comments,is_prompt_exists
"[4866, 470, 5276, 2958, 4916, 827, 4992, 4813, 998, 85, 3365, 2164, 4853, 1330, 574, 3365, 2164, 4853, 3154, 110, 2477, 1714, 4870, 4853, 1399, 3488, 85, 1901, 5317, 4855, 3370, 2384, 4992, 4813, 998, 110, 4866, 2348, 398, 2842, 566, 3347, 1115, 4916, 4336, 5069, 4853, 4411, 2164, 4853, 3154, 85, 947, 5004, 4860, 5241, 3370, 3365, 4813, 1712, 2556, 4876, 996, 574, 5375, 5320, 3214, 2380, 4929, 3203, 736, 5317, 4865, 4082, 110, 3527, 2738, 1386, 827, 398, 2234, 3733, 60, 4774, 4916, 464, 4839, 4916, 4673, 398, 1577, 3397, 4916, 2122, 4853, 1115, 1100, 3703, 85, 947, 3188, 4839, 3247, 4916, 827, 470, 110]",1
"[4853, 5302, 3449, 2729, 3302, 5265, 5359, 110, 4853, 2553, 574, 4853, 4836, 4938, 2380, 835, 2871, 874, 110, 4453, 85, 2738, 2729, 1641, 2164, 398, 3260, 4109, 4916, 2107, 3418, 4853, 1598, 4851, 3250, 4916, 827, 1712, 4916, 2380, 398, 3746, 3440, 3347, 4853, 5333, 1712, 950, 4853, 4781, 110, 398, 860, 2003, 3347, 4853, 4577, 5345, 2380, 835, 855, 110]",1
"[2082, 4813, 998, 5275, 470, 4916, 2269, 1463, 1330, 4493, 574, 2269, 1470, 4493, 5286, 1398, 4853, 2223, 2896, 4089, 85, 4088, 85, 4366, 3092, 2556, 1330, 1908, 110, 4453, 4853, 4813, 1399, 2374, 2583, 110]",1
"[5373, 85, 822, 4813, 998, 2380, 835, 470, 2164, 1330, 574, 3154, 85, 947, 4860, 3207, 827, 3188, 4813, 998, 1658, 4947, 1369, 998, 85, 4464, 4182, 998, 1386, 827, 2500, 4853, 4012, 2729, 3695, 3397, 2907, 2729, 5360, 3397, 4464, 3414, 2735, 85, 2738, 5345, 2380, 835, 860, 4916, 2380, 4673, 998, 110]",1
"[4853, 4781, 470, 4839, 2164, 1330, 574, 3161, 2090, 110, 4853, 3688, 521, 3347, 4853, 3733, 5241, 3302, 4836, 85, 947, 4853, 4839, 5275, 4277, 4916, 3487]",1
"[4853, 4781, 2348, 470, 768, 4839, 2164, 398, 1330, 574, 3154, 85, 5286, 5241, 547, 3063, 2556, 4854, 4813, 3572, 1701, 110, 2464, 85, 4406, 4853, 935, 3259, 1200, 85, 4860, 2729, 3273, 1399, 4008, 2207, 5286, 2477, 971, 4798, 2500, 4853, 1399, 2583, 3397, 3302, 110, 4853, 2991, 3347, 4853, 2944, 2164, 4876, 3733, 4276, 4916, 827, 2556, 4853, 2272, 574, 2277, 3154, 574, 4865, 4992, 2094, 5275, 2020, 1402, 5125, 4839, 110]",1
"[4853, 4781, 470, 4992, 4839, 85, 3365, 2164, 4853, 3154, 574, 2164, 4853, 1330, 110, 4853, 4839, 4273, 4916, 1398, 4853, 822, 1978, 3347, 4853, 3733, 2478, 4916, 4086, 4853, 1979, 1463, 110, 2477, 5345, 4870, 4853, 1399, 5345, 2582, 85, 947, 2477, 558, 3302, 4721, 4406, 4860, 2729, 3273, 3061, 3347, 4876, 110, 2477, 849, 4853, 4781, 1386, 2380, 398, 2082, 3188, 4813, 998, 4836, 1785, 998, 3397, 4210, 5281, 4853, 5145, 663, 3302, 4085, 1754, 4916, 398, 3695, 4012, 3397, 5279, 398, 4614, 5124, 3205, 434, 4916, 3796, 1163, 110]",1
"[4853, 4781, 1628, 398, 2322, 2759, 737, 4876, 685, 2061, 685, 2477, 5022, 110, 4853, 4836, 3572, 2556, 4853, 5302, 3449, 1092, 4515, 5281, 4916, 2955, 574, 5276, 4916, 1976, 5286, 2477, 3876, 2897, 110, 4853, 2094, 4512, 2374, 398, 3260, 2229, 574, 4853, 1301, 2556, 3365, 3347, 4853, 2094, 5241, 3302, 3669, 1774, 2556, 4853, 2115, 4145, 3347, 4102, 5286, 2729, 3316, 3669, 110, 2477, 849, 4866, 2380, 1712, 398, 2322, 2759, 737, 4876, 110, 2477, 2348, 4277, 398, 4781, 5337, 3359, 1990, 4366, 4853, 4813, 998, 3488, 574, 3800, 398, 4241, 5286, 1386, 827, 398, 3627, 2551, 110]",1
"[2738, 5241, 3302, 3627, 4916, 4813, 4853, 5001, 685, 2738, 3063, 4916, 1101, 574, 1557, 4853, 4327, 85, 2477, 5345, 3843, 2380, 3365, 5110, 730, 2380, 2267, 3722, 730, 5317, 2437, 574, 2879, 5110, 5176, 2738, 85, 547, 4853, 2518, 2799, 2280, 398, 4564, 5176, 574, 398, 5172, 1386, 2380, 835, 3203, 860, 110]",1
"[4853, 4781, 2374, 3770, 398, 916, 1572, 3347, 4339, 5069, 4853, 3733, 3359, 3417, 2931, 1888, 574, 4836, 2738, 3418, 4406, 4866, 1386, 3214, 2261, 2738, 4336, 5069, 3359, 398, 2460, 4329, 110, 2477, 849, 2738, 5345, 5333, 85, 947, 2296, 4890, 398, 4323, 3347, 4577, 3104, 827, 3418, 3347, 4853, 4216, 78, 2477, 849, 79, 685, 398, 4109, 110, 4853, 4781, 1386, 2380, 2956, 2700, 1419, 398, 1596, 5172, 4371, 4853, 2551, 5333, 685, 1979, 110]",1
"[685, 2477, 4179, 1774, 4781, 2374, 3876, 3800, 2556, 1810, 4916, 2549, 2207, 4853, 2115, 4145, 574, 4866, 4273, 4916, 2380, 470, 2229, 685, 5265, 685, 2549, 4853, 1115, 110, 2464, 85, 398, 4241, 3347, 398, 4807, 4371, 4853, 4813, 998, 2380, 3490, 5345, 2380, 860, 2403, 5022, 2164, 4853, 4109, 110, 2477, 5345, 4681, 4981, 4170, 4853, 4839, 574, 3800, 4464, 2620, 3943, 4853, 4181, 574, 2500, 4853, 4839, 663, 2044, 4110, 3104, 827, 404, 4916, 2402, 2500, 4866, 5345, 2380, 2032, 398, 4392, 2735, 110]",1
"[5265, 4853, 5356, 919, 3068, 5276, 4853, 3733, 2729, 405, 574, 5276, 2729, 4853, 4781, 60, 641, 4947, 4853, 4181, 110, 3365, 4684, 4851, 2477, 5345, 2896, 4916, 2280, 3943, 4853, 5356, 2729, 4851, 4853, 760, 4364, 1815, 398, 869, 3188, 3359, 4853, 3757, 1577, 574, 2553, 4264, 110]",1
"[2477, 2188, 4853, 5356, 4916, 827, 3302, 4677, 110, 2500, 398, 4573, 950, 4573, 2340, 3397, 2003, 5241, 5359, 2556, 4853, 5302, 3449, 85, 2738, 5345, 827, 1780, 2164, 4853, 4109, 4916, 4102, 110, 2164, 1931, 85, 4853, 2528, 574, 4853, 4836, 2391, 5275, 1201, 2871, 874, 110]",1
"[2556, 4853, 3787, 4019, 2738, 4373, 4851, 229, 2094, 5275, 1025, 110, 947, 2556, 4853, 5356, 3370, 398, 3613, 3347, 4853, 1024, 2729, 3063, 110, 574, 4853, 1115, 2729, 3302, 1568, 685, 5265, 110, 1596, 4577, 971, 827, 2281, 685, 4916, 5276, 4853, 1115, 2729, 405, 574, 5297, 2748, 5359, 4853, 5244, 2738, 2730, 3170, 4264, 2729, 2436, 4025, 831, 229, 2094, 5275, 3169, 2556, 4853, 3787, 4020, 998, 3247, 4916, 827, 1996, 737, 4853, 1853, 110]",1
"[4853, 5356, 1707, 4273, 2299, 574, 2282, 4853, 1199, 2486, 3347, 5276, 4853, 4881, 3708, 5241, 85, 4182, 5176, 1707, 2280, 398, 2486, 3347, 2463, 4853, 5176, 5345, 827, 574, 4866, 2380, 2550, 2207, 4853, 3685, 5302, 3449, 574, 2380, 4759, 4692, 2700, 1280, 85, 2477, 5345, 3980, 4853, 1115, 3470, 2207, 4853, 5302, 110]",1
"[4853, 5352, 5069, 2374, 2550, 2556, 1189, 4916, 4853, 2115, 4102, 85, 947, 2556, 4941, 3188, 2620, 1386, 827, 470, 85, 1931, 4853, 4813, 4639, 4264, 2729, 5359, 2556, 398, 2903, 85, 3698, 3188, 1572, 5345, 2380, 835, 860]",1
"[4853, 5356, 5241, 5265, 5359, 110, 2738, 1092, 2000, 4853, 3701, 4560, 85, 4853, 3685, 1577, 85, 4853, 3757, 1577, 85, 2094, 471, 574, 4853, 4813, 998, 2566, 110, 4464, 4244, 5275, 547, 3770, 5286, 2403, 3042, 2556, 5027, 4853, 3701, 4560, 3750, 85, 2738, 5241, 5359, 2556, 4397, 85, 1783, 4916, 5022, 3007, 574, 2411, 2477, 558, 2283, 398, 315, 110]",1
"[4853, 5353, 2958, 1199, 574, 2623, 4853, 3861, 405, 5276, 4853, 2223, 1707, 110, 4853, 5099, 3347, 2518, 4916, 1994, 4869, 1712, 574, 439, 2729, 2406, 685, 2738, 60, 3188, 3636, 4849, 5330, 110, 4866, 2380, 2550, 2738, 4385, 4406, 4853, 2115, 4102, 110, 4866, 1386, 464, 3188, 2620, 2556, 4853, 4836, 4264, 405, 5276, 4839, 5275, 2980, 574, 4853, 4082, 110, 947, 3432, 85, 2759, 5265, 1712, 110]",1
"[4853, 5356, 2374, 4385, 2550, 2164, 4721, 110, 4866, 2380, 470, 569, 2553, 4264, 5286, 4373, 5276, 4866, 1628, 2556, 4876, 4145, 110, 4866, 2380, 547, 470, 4244, 3347, 4854, 3419, 5286, 2477, 3876, 2897, 110, 2464, 685, 2477, 4682, 1774, 85, 2477, 5345, 3800, 3188, 2620, 405, 5285, 4853, 4813, 998, 663, 3492, 3397, 3302, 110, 2500, 4866, 663, 2044, 4857, 4110, 3104, 827, 404, 4916, 2402, 4460, 4853, 2735]",1
"[2477, 1697, 3302, 4870, 4876, 1115, 2729, 3868, 4916, 827, 1559, 2983, 831, 3347, 4853, 4542, 566, 3347, 1115, 1100, 2736, 574, 4853, 2035, 4851, 4853, 935, 2043, 110, 2477, 4870, 4866, 1628, 398, 2322, 2759, 2556, 2532, 4673, 398, 5107, 2070, 85, 947, 4860, 663, 2371, 585, 4839, 1712, 4916, 5137, 4851, 4876, 5320, 3214, 910, 585, 3649, 1115, 110, 2477, 4870, 4851, 3041, 4876, 1386, 827, 5105, 950, 398, 2234, 4781, 574, 938, 5087, 950, 2125, 4179, 2736, 574, 474, 4839, 85, 574, 508, 4851, 4789, 1325, 1386, 1019, 827, 1559, 4916, 4853, 3716, 4327, 110]",1
"[2452, 4492, 85, 2477, 2348, 398, 4945, 4901, 2108, 3418, 4853, 4506, 1325, 4853, 4781, 2980, 4916, 4853, 3733, 110, 4853, 1702, 574, 4577, 398, 4109, 4364, 3522, 4916, 2261, 4916, 4853, 4506, 3470, 3347, 4853, 1115, 5241, 3302, 4860, 110, 4453, 85, 591, 2207, 4853, 4446, 85, 2738, 5241, 4945, 2164, 3042, 4916, 2107, 3418, 4853, 1929, 1026, 2556, 4853, 1115, 2980, 950, 4853, 1327, 110]",1
"[2477, 5345, 2809, 4853, 1115, 3418, 3347, 1561, 5065, 534, 4853, 4813, 998, 2380, 835, 3091, 85, 5286, 1386, 827, 398, 1636, 3733, 685, 4860, 663, 3010, 696, 4916, 827, 1282, 574, 3010, 4869, 5306, 827, 2956, 2700, 85, 1915, 4881, 4853, 4781, 2374, 1712, 398, 2299, 2759, 85, 947, 1754, 4916, 2832, 3347, 4813, 998, 574, 3188, 1369, 998, 3248, 2738, 5345, 827, 860, 4916, 2809, 4876, 3418, 3347, 1561, 110]",1
"[4853, 760, 1628, 3769, 2907, 4916, 4854, 5333, 2171, 3359, 4916, 4854, 4012, 947, 398, 3081, 78, 3787, 4019, 79, 5241, 3302, 2188, 3372, 4853, 460, 4007, 110, 4853, 1115, 142, 5333, 4276, 4916, 827, 1199, 685, 4673, 85, 947, 3302, 2822, 4853, 1802, 3359, 4853, 1199, 935, 3347, 4853, 4733, 2738, 3104, 827, 1641, 4916, 1153, 405, 1204, 142, 3799, 2700, 3716, 4327]",1
"[5373, 85, 2477, 4870, 4853, 1115, 2556, 4809, 3347, 2223, 820, 3359, 4853, 5356, 574, 2518, 2729, 3868, 4916, 827, 1559, 2556, 3716, 574, 4853, 4781, 2374, 3800, 2556, 398, 2299, 1808, 110, 2464, 2477, 2380, 4992, 866, 1240, 86, 3365, 3250, 4916, 3009, 4813, 2738, 4916, 4267, 2500, 2738, 60, 5337, 685, 4853, 4781, 1569, 2738, 1707, 110, 4260, 85, 4860, 1386, 827, 3188, 4813, 998, 1403, 1636, 4210, 110, 947, 4876, 1386, 827, 470, 685, 398, 2234, 4065, 4916, 398, 1636, 4781, 110, 2556, 4809, 3347, 5099, 996, 85, 2477, 849, 2738, 5345, 827, 2406, 4916, 4853, 2659, 2556, 705, 398, 2304, 110]",1
"[591, 2207, 4853, 2735, 4851, 4853, 4958, 1060, 935, 2729, 2044, 85, 4866, 2380, 3713, 398, 3238, 574, 5025, 1115, 110, 2500, 4866, 971, 3433, 4853, 2735, 4851, 5345, 827, 3876, 2322, 110, 2477, 5345, 464, 3188, 1158, 2556, 996, 2500, 4876, 3733, 5306, 827, 1311, 950, 3060, 5293, 2380, 3302, 5334, 3359, 4876, 110, 1915, 2500, 4853, 4181, 4781, 3397, 4181, 3060, 663, 1313, 4853, 3733, 85, 2738, 2729, 557, 398, 2299, 2486, 4916, 464, 1158, 2164, 860, 3859, 574, 5027, 3347, 1115, 110]",1
"[4853, 935, 1628, 3302, 3487, 574, 4860, 663, 398, 3206, 85, 405, 365, 2736, 5317, 1115, 1100, 110, 5004, 2477, 4870, 4865, 4869, 3247, 4897, 827, 2123, 831, 2738, 2729, 2249, 4633, 2341, 4851, 4364, 827, 2158, 110]",1
"[4853, 4958, 1060, 935, 1386, 3302, 1199, 1754, 4916, 569, 1896, 110, 3273, 1262, 663, 2188, 947, 4860, 663, 398, 2966, 3347, 3703, 2602, 950, 1115, 1100, 4673, 685, 2651, 3347, 2490, 879, 3347, 1115, 85, 879, 5317, 2426, 3320, 3347, 2906, 85, 1908, 110, 4853, 4781, 4364, 2155, 4853, 2344, 4682, 950, 1115, 1100, 4916, 2122, 4865, 110]",1
"[4853, 935, 4019, 1628, 3302, 3487, 85, 574, 4853, 1120, 1707, 2601, 543, 3347, 2736, 85, 3210, 4684, 5345, 827, 4916, 5099, 4164, 3112, 3395, 3347, 3926, 836, 3796, 110, 3584, 2955, 2700, 4853, 2735, 5317, 2244, 2090]",1
"[2477, 1042, 4851, 4958, 1060, 935, 1707, 3302, 3487, 2164, 4854, 3260, 3787, 4019, 110, 2477, 2231, 2717, 3359, 5297, 2738, 2729, 3302, 3492, 574, 2188, 4851, 4866, 663, 4983, 4916, 4169, 2647, 1150, 2556, 1561, 5286, 4276, 4916, 827, 4853, 2990, 2735, 5297, 4853, 935, 2729, 3302, 3492, 110, 4876, 2735, 971, 827, 4461, 1814, 950, 2108, 578, 5244, 4916, 4038, 1549, 836, 4853, 1561, 3153, 110, 2477, 5345, 2115, 4255, 5276, 5345, 827, 4853, 2487, 5244, 4916, 2647, 1549, 574, 2500, 3302, 85, 690, 3070, 3359, 2463, 4916, 4460, 4876, 110, 4876, 1707, 3302, 4273, 4916, 827, 398, 866, 1482, 685, 2063, 685, 4853, 1115, 2729, 1238, 85, 4860, 663, 3273, 2736, 4860, 110]",1
"[4860, 2729, 3273, 3787, 4019, 3669, 110, 4406, 1115, 2729, 2366, 4916, 5022, 85, 4853, 760, 3247, 4916, 5333, 3359, 1157, 4853, 1115, 574, 1030, 4853, 5302, 110]",1
"[2477, 2188, 4464, 3095, 4916, 827, 2952, 85, 947, 4851, 1707, 4273, 3355, 685, 5246, 663, 1483, 5317, 4813, 998, 110, 4464, 5146, 3223, 1697, 4273, 4916, 827, 398, 869, 2715, 375, 3477]",1
"[4853, 4781, 3250, 4916, 4019, 398, 3787, 2207, 4453, 2738, 2729, 1780, 4916, 4102, 110]",1
"[4860, 5275, 5169, 2082, 3397, 3273, 1158, 574, 2738, 1707, 832, 2029, 1641, 4916, 5333, 3359, 4673, 3265, 4901, 2164, 4467, 85, 2477, 5345, 1277, 474, 3188, 1158, 110, 2738, 971, 827, 4277, 4851, 4853, 4164, 4633, 2339, 2374, 835, 2158, 574, 4860, 2732, 585, 1115, 4435, 110]",1
"[2738, 847, 398, 4813, 2090, 574, 4853, 1252, 847, 2556, 3571, 1859, 545, 85, 2738, 5241, 1783, 4916, 3857, 4890, 574, 2155, 4855, 110, 2500, 2738, 5241, 3627, 4916, 3194, 2082, 3347, 4853, 3329, 1421, 2700, 4853, 1774, 142, 1168, 4577, 85, 2896, 2556, 2191, 3277, 1458, 110, 2738, 5345, 827, 2299, 4916, 2993, 2738, 2955, 3188, 1749]",1
"[4853, 2229, 663, 485, 2556, 4414, 574, 971, 3302, 827, 2026, 2556, 398, 4315, 3095, 110, 2738, 5345, 2380, 835, 2406, 2500, 3188, 1158, 5275, 2281, 3359, 4853, 4813, 998, 110, 4853, 1115, 2099, 2299, 4164, 574, 3824, 3640, 110]",1
"[4853, 2074, 5333, 685, 2670, 85, 2464, 85, 4860, 2729, 3273, 3061, 3347, 1636, 4813, 998, 4851, 663, 4025, 4916, 827, 1042, 110, 4853, 5302, 3250, 398, 2919, 3188, 5333]",1
"[4853, 5356, 2729, 3302, 5265, 1704, 110, 5276, 2223, 3347, 4853, 1115, 2729, 4834, 574, 2463, 4866, 2380, 2530, 2729, 547, 3132, 110, 2738, 2729, 5169, 2366, 4916, 5022, 4853, 5333, 950, 2799, 3864, 4853, 3865, 110, 4464, 804, 2618, 4134, 4916, 827, 3669, 2556, 4853, 5302, 110]",1
"[5373, 85, 2738, 971, 827, 1092, 4277, 5276, 4853, 3572, 3347, 447, 2729, 574, 5276, 4866, 2669, 4916, 1697, 2556, 4853, 3733, 85, 4853, 3365, 4868, 2477, 5345, 464, 2412, 2729, 398, 916, 405, 5276, 4853, 4813, 996, 5345, 827, 1710, 3397, 4464, 3119, 3562, 3347, 2620, 2604, 5276, 5333, 5345, 827, 1712, 574, 5276, 1045, 5345, 827, 4759, 989, 3347, 574, 4464, 476, 2518, 110]",1
"[4853, 5356, 1569, 1092, 5276, 2223, 4853, 5333, 2729, 3961, 4916, 947, 2738, 2729, 3302, 1574, 1867, 5279, 2738, 1147, 4916, 1570, 5276, 534, 1024, 4853, 4781, 2374, 1712, 574, 2463, 4866, 2380, 1712, 2738, 110, 474, 4244, 574, 1818, 3359, 4853, 1115, 4851, 5241, 2577, 5345, 827, 2406, 110]",1
"[4853, 5356, 1707, 3302, 2380, 569, 2008, 4813, 3572, 4264, 110, 4853, 5333, 5375, 1628, 2958, 3740, 947, 5375, 1386, 2380, 2566, 534, 4853, 998, 4851, 5375, 1282, 2556, 4853, 5356, 110, 512, 85, 2477, 5022, 4860, 2729, 398, 3302, 398, 2966, 4916, 1565, 85, 947, 2738, 2729, 1641, 2164, 398, 4109, 5279, 3302, 534, 696, 663, 1568, 2556, 398, 3746, 3007, 110]",1
"[398, 2919, 869, 3188, 2003, 3359, 5276, 5241, 4992, 3277, 1454, 3397, 4886, 3277, 1454, 1707, 5345, 2402, 4853, 4109, 5022, 2556, 3188, 1595, 3359, 5276, 4813, 2729, 847, 427, 4890, 4876, 4774]",1
"[685, 4853, 4109, 2477, 2348, 398, 2299, 5027, 3347, 4876, 85, 947, 476, 1154, 3359, 5297, 4853, 4836, 4594, 5241, 4853, 859, 3393, 5345, 827, 2406, 110]",1
"[4853, 3793, 3347, 4853, 3733, 574, 5276, 534, 1026, 4853, 4781, 1628, 2556, 4853, 3733, 2729, 2980, 2974, 2556, 4853, 5356, 110, 4853, 2521, 3347, 4853, 4813, 2958, 3740, 1867, 110, 947, 512, 85, 2477, 4870, 5375, 2345, 1386, 2380, 835, 3188, 1574, 3347, 4853, 460, 1026, 4851, 5275, 1712, 574, 4853, 4082, 4864, 110, 2500, 4853, 2003, 5241, 1712, 3359, 4853, 824, 3347, 4853, 460, 1115, 2530, 85, 2738, 5345, 2380, 2403, 398, 2966, 110]",1
"[3247, 4916, 3061, 2556, 398, 3188, 1574, 5244, 5276, 1026, 2380, 835, 2980, 574, 5297, 4866, 2380, 835, 2980, 110, 4853, 4839, 663, 3046, 574, 4273, 4916, 2523, 4916, 4853, 3733, 110]",1
"[4853, 1115, 2729, 5169, 5265, 5359, 574, 2729, 1783, 4916, 2155, 110, 4853, 4781, 2374, 1654, 4613, 4916, 2160, 2299, 4158, 3640, 2207, 4853, 841, 574, 2380, 1712, 398, 5169, 2299, 2759, 3347, 4983, 4916, 2809, 4853, 1115, 1749, 110]",1
"[4853, 1115, 5241, 2299, 574, 5265, 5359, 110, 2082, 3167, 4916, 4853, 3223, 1386, 2380, 835, 1712, 5288, 3225, 4853, 1757, 3333]",1
"[4853, 1115, 2729, 5265, 5359, 947, 1386, 2380, 835, 1739, 5069, 3188, 85, 4860, 663, 4464, 3995, 1495, 2556, 4853, 2879, 78, 111, 79, 4562, 3347, 4158, 4851, 1386, 2380, 3797, 5069, 2556, 4854, 836, 78, 375, 1769, 79]",1
"[1115, 2729, 5169, 2299, 4, 5146, 3223, 2993, 4309, 574, 4164, 4732, 2729, 2158, 110, 4860, 1386, 827, 398, 2919, 3188, 1158, 947, 2477, 4870, 4853, 3223, 3347, 4853, 5148, 2402, 685, 398, 4665, 2164, 1158, 110]",1
"[4853, 760, 2380, 1349, 3190, 3347, 4853, 4813, 998, 110, 4853, 397, 4059, 9, 1330, 2729, 3214, 2265, 398, 1399, 3347, 210, 6, 131, 769, 4839, 3247, 4916, 827, 470, 2164, 4876, 1330, 110]",1
"[4860, 2729, 3365, 5146, 1389, 2556, 770, 5286, 1707, 3302, 1092, 2601, 5276, 2738, 1707, 1915, 4881, 4853, 4781, 2374, 3063, 2748, 4383, 2556, 4853, 5302, 574, 2556, 398, 1153, 2556, 4853, 1115, 110, 3365, 4684, 5345, 827, 4916, 1024, 4853, 3219, 3347, 4876, 5146, 4916, 4469, 4851, 2729, 3188, 4694, 3347, 2748, 2223, 110, 4067, 3347, 4853, 3225, 1341, 4276, 3818, 3878, 574, 663, 4694, 3347, 4853, 3757, 2223, 110]",1
"[4866, 4273, 4916, 2380, 1712, 398, 3876, 2299, 2759, 737, 3926, 877, 3347, 1115, 574, 912, 4855, 2700, 3046, 3183, 574, 547, 4565, 5276, 85, 5281, 85, 5297, 574, 2463, 4866, 1628, 4851, 110, 1915, 4881, 4866, 2380, 1712, 398, 2299, 2759, 737, 912, 1722, 4853, 1115, 85, 2477, 5345, 464, 1158, 3359, 2229, 4916, 2993, 1115, 860, 574, 1780, 4916, 5022, 2164, 398, 290, 3536, 110]",1
"[4853, 2982, 641, 3347, 4853, 3733, 685, 4277, 2207, 4853, 1702, 2729, 4916, 3924, 2952, 85, 1206, 3095, 2700, 4433, 3095, 4453, 4860, 2729, 3273, 1926, 3347, 2229, 4851, 663, 4929, 2952, 110, 3365, 4684, 5345, 827, 4916, 464, 3188, 1158, 4453, 4851, 2738, 833, 1780, 2164, 4467, 5293, 2729, 572, 4853, 1115, 2164, 4853, 2115, 4901, 110, 685, 1158, 2402, 4673, 5119, 4916, 5022, 5276, 1930, 2364, 2556, 4853, 1115, 110]",1
"[2556, 4853, 599, 85, 4853, 1073, 4703, 2374, 3010, 751, 1298, 2556, 4853, 1073, 4702, 110, 5125, 2626, 5345, 827, 398, 860, 3393, 4916, 2809, 4853, 1115, 1749, 110]",1
"[2477, 4581, 4267, 4851, 4464, 3347, 4853, 2220, 3223, 663, 4929, 2952, 947, 4406, 2477, 2380, 3302, 5334, 3359, 1990, 3733, 4453, 2477, 1697, 3302, 2821, 2164, 4721, 5285, 4860, 2729, 4581, 4141, 2164, 2551, 110, 947, 2477, 1697, 2078, 4851, 4464, 3223, 663, 2952, 110, 4866, 2380, 925, 1722, 4853, 877, 3347, 1115, 2700, 4433, 3183, 85, 4559, 4853, 3223, 574, 4853, 3877, 2164, 1710, 4453, 110, 3273, 4692, 2412, 110, 2322, 2759, 4, 2477, 1521, 849, 4860, 2729, 398, 2966, 3347, 4141, 2164, 2551, 950, 474, 1158, 4916, 4853, 2229, 1570, 919, 5276, 4866, 1697, 4866, 2380, 1712, 398, 3876, 2299, 2759, 737, 2160, 4853, 4164, 4633, 2341, 110]",1
"[1158, 5345, 2549, 4853, 3859, 3347, 4853, 1115]",1
"[4853, 1701, 2729, 3818, 5265, 5359, 110, 4853, 3793, 3347, 4853, 3733, 85, 4853, 3757, 450, 85, 574, 4853, 4836, 3572, 663, 534, 608, 2207, 3864, 4853, 1698, 110, 4860, 2729, 85, 2464, 85, 398, 2249, 2832, 3347, 5209, 520, 85, 4453, 2738, 2366, 4916, 4267, 5276, 4853, 1445, 4558, 3347, 4853, 3733, 2729, 110, 578, 4684, 5345, 827, 4916, 3422, 398, 3188, 1596, 574, 4878, 4836, 3572, 85, 574, 547, 3803, 2556, 398, 4319, 4264, 950, 474, 398, 1771, 110]",1
"[4853, 2002, 3770, 663, 5169, 1088, 574, 5025, 110, 4853, 4506, 450, 4851, 4781, 5306, 4758, 2164, 1769, 3347, 4865, 1026, 663, 2009, 3423, 574, 4853, 4216, 3347, 4854, 1026, 2729, 5169, 608, 110, 2477, 5345, 4681, 4851, 4853, 4781, 827, 3188, 4506, 5317, 3945, 4916, 5286, 2094, 5306, 827, 3169, 574, 85, 3527, 547, 5099, 398, 2082, 5209, 520, 4673, 685, 3151, 4916, 2508, 4464, 3347, 4853, 5209, 3614, 3347, 4854, 3757, 1026, 78, 1766, 110, 2463, 4853, 1635, 862, 3989, 5250, 3450, 5306, 827, 2602, 79, 110]",1
"[4853, 3757, 1026, 85, 5288, 1088, 2556, 3432, 3330, 85, 5275, 3302, 5169, 1596, 110, 2738, 2729, 2366, 4916, 2239, 2463, 3010, 3095, 5306, 827, 470, 574, 5281, 110, 2556, 475, 85, 2477, 5345, 4681, 4851, 4853, 4781, 464, 398, 2094, 3169, 4264, 4916, 4854, 1698, 85, 685, 2738, 616, 4851, 4866, 663, 474, 398, 2966, 3347, 3260, 2222, 110, 820, 3359, 4853, 4216, 3347, 4853, 3733, 85, 2738, 2729, 608, 4851, 4853, 1115, 1386, 1853, 5069, 398, 869, 3188, 397, 4439, 9, 950, 4853, 1853, 85, 4453, 4853, 4781, 4364, 2993, 4721, 4916, 1994, 2556, 4853, 1698, 2463, 4866, 5306, 2527, 4865, 2074, 5288, 784, 4876, 110]",1
"[4860, 663, 3273, 5209, 520, 2556, 4876, 1698, 85, 574, 2477, 4870, 4860, 4364, 827, 737, 2864, 3365, 110, 820, 3359, 4853, 4216, 3347, 4853, 3733, 85, 2738, 2729, 608, 4851, 398, 2966, 3347, 1075, 663, 2692, 2412, 85, 574, 3260, 1075, 5306, 2380, 4916, 827, 2980, 110, 398, 5005, 1618, 5345, 827, 5169, 5107, 3770, 4851, 4866, 663, 436, 110, 2556, 475, 85, 398, 5209, 518, 4851, 4373, 2463, 5250, 3449, 3990, 1189, 3708, 5306, 827, 1712, 5306, 547, 3247, 4916, 827, 470, 85, 685, 2738, 2729, 569, 2542, 574, 5209, 1212, 3347, 4853, 3733, 60, 3332, 110]",1
"[4853, 1577, 1701, 1707, 398, 2299, 2759, 3347, 1403, 4853, 4027, 85, 4853, 5333, 4851, 5241, 1200, 1762, 4853, 3413, 3733, 574, 4853, 5333, 4581, 2871, 4916, 1697, 110, 2738, 5241, 1242, 574, 2980, 2299, 5099, 3347, 2023, 3932, 4916, 2809, 2738, 4851, 5244, 110, 2464, 85, 3365, 3613, 4851, 2729, 3132, 2729, 4853, 4836, 3572, 110, 2463, 1707, 5377, 4781, 1869, 4851, 4853, 3161, 4866, 1411, 663, 2228, 685, 1979, 381]",1
"[3432, 5169, 5265, 1712, 85, 1901, 2556, 4853, 2234, 5333, 4264, 110, 3365, 665, 2477, 971, 4267, 4141, 2164, 2551, 2556, 2729, 4853, 3685, 5333, 4264, 85, 3485, 272, 4890, 315, 1386, 2380, 4464, 4432, 2004, 470, 4916, 4855, 110]",1
