Comments,Mentions_Problem
"[3696, 2466, 4723, 7140, 7146, 5497, 4082, 7047, 7343, 7037, 7896, 1197, 2273, 4982, 552, 5475, 6322, 117, 7995, 3696, 1409, 4723, 6161, 4113, 80, 5680, 7207, 1197, 647, 1203, 2798, 7136, 3814, 7047, 5560, 2981, 4982, 3368, 144]",1
"[6666, 2378, 4844, 5157, 7047, 7299, 1571]",1
"[7146, 4082, 4844, 822, 2871, 5497, 144]",0
"[2801, 3814, 7047, 5560, 5925, 2981, 104, 803, 7146, 4082, 4844, 822, 2871, 5497, 105]",1
"[7047, 6880, 7885, 7740, 831, 5219, 768, 7047, 5013, 2000, 144, 120, 3179, 7047, 724, 2773, 3814, 1645, 144]",1
"[7947, 117, 7047, 1645, 3495, 1210, 5780, 7207, 2035, 768, 7047, 3991, 6177, 831, 7047, 7020, 3507, 1210, 7607, 7740, 2484, 780, 7845, 7011, 7047, 2615, 1465, 986, 6134, 3245, 7049, 7617, 144, 7054, 3662, 4723, 6249, 7207, 6989, 4459, 6989, 1465, 1393, 80, 2858, 3696, 3444, 3377, 7049, 5449, 6635]",1
"[2801, 7885, 986, 5200, 7047, 7615, 4310, 3814, 3403, 2549, 144, 552, 4303, 7207, 7047, 6135, 1428, 1197, 647, 4982, 7047, 7822, 5098, 144, 7977]",1
"[7047, 7352, 831, 6880, 5012, 7885, 986, 3991, 144, 7047, 7615, 5547, 1616, 6398, 7047, 4099, 7037, 7047, 6940, 3495, 3473, 144]",0
"[599, 7207, 7049, 7615, 117, 7049, 1645, 7885, 7759]",0
"[4986, 4938, 7047, 7617, 4310, 3814, 7047, 7822, 3495, 552, 1351, 4303, 144, 7047, 5053, 4303, 6398, 7047, 3283, 4082, 7878, 2001, 2792, 7161, 7047, 7822, 3495, 3377, 3971, 7207, 6989, 7047, 3283, 117, 7047, 6940, 3495, 4844, 2273, 7068, 1645, 144, 7146, 3495, 1292, 4454, 7011, 144]",1
"[7047, 7910, 4082, 3429, 144, 3696, 2017, 3344, 768, 7047, 3897, 3696, 4783, 7207, 7387, 7047, 5449, 144, 2017, 5792, 7047, 2295, 4099, 6232, 552, 1282, 986, 3696, 2017, 6242, 6295, 4285, 551, 8074, 6915, 552, 4374, 1062, 7047, 3368, 4094, 3179, 6813, 4982, 3659, 7207, 6511, 7146, 144, 9]",1
"[7047, 6940, 2378, 4844, 3507, 552, 7910, 3814, 7047, 4227, 6768, 144, 3814, 7146, 6768, 117, 7076, 2466, 3507, 552, 7910, 7845, 7047, 5449, 6634, 117, 7047, 3055, 4663, 117, 923, 7207, 6515, 7047, 5453, 117, 831, 6989, 5280, 144, 7146, 6253, 7207, 1197, 552, 6410, 3807, 3245, 7047, 4227, 6768, 144, 986, 3179, 7047, 6201, 4312, 117, 3696, 7140, 4986, 4303, 4082, 569, 831, 7047, 5053, 4986, 4082, 552, 7960, 7615, 4938, 7047, 6135, 5497, 6773, 4227, 7945, 144, 5304, 1534, 7146, 117, 3696, 7140, 7958, 3507, 647, 7047, 7933, 4303, 144, 3696, 7896, 788, 6807, 7037, 552, 5788, 6232, 4786, 7207, 1197, 647, 7207, 7047, 7822, 5098, 6499, 7037, 7047, 2276, 117, 5560, 5925, 831, 5053, 5497, 5786, 4312, 957, 6396, 144]",1
"[7047, 7902, 7446, 3495, 6255, 6410, 3807, 144, 3127, 2367, 3495, 1210, 4409, 831, 6197, 1477, 3507, 1210, 647, 7207, 6382, 7047, 3127, 144, 6197, 1477, 3507, 1210, 647, 3179, 1314, 1361, 831, 3283, 144, 7607, 3395, 4149]",0
"[2962, 7740, 7922, 7822, 5098, 117, 7151, 831, 7207, 7047, 5315, 7845, 2729, 6959, 1916, 831, 5847, 6207, 5235, 7207, 7047, 1216, 831, 726, 6177, 4938, 7047, 5449, 6639, 117, 4125, 552, 1877, 3807, 3245, 7047, 4227, 6768, 7783, 3814, 7076, 3463, 4852, 4938, 7047, 6533]",0
"[4113, 4082, 7607, 7740, 7922, 7845, 552, 4811, 3127, 2367, 144, 7047, 6231, 4303, 4982, 7047, 7822, 5098, 4082, 7376, 117, 7791, 1428, 1197, 3109, 3814, 1461, 4113, 4082, 4252, 144]",1
"[7047, 7903, 4082, 1800, 831, 1616, 4525, 7047, 3054, 7783, 7047, 1516, 3507, 1210, 4409, 144, 4685, 7047, 6940, 3495, 2893, 7047, 4357, 1235, 7047, 1645, 3814, 7047, 7615, 5547, 7791, 4082, 5696, 3541, 144, 7047, 6940, 3495, 2513, 552, 3395, 4149, 7845, 5967, 7207, 7037, 144, 7076, 3507, 647, 822, 3133, 3745, 2902, 7047, 4357, 1235, 1540, 144, 7146, 670, 7446, 7207, 7047, 5659, 4938, 7047, 5497]",0
"[7047, 7910, 4082, 2342, 831, 7047, 1102, 3507, 2513, 552, 4811, 4149, 144, 4113, 2047, 4094, 117, 7049, 6505, 117, 2909, 4938, 7047, 6505, 831, 6989, 5280, 144]",0
"[7047, 6940, 3463, 4844, 647, 552, 4303, 7207, 7047, 7822, 2585, 6084, 258, 4938, 7047, 6023, 55, 7207, 1197, 3106, 8, 6232, 6253, 3839, 831, 4844, 7047, 6054, 4198, 4938, 7919, 144, 5304, 6019, 831, 7332, 7207, 634, 4683, 2345, 4982, 7047, 4099, 7037, 957, 1236, 666, 144, 5057, 7047, 7822, 4378, 3395, 7845, 5847, 2369, 831, 1645, 6497, 144]",1
"[7947, 117, 7068, 957, 4997, 4598, 4661, 831, 7076, 957, 7740, 4179, 144]",0
"[7047, 1645, 1428, 1197, 2273, 4985, 7047, 7299, 1571, 5162, 831, 7068, 957, 6516, 467, 4598, 7695, 7207, 1197, 3106, 3814, 1645, 1627, 144, 7068, 957, 438, 2983, 831, 258, 6789, 1550, 117, 7047, 6940, 4786, 7207, 4435, 6856, 7075, 1550, 5157, 3814, 5029, 7207, 1197, 561, 2271, 7047, 1645, 4999, 7047, 5475, 6322, 144]",1
"[7146, 1645, 4082, 5680, 7207, 1197, 2273, 3723, 7076, 2737, 7037, 7575, 957, 5873, 7207, 5950, 7049, 627, 3284, 4821, 1277, 4099, 986, 6796, 144, 5962, 7047, 5453, 7740, 144]",1
"[4985, 7047, 4099, 7845, 5560, 5925, 957, 3106, 4113, 1428, 1197, 4540, 144]",1
"[7438, 3814, 7146, 5802, 6449, 7076, 4790, 3507, 7047, 2276, 4790, 7047, 3368, 4303, 7207, 7049, 5912, 117, 831, 788, 7047, 2037, 831, 7047, 7299, 1571, 6161, 5057, 144, 2792, 6499, 117, 3814, 7049, 7615, 7076, 6382, 3814, 5515, 7037, 2801, 6122, 144, 4986, 2494, 7858, 7161, 117, 3659, 7207, 6989, 7847, 628, 3518, 7047, 4312, 4938, 7047, 5901]",1
"[6516, 3808, 957, 5935, 1216, 2275, 4113, 7207, 7047, 4424, 6322, 144, 7068, 957, 1516, 6808, 1400, 1654, 7791, 4781, 7207, 1197, 4376, 7460, 144, 7047, 3308, 6940, 4712, 2737, 7207, 5157, 7047, 1363, 144, 7068, 4082, 6189, 3179, 7047, 4798, 7020, 7207, 1197, 7922, 831, 1645, 7037, 7896, 3804, 7047, 5082, 2037, 144, 5082, 117, 7047, 6940, 3495, 2513, 552, 1706, 2638, 7845, 5967, 7207, 7047, 2385, 3814, 7047, 3094, 831, 6227, 6768]",1
"[3696, 1238, 7037, 1645, 117, 986, 4113, 6619, 117, 4082, 4844, 5680, 7207, 1197, 2273, 144, 4683, 1713, 957, 4783, 831, 7047, 1645, 4082, 3486, 7207, 7387, 117, 6499, 2792, 7161, 7047, 1516, 957, 6477, 117, 4986, 4583, 4781, 7207, 6242, 3702, 7047, 1516, 1428, 1197, 6439, 144, 3696, 1238, 7011, 1428, 1197, 4683, 7151, 7223]",1
"[3723, 7076, 1428, 7902, 4683, 6989, 1465, 7207, 6989, 7049, 1645, 831, 4435, 6856, 7049, 1645, 2494, 4844, 3507, 1361, 117, 3696, 7140, 7076, 1428, 2271, 7049, 1645, 4999, 6323]",1
"[4821, 144, 7047, 1645, 4786, 7207, 1197, 1602, 7446, 1216, 4113, 1428, 1197, 2273, 144, 7047, 1363, 2988, 4786, 7207, 1197, 3106, 144, 788, 117, 986, 7047, 5497, 4082, 4844, 2273, 117, 4454, 7011, 2017, 4844, 1197, 2513, 144]",1
"[4982, 1548, 7047, 5560, 5925, 117, 4113, 6398, 7047, 7299, 1571, 1534, 3495, 2981, 144]",1
"[7047, 1363, 2494, 4844, 5157, 3814, 7299, 1571, 1534, 144, 7977, 7076, 1363, 4149, 3179, 7010, 534, 1951, 4082, 2983, 2129, 144, 3696, 7896, 6807, 7057, 7207, 4051, 7047, 1486, 4938, 7146, 144, 7977]",1
"[7047, 7299, 1571, 1363, 3495, 2981, 3661, 7068, 957, 4821, 4538, 1859, 144, 7958, 2017, 3507, 3106, 7047, 7299, 1571, 1363, 2773, 3814, 5239, 354, 6666, 5082, 3395, 4149, 144]",1
"[4821, 117, 599, 7207, 7299, 1571, 7047, 1363, 2494, 4723, 6249, 7207, 3507, 5161, 2568, 7207, 6516, 1374, 3956, 2773, 144, 803, 7076, 6857, 6373, 3507, 5960, 4113, 1203, 7047, 1645, 7896, 4723, 1197, 561, 7207, 607, 7047, 564, 5994, 986, 6630, 1400, 7049, 7615, 831, 7826, 5100]",1
"[3038, 4938, 7047, 7299, 7020, 3507, 2981, 144, 7047, 4099, 7765, 1645, 3451, 831, 6550, 4099, 144]",1
"[7047, 1363, 6989, 2981, 3814, 7299, 1571, 144, 3661, 7068, 7765, 4821, 1859, 7845, 7047, 1188, 1328, 144]",1
"[7047, 1363, 2984, 831, 7068, 957, 6347, 4099, 831, 7695, 7037, 4781, 7207, 1197, 3107]",1
"[2792, 7161, 7047, 1363, 4082, 2983, 3814, 7299, 1571, 117, 7068, 957, 4821, 1859, 144, 7047, 1944, 7020, 957, 2983, 986, 7068, 4082, 4821, 3116, 4544, 7037, 4082, 897, 144, 5304, 4374, 4034, 7146, 144]",1
"[7047, 1645, 6250, 7207, 1197, 7740, 7922, 3814, 7047, 3094, 6084, 144, 1377, 3696, 2520, 6242, 1516, 2513, 3814, 6084, 345, 7047, 3368, 4303, 5547, 6398, 4227, 1717, 3179, 4932, 369, 7161, 3696, 6242, 7037, 7068, 957, 1505, 4409, 3814, 7047, 7822, 7791, 7765, 5935, 831, 957, 2513, 7740, 144]",0
"[6253, 1062, 5116, 7845, 7047, 1666, 6617]",0
"[3814, 7047, 3094, 6084, 117, 7791, 3055, 7765, 5829, 7207, 7772, 4094, 7697, 4844, 4517, 144, 3661, 117, 4878, 7076, 3507, 2624, 7047, 7822, 7207, 5795, 7047, 4517, 1516, 144, 2597, 3050, 831, 4125, 5829, 3283, 3495, 1210, 4517, 144, 919, 4]",1
"[7068, 4082, 4821, 1505, 3814, 7047, 1645, 3814, 7146, 6084, 144, 7047, 7573, 4743, 831, 4557, 4743, 957, 4044, 144, 7047, 1645, 4082, 7740, 3875, 532, 6516, 7490, 1713, 1428, 1197, 3828, 7207, 3804, 5659, 144, 7047, 1645, 4082, 2561, 144]",1
"[2378, 4844, 3078, 5453, 3814, 7047, 1645, 3814, 7047, 3094, 6084, 144, 3164, 6112, 6748, 3448, 117, 1709, 831, 3395, 4750, 144, 7607, 7740, 7922, 144]",0
"[7047, 6940, 3495, 3772, 5517, 3295, 831, 3495, 7483, 552, 5517, 4750, 1964, 144, 3661, 117, 7068, 4082, 6189, 7207, 634, 6516, 1713, 144, 3179, 2808, 527, 3814, 7047, 4798, 4557, 118, 3349, 4557, 7791, 7829, 6003, 552, 3028, 1007, 117, 7047, 6940, 2017, 3507, 647, 6516, 1713, 563, 7047, 4357, 3772, 144, 873, 3245, 7146, 117, 7047, 1645, 4082, 1825, 831, 3395, 1666, 831, 6112, 5375, 3507, 1210, 3157]",1
"[7047, 1645, 4082, 7754, 7845, 5517, 1713, 144, 1377, 4836, 4938, 7047, 6813, 3245, 7047, 5420, 6046, 3772, 144, 6949, 957, 5547, 6043, 6499, 7037, 7076, 1428, 3306, 3804, 7460, 7047, 1645, 144]",1
"[7047, 4227, 1717, 7697, 368, 2151, 738, 117, 6499, 3696, 3014, 7037, 7037, 7068, 957, 4821, 1724, 1236, 4409, 3814, 6084, 345, 2017, 3507, 2513, 552, 1717, 3814, 6084, 7341, 4175, 7207, 1852, 7037, 7068, 7765, 4821, 1516, 5935, 3814, 6084, 343, 117, 6499, 7037, 7047, 6037, 4491, 1197, 1496, 563, 4113, 144]",1
"[4227, 1717, 6253, 7207, 1197, 296, 2151, 738]",0
"[4821, 4798, 1724, 3507, 1210, 4409, 144, 768, 1516, 957, 3814, 7047, 2480, 4997, 144]",0
"[3696, 2466, 4723, 6242, 859, 4798, 1724, 3179, 6084, 343, 117, 4690, 4852, 7697, 4783]",0
"[4821, 4798, 1645, 7697, 1728, 2585, 7047, 6227, 6084, 144]",0
"[7413, 117, 7068, 7697, 4821, 4798, 1717, 647, 144, 7047, 4232, 1717, 4082, 278, 2151, 738]",0
"[7947, 117, 7047, 6940, 3495, 647, 6989, 1465, 117, 7047, 1645, 3179, 552, 2028, 4938, 6989, 1465, 957, 3814, 7047, 7822, 3814, 552, 6300, 6232, 144, 733, 117, 4113, 7896, 3507, 1210, 1254, 7207, 2887, 7047, 6989, 1465, 552, 4332, 4683, 117, 4491, 1197, 7529, 6207, 4938, 6789, 6989, 1465, 144]",1
"[4821, 4798, 6989, 7765, 647, 1377, 2599, 7020, 957, 7878, 144]",0
"[7047, 6940, 3495, 647, 6989, 1465, 1377, 7047, 1645, 2037, 3495, 2192, 1400, 254, 6, 144, 7047, 4805, 647, 7020, 2035, 778, 768, 7047, 4798, 3283, 3772, 144, 7047, 4798, 6989, 1465, 957, 5414, 2457, 144]",1
"[7047, 1645, 7697, 7740, 7922, 117, 2561, 7697, 4844, 7642, 144]",0
"[7047, 1645, 7697, 7740, 7922, 144, 803, 7068, 7765, 6516, 5453, 7845, 1654, 3711, 144, 7047, 6940, 3507, 4409, 1516, 7207, 3103, 7159, 4099, 144]",1
"[7047, 1645, 6253, 7207, 1197, 2561, 117, 831, 3696, 3463, 4821, 4099, 7845, 4113, 3814, 7047, 340, 6084, 144]",0
"[4113, 4378, 986, 3395, 986, 6084, 258, 144]",0
"[4750, 4378, 3395, 117, 7076, 3463, 785, 647, 1707, 7207, 7047, 1645, 3814, 7047, 3094, 6019, 144]",0
"[2466, 4723, 6242, 859, 2561, 4099, 144, 7740, 7922, 6989, 1645]",0
"[7047, 1645, 4082, 7740, 7924, 4821, 6813, 144]",0
"[7047, 6940, 3495, 647, 6989, 1465, 527, 267, 7207, 1534, 7037, 3723, 7068, 4082, 4821, 5824, 3179, 7047, 6019, 7063, 4113, 5766, 7207, 4798, 1097, 3028, 5098, 144, 345, 7207, 1534, 7037, 7047, 5053, 6946, 4082, 561, 7207, 2618, 144, 402, 7207, 1534, 3723, 7047, 5098, 4082, 5763, 1165, 7207, 6019, 144, 439, 7207, 1534, 3723, 7047, 5824, 1400, 552, 5138, 4938, 552, 6940, 4082, 6154, 5519, 7047, 5082, 2037, 2192, 3245, 450, 6, 7207, 448, 6, 144, 4113, 2192, 1400, 254, 6]",0
"[7047, 6940, 3507, 647, 7047, 6989, 1465, 7791, 2047, 7047, 5633, 4938, 7047, 5497, 144, 2037, 3862, 144]",1
"[7047, 1645, 4082, 6709, 7740, 831, 4082, 6682, 7207, 3154, 144, 6989, 1294, 957, 6794, 831, 1908, 4986, 1003, 5200, 1290, 144, 7047, 5497, 3495, 1210, 3432, 3805, 6449, 7047, 340, 6084, 144, 4750, 831, 3872, 4099, 3507, 1210, 3106, 144, 3307, 117, 6410, 7867, 3495, 1210, 2513, 3179, 7047, 1645, 7207, 1197, 1887, 7845, 1645, 1627, 144, 4986, 6810, 7896, 1197, 7207, 2648, 4982, 7047, 5, 6192, 4557, 144, 2186, 2017, 1197, 7483, 7207, 2956, 7047, 1739, 6335, 7446, 4034, 552, 6300, 1216, 104, 527, 2597, 105, 1290, 831, 6989, 2857, 7529, 4709, 56, 8, 6637, 986, 5017, 7207, 3518, 2801, 1002, 3814, 4986, 56, 8, 1290, 144]",1
"[7047, 2037, 3495, 2192, 1400, 254, 6, 144, 7047, 6940, 3495, 647, 6516, 7020, 7791, 7765, 4844, 5404, 3814, 7047, 3909, 6768, 144, 445, 6, 4938, 7047, 1508, 4300, 957, 2044]",1
"[4821, 7068, 3463, 1210, 4821, 1178, 4743, 5026, 7933, 1966, 7483, 2792, 3814, 6084, 267, 6499, 4821, 1505, 7068, 144, 7127, 3495, 4409, 3038, 4661, 7207, 1202, 7047, 1645, 1400, 7529, 6986, 1842, 2378, 4435, 7047, 1645, 2657, 144, 4821, 4798, 1713, 647, 144]",0
"[7047, 6940, 3495, 7922, 4798, 6989, 1465, 117, 1377, 7047, 5082, 6989, 1461, 2037, 3495, 2192, 1400, 254, 6, 144, 7047, 7020, 2035, 7047, 5633, 4938, 7146, 5497, 144]",1
"[1724, 3179, 1645, 1627, 1516, 7765, 5571, 3814, 144]",0
"[7047, 6940, 647, 4798, 1724, 3814, 7047, 6227, 6084, 986, 7740, 7207, 3804, 7049, 1645, 6748, 117, 3804, 1654, 4099, 831, 1516, 5053, 6037, 80, 6808, 144, 7607, 3038, 6949, 3507, 2513, 7146, 144, 3429, 7867, 144]",0
"[6347, 1724, 7765, 4409, 7207, 2191, 7047, 1645, 1627, 7695, 144]",0
"[7947, 144, 7076, 957, 7455, 1645, 7207, 3103, 1645, 1627, 4099, 144]",0
"[7947, 117, 7068, 967, 1658, 1728, 2585, 7047, 394, 6084, 144]",0
"[7947, 1724, 957, 2513, 7207, 3103, 7047, 1645, 1627, 4099, 144]",1
"[822, 7429, 1717, 3495, 1210, 5217, 1204, 4938, 7797, 3495, 2981, 117, 831, 3696, 7140, 4113, 7697, 4723, 5935, 986, 785, 1663, 285, 6, 2037, 144, 7958, 6373, 1534, 7037, 5062, 117, 4113, 4175, 822, 3872, 4094, 3696, 7141, 4113, 7529, 6113, 831, 5570, 117, 4113, 6373, 7868, 1156, 7615, 7207, 2887, 7047, 7867, 3495, 1210, 647, 986, 7759]",1
"[3696, 3219, 4459, 1724, 5829, 7207, 7047, 1645, 1627, 3111, 4821, 6813, 144]",1
"[7047, 4896, 4938, 1724, 6449, 7047, 340, 6084, 4082, 3801, 6410, 3808, 3507, 1210, 2513, 5235, 7207, 4750, 117, 3872, 831, 5082, 1645, 1627, 4099, 144]",0
"[4821, 4798, 1724, 7845, 5967, 7207, 1645, 5026, 3283, 144, 4175, 3038, 3874, 117, 7977, 1707, 1516, 831, 1645, 1199, 2513]",0
"[7047, 6880, 5012, 3245, 7352, 7885, 986, 2858, 1400, 7047, 5497, 144, 3696, 7697, 561, 7207, 7600, 7037, 7047, 5824, 4082, 3377, 1400, 7047, 6940, 3966, 4938, 6940, 4510, 144, 7047, 5824, 4082, 788, 4409, 2606, 1120, 7207, 7047, 7492, 117, 1400, 5553, 2609, 4767, 5024, 7207, 3376, 3028, 7207, 6039, 117, 3547, 4440, 7047, 7352, 4683, 7492, 3241, 144, 7047, 1097, 3028, 6232, 1911, 7047, 6940, 80, 1684, 3028, 7207, 6039, 4938, 5149, 1035, 144, 4689, 4938, 7047, 6929, 4082, 7207, 5779, 1645, 6499, 7037, 4113, 1789, 7845, 7047, 4798, 5939, 4938, 6940, 5825, 117, 831, 7047, 3020, 7867, 986, 2858, 144]",0
"[7885, 986, 3991, 144, 2017, 3507, 2649, 552, 4332, 4683, 4285, 552, 3446, 3814, 7824, 7697, 561, 7207, 6989, 7047, 3020, 144, 7885, 3085, 144]",1
"[7047, 5504, 7885, 986, 3991, 144, 6516, 4938, 7047, 4099, 3814, 7047, 5449, 6634, 2047, 5781, 7791, 3495, 1210, 5518, 3473, 1400, 7047, 6940, 144]",0
"[7047, 6940, 3495, 4844, 5547, 6658, 3179, 4454, 7011, 2792, 7161, 7146, 7697, 5928, 2585, 6084, 258, 6019, 144]",1
"[6989, 1465, 7765, 647, 144, 5082, 3860, 3814, 7047, 2037, 5633, 4916, 144]",0
"[7947, 117, 7047, 6940, 647, 5847, 6989, 1465, 7791, 3862, 7047, 5082, 2037, 144]",0
"[7047, 1102, 3507, 647, 7047, 6207, 3245, 3368, 7791, 1616, 6398, 7047, 1645, 1505, 144, 1377, 6449, 7068, 957, 4459, 1516, 117, 7047, 2909, 3814, 7047, 7822, 4082, 6477, 144, 552, 1254, 7709, 7896, 3507, 1210, 7207, 5575, 7047, 4312, 7207, 7047, 3366, 3055, 7783, 7047, 1516, 957, 4409, 831, 7068, 2017, 1197, 4683, 2911, 3966, 144, 7146, 7896, 788, 5768, 7047, 6461, 4938, 7047, 7822, 144]",1
"[4821, 7419, 7020, 7765, 647, 2585, 7047, 5990, 117, 1377, 7076, 3463, 822, 3913, 3564, 2037, 144]",0
"[7076, 6373, 3507, 3828, 6207, 1046, 7845, 7047, 4094, 144, 4113, 7896, 3535, 4986, 7387, 7047, 6505, 1254]",1
"[7076, 607, 285, 6, 2585, 3094, 6084, 117, 6499, 3696, 2466, 4723, 7140, 7068, 957, 859, 4798, 6989, 4781, 7207, 1197, 647, 144]",0
"[7947, 117, 7076, 2037, 4082, 285, 6, 144]",0
"[2443, 7845, 7047, 7902, 7446, 1203, 4821, 1610, 2909, 3495, 1210, 3377, 3179, 3659, 7076, 981, 1062, 7047, 2306, 144, 1062, 6516, 5275, 7047, 2480, 566, 6670, 4582, 144, 7047, 1645, 6207, 831, 7047, 595, 2909, 4082, 3395, 144]",1
"[7947, 7047, 5497, 7697, 563, 7011, 831, 2037, 3495, 3862, 144]",0
"[4813, 7922, 7824]",0
"[7047, 2042, 6391, 7037, 7047, 5082, 2037, 3862, 104, 112, 6, 105, 7251, 6, 7047, 2037, 4938, 7047, 5139, 3050, 4082, 285, 6, 144, 6499, 3429, 4149, 6940, 4, 4821, 6813, 144]",0
"[7047, 7902, 7446, 4082, 6430, 831, 7392, 144, 4113, 6627, 4941, 1400, 2295, 563, 2871, 117, 4694, 1235, 7047, 5497, 117, 7047, 6931, 7207, 2466, 117, 4316, 4938, 1593, 7037, 957, 4663, 831, 3753, 1400, 7047, 1505, 144, 3696, 4285, 3659, 7047, 1102, 3507, 6207, 4938, 1314, 7047, 2843, 1645, 7037, 4082, 5868, 831, 7047, 4798, 1645, 7037, 4082, 647, 3814, 7047, 5560, 5925, 117, 7791, 4186, 7057, 831, 3573, 7047, 6931, 3814, 7047, 5449, 6634, 831, 3389, 4938, 7047, 5497, 144, 7047, 7902, 7446, 7063, 2711, 7845, 7047, 6989, 5280, 7791, 4326, 7047, 6989, 1465, 3473, 144]",0
"[7047, 1645, 2037, 7697, 285, 6, 3814, 7084, 6084, 144]",0
"[7947, 7047, 5497, 7697, 552, 6989, 5497, 831, 7047, 6940, 3495, 4444, 7207, 607, 285, 6, 2037, 4938, 7047, 4639, 144, 7068, 7697, 4821, 3860, 3814, 2037, 3245, 6084, 258, 7207, 6084, 343]",0
"[2017, 3507, 1210, 4683, 2648, 3659, 7207, 1534, 7047, 7867, 144, 4821, 4516, 4938, 2306, 5430, 5026, 5184, 7485]",1
"[7047, 5497, 7885, 986, 3991, 144, 6989, 1465, 957, 6393, 552, 5344, 3752, 4982, 7047, 5994, 144]",0
"[7047, 7910, 7697, 6666, 4982, 7826, 831, 2378, 4723, 2853, 4982, 7047, 5729, 7817, 7047, 6989, 1465, 7765, 7047, 7709, 7076, 957, 144, 4821, 4177, 7697, 5547, 3179, 7817, 4997, 424, 6, 4938, 7047, 4340, 3814, 7047, 4639, 7697, 2044, 144]",1
"[7947, 117, 7047, 7020, 2035, 768, 7047, 6177, 4986, 6373, 1534, 3179, 144, 3429, 7867, 4, 4, 4]",0
"[2801, 4082, 3395, 3549, 4]",0
"[7047, 7903, 4217, 6210, 5847, 3749, 6201, 7207, 2887, 7047, 7874, 4938, 7047, 5497, 144, 7146, 7896, 3860, 7047, 5659, 4938, 7047, 7825, 144, 788, 117, 7047, 6940, 3495, 647, 7018, 831, 3828, 2296, 3179, 7047, 1645, 5407, 3814, 7047, 7822, 144, 7075, 5320, 7765, 4517, 2585, 7047, 5420, 6019, 7791, 7765, 5250, 7446, 1400, 7047, 6940, 144, 7047, 6940, 3495, 2513, 552, 3395, 7867, 3814, 3810, 7049, 7910, 986, 1761, 7207, 7047, 5420, 7603, 144]",1
"[7068, 3495, 1210, 6516, 3807, 3814, 7047, 1916, 4938, 7047, 7903, 117, 1377, 4844, 768, 6813, 3507, 1210, 3849, 144, 655, 4683, 6207, 4938, 7047, 3283, 117, 5026, 552, 7615, 4938, 7047, 5497, 1236, 2893, 7829, 806, 1197, 3541, 144]",1
"[2615, 1465, 957, 7002, 117, 831, 768, 6177, 3179, 2597, 4557, 957, 7002, 144]",0
"[7947, 552, 4389, 4938, 1465, 1820, 552, 5138, 3495, 1210, 647, 144]",0
"[7947, 117, 285, 6, 2037, 3495, 1210, 608, 986, 6396, 3814, 7047, 7615, 144]",0
"[7780, 3696, 7332, 7207, 6118, 4456, 117, 3696, 6666, 6242, 7047, 6135, 2773, 7977, 5138, 5, 2674, 6286, 822, 2674, 7207, 7047, 5145, 2990, 527, 1016, 534, 1017, 104, 3702, 527, 6274, 105, 5138, 5, 6192, 3344, 5138, 6192, 7846, 552, 6091, 2990, 527, 6194, 540, 5597, 541, 540, 527, 6194, 541, 534, 853, 104, 6194, 540, 5597, 541, 540, 527, 1008, 541, 117, 5603, 540, 5597, 541, 105]",1
"[7047, 7020, 6569, 3814, 7047, 5139, 3050, 6118, 5211, 7740, 144, 7047, 6135, 3495, 1210, 2254, 3814, 7047, 7615, 4517, 564, 144, 4821, 6813, 144]",0
"[7047, 1645, 2037, 4082, 285, 6, 144, 2798, 6989, 1461, 5162, 726, 552, 4454, 1534, 144]",0
"[7947, 117, 7047, 6989, 2494, 2047, 525, 6, 4938, 7047, 4649, 7581, 144, 7047, 6940, 2017, 3507, 2721, 7020, 7845, 7582, 3924, 117, 6796, 986, 3179, 7047, 3471, 4557, 1534, 144, 2792, 552, 4683, 7173, 6989, 4938, 7047, 6192, 4557, 7845, 2387, 3922, 2143, 2017, 3507, 1210, 2515]",1
"[7047, 7910, 7697, 6411, 7740, 7922, 144, 778, 768, 7047, 1516, 7765, 2044, 144]",0
"[7047, 6940, 3495, 7922, 7049, 7822, 5098, 3814, 552, 7607, 2342, 4452, 144, 7076, 2792, 647, 7047, 7615, 4312, 7791, 7765, 4611, 3814, 7047, 3094, 6084, 986, 6808, 144, 7036, 7958, 831, 3395, 4149, 527, 105]",0
"[2606, 4986, 4938, 7047, 4689, 1616, 2484, 5504, 3696, 3507, 6034, 3814, 7146, 1589, 6499, 3004, 144, 3696, 4287, 7049, 5039, 4938, 7047, 6989, 5280, 7846, 7047, 7903, 144]",0
"[7047, 7822, 5098, 5552, 1610, 2345, 563, 7047, 7867, 117, 831, 7607, 2609, 7207, 7387, 144, 4175, 4285, 6084, 258, 144]",0
"[4113, 4082, 2091, 831, 7207, 7047, 5315, 117, 7068, 957, 4821, 1586, 4099, 2646, 144]",0
"[7740, 2893, 117, 768, 7047, 6989, 1465, 3507, 1210, 2893, 831, 957, 6270, 2919, 986, 7740, 144]",0
"[7740, 7922]",0
"[7047, 7910, 4082, 5696, 7740, 7922, 831, 3495, 2044, 768, 7047, 2329, 999, 780, 7845, 7047, 6989, 5280, 144, 4821, 6813, 144]",0
"[7132, 1616, 2215, 7047, 5425, 4905, 4938, 7047, 5497, 831, 4180, 7047, 5728, 1235, 4041, 4938, 659, 3538, 1903, 4285, 5138, 2977, 144, 7047, 1102, 1770, 7047, 2299, 4938, 2597, 6989, 1461, 7845, 1046, 1290, 4938, 1645, 831, 2648, 4982, 7047, 2345, 4938, 7049, 3918, 7883, 144]",0
