Comments,Mentions_Problem
"[6976, 2946, 1077, 2646, 7060, 3154, 1103, 6994, 1077, 6783, 1473, 6142, 7081, 192]",0
"[915, 909, 4851, 6976, 4025, 3479, 711, 5156, 2355, 7060, 2710, 6976, 5209, 192]",0
"[909, 6976, 2946, 4851, 6978, 1581, 1077, 7585, 961, 2646, 7060, 3154, 192, 6994, 2938, 6976, 5327, 5746, 3729, 156, 3700, 909, 7063, 109, 3767, 2384, 961, 6522, 6979, 3970, 6281, 5627, 6592, 3767, 6978, 3729, 5179, 192]",0
"[3657, 6999, 6976, 2946, 1077, 2646, 7060, 7218, 156, 961, 7651, 6976, 818, 4851, 7492, 156, 3657, 6999, 7005, 4889, 830, 7060, 6976, 2673, 4851, 6976, 2360, 2527, 192, 3657, 6999, 6973, 7737, 2945, 6312, 4788, 5765, 7081, 3510, 4876, 6976, 7491, 7604, 5247, 192, 7158, 7060, 794, 4627, 2343, 7060, 6976, 2945, 3684, 5246, 1306, 7735, 1499, 4788, 938, 2087, 4876, 6443, 7224, 7737, 6129, 4565, 192]",1
"[6976, 1581, 3490, 6735, 2946, 961, 2416, 7060, 6788, 7010, 3264, 192, 6994, 1077, 2646, 7060, 3154, 961, 5442, 3379, 2945, 3767, 3305, 192, 6976, 4976, 3729, 4009, 2513, 3767, 6682, 7095, 961, 2631, 4882, 3479, 7439, 3067, 1169, 4451, 156, 4028, 7688, 1299, 1347, 7060, 3490, 2013, 4451, 1466, 7651, 2416, 961, 909, 3357, 6976, 2945, 4009, 3379, 2764, 192]",0
"[6976, 5902, 961, 2909, 4851, 6976, 5844, 3237, 6976, 2355, 3479, 711, 3379, 3130, 961, 2352, 6976, 5427, 1581, 7573, 192, 1939, 5961, 961, 7295, 6976, 7318, 1534, 2412, 1096, 192]",0
"[6976, 2946, 3357, 1077, 3379, 961, 3490, 3379, 2945, 3174, 2631, 4851, 6976, 3037, 6973, 1077, 3375, 7060, 1299, 3731, 192, 6976, 2946, 3629, 2083, 1299, 4627, 2385, 192, 6976, 1214, 2083, 4449, 6976, 934, 6973, 6976, 1214, 2237, 7305, 4925, 6976, 2431, 2360, 2242, 6973, 6976, 1214, 1077, 3375, 7060, 6848, 192]",1
"[6976, 2527, 2107, 6976, 1581, 6973, 6976, 6875, 7636, 1299, 4363, 961, 6183, 7060, 4133, 3627, 6994, 81, 1299, 6843, 6979, 192, 4028, 109, 4788, 3467, 7060, 3154, 961, 3657, 1499, 7218, 4028, 1680, 192, 4028, 6183, 4226, 4028, 4009, 711, 3379, 3264, 7060, 794, 192]",0
"[6994, 2938, 3627, 6994, 7688, 5603, 6976, 3371, 3767, 2387, 192, 6994, 3975, 6976, 3061, 3767, 4941, 2926, 2792, 7611, 4712, 7060, 1299, 4600, 3767, 6978, 5397, 192]",0
"[3174, 6976, 6111, 4851, 6978, 5397, 156, 3657, 6999, 6978, 5184, 3729, 4310, 5320, 3379, 192, 6994, 4100, 4712, 7060, 1299, 721, 7060, 2051, 6976, 816, 4851, 909, 4851, 7010, 6198, 7060, 2431, 7464, 961, 2007, 6978, 778, 192, 3657, 6999, 975, 3729, 2083, 4359, 6976, 1713, 710, 6412, 9, 156, 1466, 6994, 6312, 1299, 1525, 7060, 4788, 5476, 7081, 4647, 1713, 3970, 6976, 7464, 192, 4028, 2536, 6179, 6973, 4028, 4421, 1299, 1347, 3174, 6979, 7060, 1939, 2828, 2974, 3729, 6369, 4608, 711, 3053, 7464, 6183, 4226, 711, 3007, 4686, 6111, 156, 1466, 4976, 6978, 3671, 6179, 4292, 961, 1731, 192]",0
"[3657, 6999, 6976, 2367, 7688, 4788, 1555, 975, 4851, 6976, 5353, 4451, 724, 192]",0
"[6976, 724, 4254, 5353, 2521, 4788, 2888, 7651, 6976, 2360, 192, 6976, 2360, 6183, 1666, 156, 1103, 6184, 3237, 6976, 4650, 6142, 5251, 192, 3657, 2521, 4662, 6999, 6976, 2360, 1499, 1299, 6363, 3281, 192, 3657, 6999, 909, 6976, 1581, 6994, 3490, 5427, 1077, 4707, 192]",0
"[6976, 1214, 3490, 4662, 6570, 975, 1713, 1581, 1103, 4851, 4809, 192]",1
"[6978, 3371, 4009, 7060, 2964, 1278, 3264, 961, 6994, 7636, 4348, 794, 540, 4730, 3261, 723, 1278, 156, 6428, 3657, 6999, 6994, 4421, 3808, 6976, 5878, 7041, 1466, 4028, 109, 3846, 192, 3174, 2851, 156, 6976, 3264, 6973, 6667, 1077, 2783, 7060, 1125, 1277, 4421, 6399, 3808, 6976, 7041, 4851, 4272, 5003, 192]",1
"[3174, 6976, 4631, 5035, 156, 6976, 2360, 4310, 3379, 192, 6976, 4889, 6997, 6973, 4009, 4543, 4009, 6976, 7189, 2416, 4925, 6439, 4574, 4851, 6976, 1713, 6973, 7636, 1299, 4600, 192, 3657, 1499, 4788, 1598, 3684, 6976, 1214, 5179, 7060, 794, 4496, 7060, 6976, 7712, 1652, 1306, 3657, 2521, 4788, 4133, 978, 723, 6976, 1713, 192, 3629, 156, 1107, 3237, 6973, 4022, 156, 2838, 4310, 3409, 4, 7735, 6901, 7314, 7597, 3067, 7735, 1077, 4608, 4876, 6976, 3239, 156, 1466, 4788, 4876, 6976, 1260, 2747, 7651, 6976, 2205, 156, 7611, 3657, 3714, 7688, 1299, 6976, 4627, 1574, 5232, 192, 5194, 3785, 6973, 3767, 6976, 4741, 4037, 192]",1
"[3767, 6439, 1537, 4028, 4009, 4451, 7611, 3067, 7688, 1299, 1578, 1466, 6994, 1077, 4889, 5746, 7060, 7439, 156, 4028, 7688, 3490, 1311, 1340, 7060, 3490, 3786, 1581, 3767, 2008, 1103, 7573, 192, 3767, 710, 1130, 4851, 3379, 5959, 9, 4041, 7433, 2439, 7060, 4100, 4133, 711, 1755, 1473, 3662, 156, 7362, 3684, 6976, 6468, 4009, 7433, 6404, 4028, 4362, 6225, 7060, 3490, 3662, 156, 1466, 3767, 7005, 1534, 4028, 7688, 1299, 1347, 7060, 3490, 7708, 6963, 192]",1
"[7012, 6976, 3067, 6973, 7636, 1299, 1578, 1077, 4451, 156, 711, 3549, 4987, 4851, 7597, 1713, 1581, 4712, 7060, 1299, 4338, 7060, 6991, 3067, 4009, 4788, 3357, 192, 4028, 4009, 6742, 6973, 7005, 6166, 1299, 810, 192]",1
"[6439, 4627, 2680, 6312, 1299, 2918, 4876, 6976, 2360, 192, 6985, 1499, 1299, 711, 6166, 2941, 6976, 2431, 2367, 6973, 6976, 6878, 1214, 1496, 772, 7613, 2238, 4876, 6976, 4882, 6994, 1077, 3375, 7651, 156, 6991, 2083, 1299, 2938, 192]",1
"[6976, 1581, 5427, 1077, 4632, 7060, 1299, 3731, 4876, 6976, 7439, 6326, 961, 3528, 3657, 2521, 4662, 6999, 6985, 4009, 978, 7081, 1847, 4925, 6445, 6973, 2083, 3808, 6976, 5878, 7041, 4851, 6976, 6817, 192, 6976, 6875, 3479, 4632, 3058, 4959, 1103, 7060, 7604, 6976, 1581, 4712, 7060, 1299, 4338, 192, 3629, 156, 4134, 7597, 2008, 1581, 7688, 1299, 4338, 7688, 1299, 3523, 7060, 4133, 1103, 7060, 7609, 4028, 7688, 1299, 2677, 192, 925, 156, 4359, 6794, 6976, 3663, 7324, 1077, 4896, 6466, 961, 2521, 4788, 3490, 975, 2060, 3858, 1169, 192]",1
"[3657, 2421, 4662, 6170, 978, 6973, 3375, 7060, 1299, 711, 5351, 3767, 6978, 5982, 4809, 5179, 192, 1466, 4882, 6997, 6994, 4509, 4712, 7060, 5092, 1192, 4009, 7602, 6994, 4600, 6976, 4941, 3067, 156, 6994, 6312, 1238, 1744, 7651, 4952, 5746, 3067, 192]",0
"[6976, 7189, 2412, 6323, 5320, 7573, 6976, 2870, 4851, 2204, 192, 4028, 3702, 3627, 3915, 2007, 2132, 961, 1129, 1277, 156, 7459, 1277, 1128, 7060, 6667, 961, 1063, 1277, 192, 6982, 6667, 1499, 1125, 1277, 961, 7439, 6976, 1277, 6994, 3490, 5636, 192, 925, 6978, 4952, 2416, 6315, 5320, 1680, 3627, 6994, 5179, 4876, 7295, 6976, 7181, 7060, 2733, 6991, 3730, 192]",0
"[909, 6976, 2416, 1077, 3523, 3767, 4363, 4423, 7218, 6976, 5397, 192]",0
"[6623, 683, 157, 7318, 1534, 2412, 5443, 192, 157, 4650, 6142, 810, 3174, 2631, 5035, 192, 157, 3767, 2631, 6139, 156, 7598, 4009, 7060, 1299, 810, 4009, 4391, 961, 4451, 192, 157, 4777, 4851, 6976, 724, 4254, 5353, 2888, 7651, 6976, 7488, 891, 192, 6754, 683, 157, 794, 7189, 2412, 192]",0
"[6976, 710, 1058, 4851, 1277, 9, 6312, 3490, 1311, 5307, 7651, 954, 3708, 7060, 3320, 954, 3668, 7597, 961, 3627, 6976, 1581, 1077, 7060, 1299, 5708, 192]",1
"[6994, 3490, 4338, 711, 2046, 7322, 2412, 7611, 3657, 6999, 4009, 7433, 3523, 3174, 5579, 7060, 7218, 6976, 4739, 2926, 1278, 6635, 192, 1466, 3657, 3426, 6985, 109, 711, 4264, 5351, 7651, 7005, 2412, 683, 710, 7439, 1277, 5636, 9, 6312, 5571, 2204, 3237, 6976, 2205, 3906, 4851, 7707, 2204, 7060, 6976, 2205, 156, 6428, 3657, 6999, 6976, 1095, 4009, 1271, 192, 925, 156, 3657, 45, 4449, 711, 4264, 863, 2828, 7012, 4028, 7533, 4662, 4451, 3767, 6976, 5844, 683, 4028, 7688, 1299, 1347, 3684, 6994, 2083, 3700, 140, 4422, 4788, 3767, 7005, 2412, 141, 7597, 4952, 6001, 1499, 2521, 7651, 1278, 140, 6728, 1103, 840, 141, 5549, 6970, 4100, 3911, 961, 6646, 192]",1
"[7318, 4851, 4565, 4009, 2860, 156, 961, 1077, 4707, 192, 3657, 6999, 6976, 2946, 2083, 1299, 6399, 3760, 156, 1466, 3657, 827, 7005, 3767, 5327, 3044, 192, 6976, 7190, 4712, 7060, 1299, 810, 1103, 7573, 3629, 3657, 2521, 3320, 711, 6431, 7224, 4851, 7597, 6976, 1214, 7526, 7060, 2521, 7651, 6976, 1713, 2828, 7012, 3657, 2521, 4788, 4133, 2849, 7597, 5061, 4851, 6976, 1713, 6994, 7636, 4606, 192]",1
"[4976, 6976, 7488, 891, 5443, 3355, 711, 3379, 3668, 4851, 7604, 6976, 1581, 7688, 1299, 961, 7597, 6976, 1581, 7688, 1299, 192, 6976, 7329, 1534, 2412, 4009, 1359, 1925, 192, 4028, 7688, 3490, 1311, 4647, 1347, 7060, 1821, 6976, 2174, 2913, 3264, 7439, 961, 6976, 7318, 1534, 2412, 7651, 6976, 5327, 3729, 156, 961, 7696, 723, 7624, 7005, 1576, 4009, 4713]",1
"[6976, 2662, 6142, 5442, 7326, 7497, 4851, 6976, 5427, 1581, 192, 1103, 4451, 1312, 156, 5194, 1939, 5961, 961, 7295, 6976, 7318, 1534, 2412, 1096, 192]",1
"[6976, 1214, 3490, 7301, 6142, 961, 7189, 2416, 2941, 6976, 5397, 192, 6976, 6142, 1077, 7433, 3523, 1103, 6994, 5939, 3627, 6976, 2747, 5369, 7636, 4307, 4226, 192, 6976, 7189, 2412, 4310, 1835, 3174, 6976, 5841, 5397, 961, 6323, 6976, 2431, 7318, 1537, 4851, 6976, 6817, 6973, 4009, 3375, 7060, 1299, 2364, 192]",0
"[6976, 7189, 2416, 1077, 3523, 961, 6994, 3490, 2938, 4028, 7651, 6976, 7318, 4851, 4571, 5320, 7573, 961, 3528, 3657, 2521, 4662, 3045, 6976, 4712, 3174, 3281, 2387, 5718, 6976, 3130, 6994, 7688, 6848, 192, 6976, 3712, 2038, 7597, 6976, 2174, 6817, 4009, 4226, 192, 6994, 925, 3490, 6439, 3712, 2332, 3627, 4028, 7688, 4307, 877, 6976, 1581, 192]",0
"[6994, 7318, 711, 2412, 7060, 6315, 3627, 7636, 6978, 5397, 7670, 156, 6973, 109, 5320, 3379, 3174, 5577, 7060, 7218, 6976, 5397, 5469, 192, 925, 156, 6994, 7318, 6439, 3712, 7060, 6315, 7597, 6976, 7561, 4310, 4226, 1177, 6976, 2747, 4851, 7005, 5397, 192]",0
"[3657, 939, 4788, 6794, 3684, 3729, 2560, 6312, 1299, 5035, 4851, 6976, 2360, 2522, 692, 4422, 6994, 6312, 4100, 4441, 7651, 6978, 4457, 7060, 6435, 7010, 2560, 192]",1
"[6976, 2529, 4009, 5511, 7007, 961, 5445, 909, 6976, 5841, 3854, 3174, 6976, 5577, 7060, 7218, 7597, 6976, 5397, 4009, 723, 961, 3627, 6976, 6875, 7636, 1050, 6976, 5351, 6571, 192, 4976, 6976, 6875, 3479, 711, 2546, 711, 3379, 4053, 192]",0
"[6985, 1077, 4662, 975, 4543, 6167, 156, 3657, 2521, 4662, 6999, 192, 6976, 5353, 3657, 3490, 7651, 6976, 6167, 6973, 1077, 6985, 1077, 7573, 2938, 3767, 4952, 5505, 3767, 7005, 5943, 192, 3657, 2521, 6999, 6973, 1293, 2838, 6312, 3785, 4627, 2387, 156, 7012, 156, 2811, 6976, 2412, 192]",0
"[6976, 2360, 2522, 4009, 1835, 192, 909, 6976, 3749, 5061, 1077, 5306, 192, 6976, 4528, 1885, 723, 7005, 4730, 3033, 4009, 6973, 3657, 939, 876, 6973, 6497, 2515, 4145, 949, 6886, 7688, 3477, 6976, 2050, 192]",1
"[6976, 2360, 2527, 4009, 7573, 5307, 156, 1466, 3657, 3048, 6973, 6976, 3978, 5035, 2083, 3490, 1311, 7708, 3767, 5214, 156, 1306, 4028, 4009, 6976, 4631, 3749, 5035, 4851, 6976, 5397, 961, 3684, 4028, 4009, 7708, 3767, 5214, 156, 6976, 5577, 1499, 3490, 954, 4976, 7224, 4851, 6976, 6111, 5508]",1
"[3657, 4509, 3785, 711, 1359, 4627, 3854, 3767, 7737, 5427, 3729, 1369, 192, 2181, 1103, 711, 2323, 4251, 4851, 6592, 4041, 711, 1359, 3467, 7060, 3407, 7597, 3371, 2631, 6588, 3479, 156, 3684, 7735, 2905, 3174, 711, 6229, 4925, 7171, 4876, 2631, 4882, 3657, 6999, 4028, 7688, 1299, 5111, 192, 4976, 156, 3409, 4053, 4876, 7005, 156, 6976, 7696, 7283, 3137, 7573, 961, 4009, 3982, 192]",0
"[6976, 6875, 109, 7631, 6183, 7060, 1299, 7708, 877, 6994, 3490, 3252, 7218, 6976, 3372, 4851, 6976, 5397, 961, 3657, 6999, 6994, 915, 3384, 2838, 4713, 3767, 6978, 7631, 192, 6994, 3384, 4987, 156, 2412, 156, 5427, 3729, 156, 6925, 5179, 7611, 4009, 3379, 192, 1466, 3657, 45, 4449, 6973, 6925, 5179, 4009, 4126, 4851, 1425, 192, 6994, 4100, 7714, 7597, 4712, 7060, 1299, 6951, 156, 6428, 3657, 45, 5647, 7060, 3785, 4627, 3854, 723, 6955, 6728, 1103, 6976, 7064, 3067, 156, 7062, 6029, 6925, 3067, 961, 1425, 2356, 4851, 7064, 4496, 192]",1
"[6976, 2527, 1019, 1835, 3767, 6976, 5427, 3729, 683, 3657, 2521, 3490, 2558, 5718, 7597, 3684, 4882, 6646, 4009, 2541, 4650, 6998, 3767, 6976, 3067, 7060, 1299, 4600, 156, 4028, 7688, 3490, 1311, 1347, 7060, 3785, 7597, 1581, 6312, 6985, 1299, 3767, 2631, 3061, 156, 7688, 3355, 1347, 3668, 1103, 7060, 7624, 6991, 3067, 4712, 7060, 1299, 4600, 192, 6925, 5179, 6312, 1299, 4627, 2688, 683, 6955, 1312, 6708, 5397, 909, 6976, 6667, 6312, 3490, 6439, 5995, 3767, 6976, 4730, 3067, 6166, 5549, 6982, 4455, 2619, 6832, 156, 4028, 7688, 3490, 1311, 1347, 7060, 7696, 723, 4511, 6146, 961, 6507, 6976, 1756, 961, 6978, 2204, 7175]",1
"[7433, 7007, 156, 2107, 2631, 1079, 6973, 6976, 6875, 3479, 7671, 4876, 156, 6976, 5919, 4851, 7010, 1581, 156, 961, 6976, 5631, 1329, 6979, 192, 3657, 6999, 3761, 1499, 1299, 4338, 1473, 7295, 432, 1080, 3530, 156, 6976, 1896, 3789, 711, 4241, 7060, 6976, 3284, 6713, 6592, 6973, 6976, 6875, 3589, 7060, 3728, 156, 3657, 7688, 6848, 7005, 4959, 961, 5476, 4028, 3767, 4041, 4991, 710, 3284, 7670, 9, 6166, 192, 6982, 7735, 1499, 2905, 7305, 6976, 6592, 4627, 961, 2347, 7624, 7005, 7688, 3759, 5115, 192, 6976, 6161, 6997, 4009, 6976, 6955, 4851, 6976, 7559, 192, 3657, 6170, 7735, 3490, 6951, 7651, 6400, 961, 5821, 6439, 7433, 6398, 3763, 156, 1466, 3490, 7735, 7144, 975, 4952, 6377, 692, 4422, 5821, 4876, 6510, 7283, 4925, 6402, 2562, 4851, 711, 5729, 6375, 6973, 2536, 4662, 1966, 453, 1509, 192]",1
"[5397, 5469, 683, 4028, 3479, 1311, 1680, 2938, 7597, 2849, 6976, 5469, 4851, 6976, 5397, 4009, 192, 5397, 2360, 683, 7597, 909, 1581, 1077, 4338, 3237, 6976, 5327, 7631, 4241, 1499, 4788, 1299, 3159, 192, 6955, 5179, 683, 4041, 4788, 1680, 4451, 3627, 1077, 6991, 6959, 3526, 7060, 6925, 6976, 3261, 192]",1
"[6976, 2360, 2527, 4009, 7433, 7573, 6636, 192, 2838, 3749, 4009, 4451, 961, 2351, 192, 6976, 6875, 3479, 925, 810, 909, 6976, 4707, 4248, 156, 7611, 6439, 4851, 6979, 6251, 1103, 3705, 192]",0
"[6976, 2360, 2522, 4009, 4632, 1835, 192, 6976, 5397, 5469, 4009, 1680, 6570, 192, 6976, 2989, 6973, 6976, 710, 3862, 6592, 9, 961, 710, 6713, 6592, 9, 7592, 4254, 4959, 7533, 4742, 192, 5397, 2360, 7533, 4632, 6570, 192, 3629, 156, 4631, 4851, 6976, 2522, 6183, 7060, 5137, 7060, 6976, 710, 3862, 6592, 192, 9, 961, 6369, 6976, 5461, 5834, 7533, 738, 4876, 545, 156, 4028, 6183, 4226, 4788, 4647, 723, 6976, 2527, 7533, 1578, 7060, 3785, 6976, 6165, 5035, 4851, 6976, 5397, 192, 6976, 5821, 3443, 711, 6955, 5179, 156, 1466, 4028, 925, 6183, 4226, 7005, 7533, 3174, 6976, 3096, 5035, 4851, 6976, 5397, 192]",1
"[3657, 6999, 909, 6167, 1077, 6985, 156, 961, 1835, 192, 6976, 6925, 5179, 6166, 2083, 1299, 711, 1359, 4627, 3770, 6970, 4100, 2353, 4882, 6925, 6973, 7735, 5114, 3174, 5115, 192, 1568, 7412, 6976, 6382, 4851, 6976, 3708, 7636, 868, 6976, 5115, 156, 961, 7688, 1299, 7326, 3854, 192]",1
"[6976, 2360, 2529, 4310, 5320, 3379, 1177, 6976, 4624, 192, 3657, 1048, 7735, 2941, 7597, 6257, 4009, 1103, 3657, 3443, 4753, 3668, 7597, 4028, 7533, 7602, 3657, 5956, 966, 6875, 7619, 3443, 711, 6257, 5397, 192, 925, 156, 4028, 7533, 711, 3379, 3668, 925, 7060, 2936, 7597, 6050, 961, 7597, 954, 3633, 1507, 4009, 1103, 7573, 192, 6976, 2360, 5090, 6166, 2536, 4662, 4712, 7060, 1299, 3786, 3684, 4028, 109, 4788, 5035, 4851, 7737, 5397, 192, 7613, 7735, 2521, 4449, 6973, 7735, 5179, 4876, 2132, 6925, 1537, 3767, 6976, 5397, 2355, 156, 6991, 1077, 3090, 4451, 3767, 6976, 3978, 156, 1466, 7735, 6312, 2905, 7305, 7010, 3281, 3767, 711, 6925, 5179, 6166, 4851, 7737, 2527, 917, 7651, 6976, 6955, 6711, 7735, 810, 3767, 7737, 3729, 6166, 192, 4976, 156, 7735, 3569, 711, 4320, 4851, 7597, 7005, 5397, 4009, 961, 7597, 6976, 5353, 1077, 6973, 7735, 909, 4712, 7060, 3105, 192]",1
"[6976, 2360, 2522, 4310, 1835, 7060, 4423, 192, 1466, 4028, 4009, 4788, 6613, 3174, 4423, 7060, 7218, 6976, 3729, 6592, 5427, 3767, 6976, 5397, 2355, 192, 6976, 2387, 5306, 7213, 3729, 3518, 3767, 3359, 711, 1347, 7224]",1
"[7735, 3786, 909, 4707, 5061, 140, 5469, 156, 2360, 156, 6955, 141, 192, 3657, 5606, 4226, 3627, 7735, 3786, 909, 4851, 6976, 1268, 4876, 6257, 192, 7613, 5104, 7619, 1077, 2541, 4642, 5397, 4509, 7218, 3657, 2558, 977, 2707, 7688, 7259, 4028, 7533, 810, 192, 3379, 4053, 4]",0
"[334, 7573, 2531, 7631, 5397, 435, 3712, 2083, 1299, 810, 499, 5115, 4436, 2083, 1299, 1347, 2938]",1
"[6976, 2360, 2527, 6167, 1077, 1835, 961, 6078, 2100, 6976, 4712, 156, 1050, 156, 961, 6955, 5841, 3174, 6976, 5397, 192, 4028, 7688, 1299, 3523, 7060, 3490, 6439, 2417, 3767, 6976, 6925, 5179, 4925, 5427, 3729, 192, 3767, 6976, 6925, 5179, 6166, 156, 6976, 7665, 710, 5995, 9, 6312, 1299, 5813, 7651, 710, 2620, 9, 192]",1
"[6976, 2360, 3804, 909, 4851, 6976, 3264, 6994, 4712, 7060, 3728, 192]",0
"[6976, 2360, 4009, 7433, 7573, 7708, 961, 6976, 951, 4851, 2385, 2945, 3174, 2833, 1113, 4851, 6976, 5397, 4009, 1771, 192, 3657, 2521, 4662, 6999, 6985, 4009, 975, 1113, 3767, 7611, 6976, 2522, 4009, 3210, 4148, 192, 3409, 4]",0
"[6976, 5844, 3490, 1311, 4451, 1680, 1466, 2083, 3490, 1311, 2938, 4627, 4226, 3767, 6166, 7604, 3862, 6592, 961, 1936, 6592, 1077, 7708, 4627, 2387, 2083, 3490, 1311, 3523, 3174, 6976, 7329, 7060, 7218, 6976, 5397, 1347, 192]",1
"[6976, 2360, 2529, 1970, 711, 2385, 4987, 4851, 6976, 5397, 961, 1970, 3729, 3671, 961, 6925, 5179, 6973, 6994, 3929, 7060, 7318, 192, 6994, 3490, 925, 3786, 6976, 2560, 6994, 3490, 5718, 6976, 3067, 6973, 4712, 7060, 1299, 4600, 961, 7609, 6976, 3911, 7636, 794, 711, 6234, 6035, 3174, 4765, 1288, 5497, 2820, 192]",0
"[909, 6976, 1836, 6592, 2618, 6976, 4949, 5397, 1077, 3559, 2385, 3767, 6976, 2360, 2527, 156, 6976, 6875, 2536, 711, 3409, 4053, 4851, 2106, 6976, 4405, 6985, 192, 6976, 4889, 6997, 6973, 4009, 4788, 3803, 4009, 6976, 7670, 6973, 7636, 1299, 2546, 3767, 6976, 3284, 140, 2618, 3079, 5397, 7041, 141, 192, 1103, 6570, 3767, 6976, 4159, 5490, 7735, 1499, 2644, 6848, 7005, 3854, 3237, 6976, 6713, 6592, 192]",1
"[6976, 2360, 2522, 2536, 4662, 6179, 7060, 6852, 723, 6976, 2360, 723, 6976, 710, 6713, 6592, 192, 9, 909, 4028, 6180, 7060, 2521, 6428, 3020, 7533, 7533, 6367, 5900, 7597, 6976, 3910, 7592, 192]",1
"[6976, 2360, 2527, 7533, 7573, 7708, 192, 4028, 3786, 909, 6976, 4356, 2387, 6728, 1103, 5397, 5469, 156, 2360, 140, 7651, 7189, 2412, 961, 4251, 4851, 3067, 7060, 1299, 814, 141, 961, 711, 6914, 6925, 5179, 192, 6976, 5427, 3729, 7533, 925, 2938, 1680, 961, 6976, 6875, 6183, 7060, 3490, 711, 1674, 3668, 723, 3627, 7060, 3370, 723, 7651, 6976, 5397, 192, 3657, 4227, 3627, 6994, 3443, 5237, 3729, 5505, 3767, 6976, 2747, 4851, 6976, 2527, 961, 6991, 1077, 5349, 7060, 1299, 970, 1103, 6994, 5356, 7651, 6976, 5397, 192, 3657, 939, 5682, 711, 5209, 4889, 1306, 711, 2092, 4851, 4565, 7688, 132, 1311, 5111, 823, 7060, 7005, 2527, 192]",1
"[2946, 1077, 4788, 832, 7060, 7218, 6976, 3130, 4851, 6976, 5397, 961, 3627, 1077, 6994, 3490, 5184, 7060, 765, 4028, 192]",1
"[6976, 4976, 1581, 5427, 1473, 6976, 6875, 1077, 2938, 3767, 5397, 2355, 192, 6994, 3490, 925, 810, 3862, 961, 6713, 6592, 6973, 1077, 4254, 4876, 3345, 156, 7611, 794, 7283, 4627, 2387, 3174, 6976, 1581, 192]",0
"[1103, 6443, 7619, 3479, 4788, 6184, 6050, 156, 6257, 156, 4925, 975, 4851, 4644, 1721, 6976, 2946, 3530, 7592, 2646, 7060, 3154, 961, 2421, 4788, 4185, 5579, 7654, 2460, 4642, 2919, 3767, 6976, 2199, 192]",0
"[4788, 4380, 1581, 7592, 5427, 192, 909, 3657, 2083, 6170, 7533, 711, 5902, 4851, 6976, 3910, 3237, 6976, 5397, 3767, 710, 6713, 6592, 9, 6166, 192]",1
"[1581, 1077, 5320, 3379, 156, 7651, 5701, 1056, 5172, 7026, 6976, 2527, 192, 2846, 192, 3657, 2421, 4788, 4133, 4647, 723, 6257, 4925, 6050, 6428, 3657, 3443, 7060, 1598, 6976, 5701, 156, 961, 6994, 7592, 3379, 192]",0
"[6985, 1077, 6439, 5427, 1581, 4338, 3767, 6976, 3729, 6166, 4851, 7737, 2527, 1103, 7573, 1103, 1713, 6973, 6323, 7597, 7735, 3490, 7671, 4876, 192, 7005, 6312, 1299, 2906, 7305, 2631, 3862, 961, 6713, 6588, 6428, 6973, 909, 4851, 7737, 5427, 1581, 1077, 3701, 961, 2351, 192]",1
"[6976, 3729, 2387, 1077, 5606, 3379, 961, 6315, 3379, 2853, 192, 3684, 4627, 2387, 7592, 3357, 3174, 6439, 4851, 6976, 4952, 6592, 3767, 6976, 5397, 2355, 156, 6973, 7688, 1299, 3409, 192]",1
"[6976, 1581, 7611, 7592, 2938, 7592, 7573, 2938, 3629, 140, 4226, 3657, 6061, 724, 141, 3657, 6999, 6976, 6592, 4712, 4627, 2945, 192]",1
"[334, 7433, 7573, 7708, 156, 7060, 2936, 7597, 6994, 7526, 7060, 2816, 435, 3712, 2083, 1299, 810, 3767, 711, 1347, 7224]",1
"[324, 141, 6994, 3490, 4662, 4451, 7611, 4496, 4925, 3067, 6994, 1077, 5186, 7060, 926, 192, 432, 141, 1473, 6978, 1050, 4028, 2536, 4662, 6179, 6976, 1713, 7688, 1299, 6412, 1466, 3684, 6439, 3565, 723, 1713, 3790, 3767, 2360, 1713, 2083, 3490, 1311, 1347, 192, 495, 141, 1103, 6976, 5397, 4009, 7360, 6050, 156, 3303, 1499, 4788, 1299, 7324, 192, 540, 141, 6976, 6955, 5919, 1077, 4788, 2483, 6428, 1478, 4662, 1772, 4876, 6976, 5878, 7041, 192, 579, 141, 4627, 2683, 2083, 3490, 1311, 3357, 7105, 2945, 4851, 6976, 6592, 192]",1
"[4028, 2536, 4662, 6179, 6973, 6976, 5427, 1581, 1077, 1847, 961, 7636, 1555, 5353, 192, 3822, 156, 757, 7060, 6976, 2527, 156, 4028, 6312, 2255, 6976, 5878, 7041, 192]",0
"[6976, 4889, 5035, 3657, 2521, 4662, 4226, 4009, 6976, 6166, 2260, 7060, 6976, 2360, 5090, 192, 7735, 1499, 6598, 6092, 6976, 6063, 6997, 156, 4028, 4009, 4100, 4854, 5479, 6973, 6976, 2779, 6166, 4009, 4889, 6976, 4882, 4235, 192, 6976, 5898, 4851, 6976, 2367, 5427, 1077, 3409, 156, 7735, 3159, 2849, 7597, 4642, 2351, 3767, 6978, 5397, 2355, 192]",1
