Comments,Suggest_Solutions
"[7048, 3527, 3796, 5557, 737, 1388, 3270, 7030, 4201, 6746, 196, 7048, 3527, 837, 4670, 7551, 7115, 7030, 2387, 2552, 7663, 4050, 4786, 196, 3692, 4495, 3803, 7030, 5370, 5991, 750, 7030, 510, 3743, 3803, 7030, 2387, 2552, 196, 3692, 7053, 7027, 4069, 4050, 4190, 4670, 2414, 4921, 7030, 6177, 987, 7649, 7064, 1630, 1102, 196, 951, 158, 7030, 4201, 2439, 6231, 737, 4307, 759, 7115, 4467, 5176, 1129, 3692, 965, 4833, 748, 7115, 7274, 7030, 7770, 158, 7773, 1285, 158, 7649, 2551, 7030, 1780, 5873, 196, 7045, 2414, 1531, 1328, 7485, 3894, 7115, 7030, 6006, 196]",1
"[7030, 2387, 2566, 1040, 7115, 1328, 5363, 4747, 1129, 7048, 1102, 7215, 7115, 2504, 7052, 1502, 843, 4670, 7551, 196, 1495, 1129, 3692, 6107, 2667, 158, 7059, 5099, 5440, 6231, 4269, 4069, 4759, 4364, 4670, 7551, 7024, 4997, 5445, 4553, 4756, 196, 7048, 3527, 2307, 3796, 5019, 7095, 1495, 3692, 7053, 843, 4670, 2414, 7740, 1328, 1376, 196]",1
"[909, 158, 7048, 3527, 1601, 5521, 3803, 7723, 987, 3796, 737, 4364, 3270, 5370, 6746, 196, 7048, 3527, 837, 7723, 3171, 7663, 6364, 7383, 3983, 7663, 3515, 1708, 737, 4364, 4896, 7052, 750, 7030, 5440, 7024, 7649, 3692, 7285, 2667, 196, 1129, 3692, 6107, 158, 3692, 5176, 3079, 7027, 7059, 5099, 5440, 7144, 4553, 4756, 737, 4364, 4670, 7551, 1851, 7115, 4997, 5871, 1129, 7787, 3527, 737, 4364, 4896, 3441, 158, 4547, 158, 5066, 7115, 2254, 7704, 987, 7027, 4759, 4670, 7551, 158, 2414, 4921, 7649, 3441, 5873, 196]",1
"[3692, 7053, 7059, 4050, 737, 3414, 2796, 6977, 5222, 196, 7048, 2450, 4833, 3527, 737, 7009, 5222, 2667, 7663, 7048, 3527, 4854, 7663, 4050, 4786, 196, 3692, 1362, 4069, 4050, 4915, 7115, 4158, 7030, 6109, 7013, 1129, 7030, 5370, 7482, 158, 3664, 843, 4670, 847, 7013, 158, 2805, 7030, 5370, 7723, 4050, 4833, 4586, 1001, 5887, 6977, 1570, 7740, 1328, 6494, 3692, 7740, 3821, 3803, 7030, 2552, 196]",1
"[7030, 1629, 6370, 6592, 1312, 1630, 2110, 1328, 6412, 7115, 4403, 4069, 2674, 7115, 6218, 7030, 5799, 5153, 4896, 6940, 3803, 2662, 6173, 5589, 196]",1
"[7030, 6246, 4896, 2231, 5874, 2110, 1328, 3490, 3803, 737, 1376, 7594, 196, 3945, 4896, 3410, 7115, 7030, 5206, 1629, 987, 7036, 2356, 7359, 7030, 2268, 1718, 4921, 7030, 6617, 5243, 4050, 737, 1388, 5732, 196, 7787, 2110, 3795, 7059, 1502, 3394, 7030, 1656, 1206, 7030, 6612, 4083, 196]",1
"[7781, 158, 7030, 1242, 3527, 3796, 7032, 2980, 1969, 196, 4670, 3439, 3527, 1340, 837, 158, 987, 3692, 1531, 2675, 7274, 7030, 5514, 4896, 7030, 5440, 196, 3692, 7740, 6647, 6791, 7027, 7787, 821, 4670, 2370, 7115, 7789, 6977, 5222, 1335, 4069, 6231, 4190, 158, 1495, 7787, 1206, 4226, 853, 7030, 6977, 5222, 6477, 3692, 7688, 1271, 4674, 4896, 7030, 5256, 196, 3692, 7740, 6791, 7027, 7787, 4403, 850, 4862, 7013, 158, 987, 7665, 4069, 4465, 1328, 2469, 7115, 2419, 7030, 4734, 4896, 7045, 7013, 7048, 6361, 1206, 4226, 1328, 7760, 1206, 737, 3585, 4251, 6477, 3692, 4175, 7787, 3527, 2576, 7033, 196]",1
"[1133, 3270, 7030, 4586, 6977, 5222, 158, 3692, 1362, 7030, 2387, 7688, 7723, 196, 3692, 7740, 6791, 843, 737, 7245, 6477, 7027, 7596, 1531, 6218, 1001, 5297, 2387, 5134, 7787, 1102, 7414, 196, 1206, 7059, 6595, 158, 3692, 1073, 935, 7030, 7551, 7115, 916, 4700, 7280, 158, 1495, 737, 7245, 7740, 1328, 4670, 1080, 7024, 737, 3438, 5403, 3164, 196]",1
"[7707, 7030, 7245, 4069, 4050, 2469, 7115, 6953, 7030, 6410, 4896, 7030, 2387, 158, 1495, 1317, 4921, 7030, 4607, 4896, 7030, 7610, 3692, 1362, 7027, 7030, 3764, 7688, 1328, 1129, 6407, 1129, 5288, 7665, 951, 1825, 7030, 1080, 3892, 196]",1
"[345, 737, 1388, 4670, 4896, 2979, 2110, 1328, 837, 3208, 7280, 3662, 7030, 1744, 3164, 7740, 7723, 448, 737, 1376, 5031, 2110, 1328, 5486, 1502, 2984, 7030, 3308, 4896, 2662, 3095, 987, 7030, 3308, 7027, 1102, 5887, 7115, 1328, 4643]",1
"[345, 6418, 4069, 4050, 737, 5741, 1744, 158, 3692, 1362, 7027, 7030, 1744, 7740, 1328, 3596, 4654, 3270, 7649, 4050, 7274, 3270, 7030, 2387, 4896, 7030, 5440, 448, 737, 1388, 4670, 2414, 750, 7030, 5370, 7723, 7740, 3555, 7368, 2970, 1376, 7030, 816, 7723, 7027, 4050, 7115, 1328, 2576, 3803, 7059, 5440]",1
"[345, 7030, 2387, 5222, 4050, 2378, 3803, 737, 7485, 1454, 4421, 448, 7048, 2110, 7372, 6488, 7140, 7115, 1376, 7274, 4921, 7649, 3027, 1102, 7048, 3410, 7115, 4478, 7030, 5158, 514, 2089, 1570, 2110, 1328, 2972, 7115, 7286, 7030, 6977, 5222, 987, 6364, 3719, 7039, 1102, 1001, 7167, 5288]",1
"[7059, 4050, 737, 3067, 2428, 5440, 196, 4674, 4896, 7030, 2428, 4050, 1597, 1113, 3441, 196, 1495, 6647, 7039, 4050, 737, 6157, 4896, 7009, 1113, 1239, 4896, 7030, 1054, 3164, 196, 3208, 2883, 704, 345, 737, 3436, 4050, 4934, 7536, 7115, 7030, 3969, 7383, 196, 5871, 3208, 6924, 335, 1531, 4833, 1328, 7536, 7115, 6924, 445, 196, 448, 7030, 4284, 7115, 7030, 3436, 4695, 1328, 5349, 1206, 7030, 2946, 4324, 196, 6778, 6977, 1570, 1531, 1328, 2576, 7487, 6076, 196, 7030, 6926, 1531, 821, 7033, 196, 7030, 5946, 4896, 4069, 1531, 1328, 2576, 1502, 4422, 7009, 196]",1
"[7136, 2669, 7115, 1631, 7064, 5256, 196, 7688, 7343, 7030, 5991, 7654, 7048, 3527, 5486, 7032, 3764, 6641, 196]",1
"[7039, 7644, 4797, 7542, 918, 1495, 7039, 4050, 4705, 4690, 7115, 6364, 3208, 7059, 196, 7048, 2110, 821, 2444, 6370, 3662, 6885, 1102, 1957, 196]",1
"[7030, 5394, 2382, 6214, 2976, 7030, 3338, 3703, 4896, 7030, 1614, 7115, 1328, 4382, 158, 1495, 5651, 4191, 6488, 4670, 3892, 196, 3692, 7053, 7030, 1374, 7594, 7115, 3795, 4921, 7059, 4050, 7115, 7343, 7030, 1431, 6214, 143, 7030, 4294, 4896, 2244, 144, 7704, 7030, 1614, 7115, 1328, 4382, 7115, 2662, 2244, 1129, 7787, 5430, 7078, 7030, 5440, 196, 7036, 7030, 5625, 7740, 2675, 1328, 748, 7115, 6218, 7030, 2246, 7027, 3527, 1611, 987, 7030, 1614, 4382, 7115, 7033, 196]",1
"[7030, 6917, 2566, 4833, 5651, 4039, 4690, 2387, 158, 1495, 7030, 6926, 111, 5222, 4896, 801, 6231, 6512, 196]",1
"[7030, 5440, 4050, 750, 1698, 7368, 6885, 987, 3373, 7033, 3803, 6864, 196, 4069, 7585, 3414, 6407, 987, 1707]",1
"[7039, 4050, 4797, 4756, 3208, 1685, 2444, 4970, 7546, 3803, 7059, 5440, 196, 7030, 1242, 7030, 6684, 4896, 7030, 6885, 3803, 7030, 2232, 196]",1
"[7039, 111, 4797, 6977, 5222, 6371, 3803, 7032, 7683, 987, 3692, 7053, 3208, 7032, 5440, 4466, 4069, 111, 4833, 4751, 7115, 2551, 7013, 196, 1495, 3719, 7048, 1102, 3410, 7115, 1609, 6488, 3089, 4723, 158, 7036, 6488, 949, 2923, 7013, 4465, 1328, 3888, 987, 3803, 7045, 1570, 7048, 4465, 1967, 2718, 4651, 2923, 7013, 4970, 7759, 4774, 7013, 196]",1
"[4069, 2566, 4705, 1040, 7027, 737, 6977, 5222, 4050, 4757, 3208, 7059, 5440, 196, 3664, 158, 6418, 7039, 1102, 2232, 1614, 1360, 4382, 158, 7030, 6868, 7688, 2307, 1328, 1206, 6033, 4896, 4833, 7729, 1002, 3719, 6494, 3409, 7764, 196, 3692, 6791, 7030, 6926, 821, 737, 6215]",1
"[7048, 3419, 6488, 1744, 3803, 7030, 6977, 3101, 1495, 3692, 7053, 7048, 2450, 4705, 6089, 4069, 7115, 3118, 5004, 4674, 4896, 7030, 1477, 196]",1
"[7030, 5704, 4617, 3515, 6488, 2838, 1360, 2523, 4921, 7030, 6177, 196, 3208, 2883, 158, 7665, 7512, 4110, 5293, 1502, 7030, 5704, 158, 980, 2835, 4050, 2523, 4921, 7030, 6177, 196, 2635, 7115, 7059, 158, 7030, 5704, 1531, 4833, 5157, 4424, 4896, 7030, 6920, 7663, 3536, 6361, 1328, 748, 7115, 196]",1
"[7030, 2394, 1102, 7625, 7548, 158, 6477, 4069, 4050, 1037, 7027, 7030, 6926, 3515, 737, 1707, 2493, 3208, 7032, 5470, 1614, 196, 3803, 845, 158, 7030, 1614, 1040, 7115, 1328, 1317, 4921, 7030, 7492, 158, 6477, 1744, 6460, 987, 1876, 1744, 1102, 5557, 7315, 196, 4069, 1531, 7036, 1328, 1924, 7027, 7030, 1614, 7688, 4833, 895, 7030, 6092, 4896, 7030, 6868, 196, 7030, 2387, 1045, 7061, 158, 987, 7030, 6926, 3515, 737, 1707, 6274, 4896, 7649, 7115, 2551, 196, 3692, 7740, 6791, 7027, 737, 7545, 1328, 5521, 3803, 5214, 3208, 7030, 6209, 5470, 1609, 158, 1129, 7039, 2208, 4050, 4705, 4927, 196]",1
"[3803, 3338, 7030, 2557, 4050, 5651, 3414, 987, 1864, 196, 3692, 1073, 7030, 6940, 2711, 3803, 985, 7030, 5889, 196, 6977, 5222, 7585, 951, 7760, 158, 3087, 7052, 3692, 7053, 2110, 1328, 3803, 2075, 1102, 345, 3692, 7585, 4833, 1707, 4921, 3662, 7030, 7545, 7740, 1328, 3837, 4010, 7030, 6883, 7492, 158, 4670, 2414, 7688, 1328, 5363, 3560, 448, 737, 4307, 4670, 3892, 4921, 7009, 4269, 158, 4069, 4050, 7115, 7030, 7306, 6977, 3101, 4970, 7740, 4069, 1328, 737, 7237, 6977, 2852, 2110, 3555, 737, 4364]",1
"[7030, 1614, 7030, 1237, 3515, 6792, 6227, 7115, 1328, 6660, 3240, 856, 7030, 4066, 196, 987, 7030, 1614, 7644, 4026, 987, 3527, 1340, 2972, 3803, 445, 4282, 943, 7704, 737, 2439, 196, 843, 737, 2439, 904, 1609, 3208, 4063, 445, 7740, 3527, 1340, 1376, 196, 951, 158, 3719, 5288, 158, 7656, 3803, 7030, 1744, 7030, 1614, 1102, 7115, 1328, 4382, 2110, 1328, 837]",1
"[7030, 5348, 4896, 6190, 3208, 7030, 2201, 3297, 987, 7030, 5470, 5715, 5488, 3414, 3892, 7115, 7030, 5623, 196, 3692, 7740, 6791, 843, 4670, 6977, 1570, 7115, 7030, 6977, 5222, 158, 5016, 4896, 4141, 7030, 736, 3501, 5126, 9, 158, 987, 4833, 3410, 4010, 7030, 6641, 7027, 2662, 6977, 1567, 4041, 196]",1
"[5470, 1744, 1614, 1102, 4833, 3392, 3803, 7030, 5470, 2387, 6214, 708, 5237, 821, 7045, 196, 821, 737, 6187, 7115, 7030, 5470, 2387, 3208, 4063, 445, 708, 7045, 1102, 737, 3414, 7542, 821, 3803, 6222, 7649, 7688, 1328, 1611, 196]",1
"[1051, 6177, 6359, 1102, 7378, 7115, 2374, 7030, 5396, 987, 5470, 6483, 196, 7030, 4934, 6794, 3692, 7740, 4403, 7740, 1328, 7115, 5009, 7030, 5394, 3803, 935, 7074, 5394, 6620, 6177, 6359, 708, 7059, 7740, 4468, 5012, 7030, 7667, 6517, 3803, 5712, 3208, 4063, 445, 987, 4466, 843, 980, 1121, 6625, 7027, 737, 5712, 5991, 4050, 5651, 5712, 1335, 7030, 1237, 2450, 4833, 5961, 196, 7059, 7740, 3555, 4403, 7030, 6190, 4670, 6602, 196]",1
"[7048, 3527, 3822, 6190, 4896, 7030, 2201, 7517, 196, 7048, 2110, 3527, 3822, 737, 7245, 2439, 4970, 737, 3167, 7115, 2970, 7030, 2387, 6477, 1129, 7115, 3527, 980, 5020, 7492, 4896, 7030, 2387, 196]",1
"[7030, 1242, 4493, 7030, 6641, 1865, 6477, 3054, 987, 2970, 7032, 1075, 7115, 7030, 5440, 196, 1495, 909, 158, 7048, 4756, 7115, 2933, 3803, 3585, 4251, 7649, 7030, 6641, 2551, 196, 3208, 2883, 6637, 511, 6140, 736, 837, 7030, 5126, 7115, 3821, 736, 6098, 9, 4257, 3803, 4768, 9, 158, 1495, 4069, 4050, 4833, 1707, 7676, 4050, 6637, 4050, 6900, 196]",1
"[7030, 7748, 7337, 2566, 4833, 3821, 737, 6977, 5222, 6214, 196, 3692, 7740, 6791, 843, 4927, 1129, 7787, 3126, 7337, 7789, 5440, 196, 4069, 6231, 7027, 3803, 7789, 2201, 6595, 158, 7787, 1102, 6647, 7729, 4921, 3764, 158, 6477, 3692, 1531, 7274, 7676, 7787, 4553, 4833, 3527, 2154, 737, 6977, 5222, 7784, 196, 7027, 1360, 6107, 158, 4069, 4050, 980, 3785, 5079, 4896, 5445, 4269, 7059, 196, 3567, 4050, 737, 3444, 7613, 7027, 4553, 3555, 7787, 7274, 7649, 737, 6977, 5222, 4050, 7378, 3208, 158, 7676, 4069, 4050, 3785, 158, 987, 3662, 7115, 3763, 4927, 196, 3671, 704, 293, 3624, 7059, 3564, 4]",1
"[4400, 3799, 1102, 4757, 3803, 7030, 7756, 196, 6215, 4269, 3101, 4640, 158, 7009, 158, 1252, 6977, 1570, 158, 6190, 2852, 1102, 4588, 5394, 6620, 1531, 1328, 2972, 3803, 2412, 4421, 4269, 5371, 3662, 4069, 7724, 987, 3662, 7030, 4774, 3067, 3800, 7030, 3297, 2852, 196]",1
"[7030, 7756, 4050, 4747, 196, 7030, 1242, 3527, 2972, 7649, 7048, 7700, 7115, 2848, 7704, 7030, 5440, 196, 3664, 158, 3692, 3079, 7030, 7683, 1531, 1328, 4670, 3894, 987, 6361, 3527, 3747, 7115, 7274, 6428, 196]",1
"[7756, 4050, 1707, 196, 7030, 1242, 3527, 2972, 3803, 1454, 158, 3664, 158, 7059, 1531, 1328, 4382, 4670, 2719]",1
"[7546, 4351, 3444, 4, 1129, 3692, 4495, 1341, 3803, 7030, 3130, 6059, 158, 3692, 4269, 7789, 7372, 4896, 737, 1312, 1629, 3208, 7030, 3130, 4063, 987, 7030, 2461, 1778, 2528, 3208, 7030, 7056, 4063, 196, 3664, 3692, 7053, 737, 7542, 916, 2110, 1328, 7380, 3208, 7030, 6209, 4063, 7115, 6364, 7027, 1614, 7787, 5222, 7115, 4403, 7115, 7030, 5991, 6817, 5045, 196, 5743, 7115, 4700, 6794, 3803, 7030, 3130, 6059, 3719, 4069, 4050, 4896, 1001, 7372, 196]",1
"[7030, 1242, 2970, 4674, 4896, 7030, 1614, 7027, 7688, 1328, 4382, 7115, 7030, 6868, 196, 4069, 7740, 1328, 3414, 7115, 6218, 3662, 7030, 4774, 1614, 7688, 2419, 3719, 7030, 1237, 3515, 4970, 3515, 4833, 5962, 7032, 7723, 3208, 7030, 6005, 7115, 5991, 196, 951, 158, 843, 737, 4613, 3208, 736, 7349, 5991, 6817, 7492, 9, 6214, 7740, 1328, 3560, 196]",1
"[7030, 2387, 1045, 6512, 3803, 7027, 4069, 1045, 7115, 7723, 7625, 7706, 7030, 2924, 3297, 196, 7030, 5470, 7372, 4896, 5377, 987, 5134, 4050, 4833, 3392, 196, 7059, 2110, 1328, 780, 1502, 158, 3208, 2883, 158, 6625, 7649, 2387, 5134, 1102, 3803, 5214, 987, 7688, 1328, 4161, 3208, 7030, 2924, 3297, 196]",1
"[859, 2979, 7585, 5486, 4921, 7030, 3071, 7027, 1102, 7115, 1328, 837, 196, 2870, 3270, 7030, 5394, 6620, 7115, 7030, 5470, 6481, 7115, 7030, 6977, 5222, 7585, 2972, 196, 951, 158, 7030, 1614, 7644, 2972, 3803, 737, 6407, 4421, 987, 3692, 3479, 4797, 7205, 3196, 7649, 7048, 3479, 7760, 196, 3664, 158, 4069, 7740, 3527, 1340, 1376, 3719, 7030, 2979, 7585, 1862, 1502, 7245, 2444, 987, 4294, 4896, 3095, 1614, 196, 3565, 3394, 737, 511, 196]",1
"[7030, 2387, 4354, 3414, 196, 1495, 4069, 2110, 135, 1340, 6839, 7704, 7245, 2444, 987, 2387, 5134, 7115, 3592, 7030, 4939, 5377, 7378, 196, 951, 158, 737, 4294, 4896, 3101, 7115, 1328, 4643, 2110, 1328, 837, 196]",1
"[7781, 158, 7030, 2444, 1711, 2374, 7030, 6868, 196, 4069, 7740, 3527, 1340, 1707, 3719, 7030, 6209, 5470, 6481, 3479, 737, 2439, 4970, 737, 6177, 1550, 7115, 7492, 7030, 1614, 196]",1
"[7625, 2391, 196, 7030, 6926, 2450, 4833, 6227, 7115, 4583, 1001, 4400, 6215, 2894, 7027, 7048, 2110, 3527, 3822, 7649, 3101, 7048, 5222, 7115, 4403, 1614, 7115, 196]",1
"[7030, 6868, 4950, 7733, 1129, 3969, 196, 7030, 7237, 7733, 7625, 196, 7039, 4050, 980, 2790, 7027, 1531, 1328, 2576, 7115, 7030, 5440, 196, 7030, 5579, 3668, 3101, 1102, 5409, 4423, 7654, 7596, 6089, 7030, 5425, 196, 3945, 158, 7030, 5047, 2110, 3527, 1340, 3345, 2496, 3803, 7030, 1470, 196, 5595, 7024, 3130, 6090, 7030, 5425, 7115, 3342, 987, 4941, 4423, 196, 7059, 2110, 1328, 4927, 4896, 7030, 3414, 2791, 7115, 7030, 5440, 196]",1
"[4069, 111, 737, 4685, 5440, 158, 6477, 4674, 4896, 7059, 4050, 4141, 5486, 1502, 4685, 158, 987, 7039, 111, 4833, 737, 7673, 4364, 7027, 2110, 5651, 1328, 837, 196, 737, 4307, 1388, 4896, 1297, 4921, 7649, 6306, 4050, 7740, 1328, 1074, 158, 7066, 158, 6418, 4674, 4896, 7030, 6716, 3803, 7030, 1685, 3527, 4773, 3981, 7704, 6306, 2864, 196]",1
"[7030, 2387, 2557, 2566, 737, 3414, 4094, 4896, 2133, 7030, 5890, 158, 7030, 7723, 7027, 7585, 1865, 2649, 7030, 4994, 5440, 987, 7030, 7723, 6647, 4233, 7115, 2551, 196, 4069, 7585, 1920, 987, 4382, 3414, 7372, 4896, 3007, 5747, 7115, 4158, 4069, 7027, 7594, 196, 3664, 158, 4927, 5274, 7027, 4050, 4586, 4050, 7030, 7009, 5222, 196, 3662, 2566, 7789, 6926, 2802, 7027, 7030, 4631, 7048, 2146, 1102, 3307, 1129, 2946, 713]",1
"[7030, 2557, 4050, 5557, 7625, 7760, 196, 7030, 5514, 4896, 7030, 5440, 158, 7030, 5470, 805, 158, 987, 7030, 7009, 5222, 1102, 935, 1037, 3270, 5628, 7030, 2552, 196, 7039, 4050, 158, 3664, 158, 737, 3338, 4188, 4896, 7542, 918, 158, 6477, 4069, 3503, 7115, 6218, 7649, 7030, 2201, 6618, 4896, 7030, 5440, 4050, 196, 992, 6794, 7740, 1328, 7115, 5009, 737, 4670, 2412, 987, 7061, 7009, 5222, 158, 987, 951, 5524, 3803, 737, 6291, 6214, 1502, 843, 737, 2664, 196]",1
"[7030, 2387, 2557, 4050, 941, 1080, 196, 3692, 6218, 7027, 7030, 5440, 4050, 2012, 3270, 7030, 5370, 4994, 5440, 196, 3692, 3079, 7030, 1242, 1531, 821, 6215, 7115, 2970, 7649, 7048, 5222, 7115, 2551, 915, 7704, 7030, 5440, 7704, 4670, 3892, 196, 7039, 4050, 4797, 7009, 5222, 5349, 3803, 7030, 7683, 158, 1242, 1531, 821, 7059, 6214, 3208, 5991, 445, 196]",1
"[7048, 3527, 7030, 3338, 6684, 196, 4069, 7740, 1328, 1376, 3719, 7048, 1531, 3821, 4670, 1297, 3892, 196, 987, 7048, 1531, 5899, 4927, 3008, 5060, 3208, 7032, 6926, 4490, 196]",1
"[7030, 2387, 2557, 1711, 4500, 7030, 5514, 4896, 7030, 5440, 196, 7048, 951, 4493, 7030, 5470, 4785, 6637, 196, 1495, 7030, 1242, 4756, 7115, 821, 4670, 6215, 3803, 7030, 2387, 2557, 704, 335, 196, 736, 6977, 5222, 9, 4050, 4833, 4495, 1006, 3803, 7030, 2557, 196, 448, 951, 158, 7030, 1242, 4756, 7115, 821, 737, 736, 5470, 2387, 9, 6214, 196, 7030, 736, 7723, 7115, 1328, 2576, 9, 6214, 1531, 4294, 4670, 6546, 2414, 6778, 1129, 4633, 7115, 1328, 1611, 143, 4970, 5791, 1744, 1614, 144, 196]",1
"[7030, 6926, 3515, 2576, 737, 5651, 3414, 4094, 2380, 7032, 5370, 7723, 158, 1129, 7625, 1129, 7649, 7048, 5222, 4921, 1868, 3803, 7059, 7337, 987, 1794, 4078, 4896, 7032, 4685, 5440, 196, 7048, 3527, 2576, 737, 3414, 4094, 1450, 4069, 2592, 4010, 6641, 987, 2380, 2662, 6637, 3803, 2411, 196, 4927, 7051, 3692, 7053, 6361, 1328, 837, 7066, 158, 4050, 737, 7245, 987, 7694, 196, 1428, 4896, 7045, 1531, 1328, 6824, 3560, 7654, 7215, 7115, 3353, 737, 6926, 4921, 7030, 6109, 5045, 2387, 7698, 196, 4700, 3064, 7613, 3208, 7729, 7704, 7695, 4050, 1310, 196, 737, 3257, 7194, 1531, 1328, 806, 4921, 6380, 7337, 3567, 3671, 704, 255, 196, 7654, 4069, 1793, 7115, 2159, 7245, 2444, 158, 4700, 3064, 3257, 5425, 4050, 2601, 7663, 1531, 1328, 3243, 3567, 3671, 704, 292, 196]",1
"[7039, 4050, 4797, 7009, 5222, 5349, 196, 7030, 2387, 2552, 1531, 1328, 4670, 3894, 987, 3527, 4670, 3747, 3208, 7030, 6006, 7115, 1376, 7274, 7030, 1075, 7030, 1242, 7740, 4269, 7115, 6899, 196]",1
"[7039, 1102, 4797, 6977, 1570, 7760, 3803, 7030, 4782, 837, 1744, 196, 7030, 1242, 4695, 821, 5946, 1570, 2102, 7115, 7030, 4774, 3071, 7027, 7030, 821, 7030, 5440, 196, 951, 158, 7048, 3527, 4833, 4495, 2414, 4896, 7030, 6977, 5222, 3803, 7030, 2559, 196]",1
"[3692, 2110, 4705, 3118, 7030, 5506, 5880, 4284, 6755, 158, 5237, 821, 7030, 4284, 3803, 7030, 4785, 6746, 6477, 7027, 4069, 4050, 3560, 7115, 5991, 7789, 5440, 196]",1
"[7030, 1744, 2566, 4705, 3527, 1001, 1801, 1373, 7030, 1756, 196]",1
"[1531, 4833, 1631, 7030, 1237, 111, 7723, 1129, 4797, 4284, 3515, 1340, 5486, 3208, 7009, 196, 3692, 7198, 7115, 6089, 7030, 1011, 4921, 4700, 4319, 4380, 1495, 7039, 1102, 6488, 2838, 5791, 7115, 2232, 7663, 3692, 87, 2954, 196]",1
"[3270, 7649, 1531, 1328, 6232, 3803, 7030, 5506, 5880, 158, 987, 3270, 7030, 6328, 1814, 6477, 3054, 158, 7039, 7644, 4797, 6977, 3101, 4643, 4970, 837, 196, 3692, 1362, 7030, 6926, 7688, 1328, 748, 7115, 7748, 7030, 1080, 7013, 7115, 3844, 2128, 987, 7062, 6977, 7032, 1614, 196, 7030, 6926, 951, 2379, 7032, 6977, 5222, 3803, 7030, 7683, 158, 987, 4069, 4050, 1037, 7027, 7048, 1102, 1276, 4896, 7649, 7115, 6977, 196]",1
"[7048, 2450, 5700, 737, 6182, 6370, 7027, 7030, 6868, 4948, 7625, 7269, 7032, 1614, 7115, 7030, 1744, 196, 1495, 3692, 7700, 7048, 3527, 837, 7030, 2366, 4284, 158, 6477, 3692, 2110, 6977, 7030, 7237, 4921, 4700, 5035, 7136, 196]",1
"[4797, 158, 7059, 1744, 4050, 4833, 5635, 7115, 1328, 2364, 4937, 737, 5413, 6301, 196, 7030, 5671, 3208, 7027, 4050, 704, 7039, 1102, 7462, 1140, 7663, 7030, 1242, 7688, 3527, 7115, 6899, 1556, 4896, 196, 3134, 158, 7654, 1717, 4921, 2122, 2858, 7654, 3803, 6695, 7492, 158, 3692, 965, 5719, 7115, 7030, 4410, 2000, 7492, 196, 7059, 6361, 4705, 3496, 1129, 3692, 965, 737, 3803, 737, 6695, 7492, 196]",1
"[7030, 7683, 4050, 5459, 2561, 196, 7030, 5396, 1102, 2972, 3803, 2411, 943, 7704, 7030, 5470, 6481, 196, 7030, 7301, 3297, 4050, 4495, 7663, 4050, 4747, 987, 3564, 7030, 6005, 3803, 771, 196, 7030, 5963, 1102, 2358, 3803, 7030, 3222, 4896, 6190, 2524, 7030, 3766, 3297, 196, 7059, 5079, 4050, 2576, 7625, 196, 3664, 158, 3692, 7053, 7030, 7683, 2110, 3527, 1340, 2789, 3719, 6488, 1744, 6474, 7644, 3826, 6370, 7030, 5370, 1744, 7704, 3062, 4556, 987, 7030, 2093, 4927, 196, 7059, 7740, 2788, 7030, 5020, 7280, 196, 7030, 5470, 4617, 7704, 4155, 5256, 4050, 3791, 196]",1
"[7781, 158, 7030, 7756, 1711, 4495, 7030, 1075, 3193, 1502, 7030, 1242, 196, 3692, 1362, 1744, 6474, 6361, 1328, 3822, 7115, 2521, 7030, 1614, 4382, 196, 7039, 1102, 7074, 5394, 6620, 3822, 3803, 7030, 7683, 196, 3664, 158, 4069, 6231, 4934, 4927, 4896, 7033, 3515, 1340, 3766, 196, 3692, 1362, 7059, 2450, 4833, 7583, 1001, 1609, 3803, 7030, 2035, 4540, 158, 4934, 4556, 196, 1495, 3692, 1362, 7654, 7030, 5470, 4617, 3208, 4155, 5256, 7740, 1328, 3822, 158, 4069, 4050, 1374, 7115, 7372, 2387, 5132, 7115, 4403, 7030, 1744, 1920, 196, 2883, 159, 3028, 5132, 1531, 1328, 7378, 7115, 3353, 6027, 4896, 4199, 6855, 1570, 196]",1
"[4797, 6977, 5222, 7585, 3822, 196, 4797, 3222, 4896, 7009, 3527, 1340, 5159, 1502, 7030, 6926, 196, 1129, 6488, 4896, 7030, 3297, 4495, 3803, 7030, 5394, 6620, 4050, 3830, 158, 3692, 7740, 6791, 7759, 7061, 7013, 1345, 987, 7759, 7030, 3308, 7094, 7030, 7013, 5110, 196, 4926, 7030, 6107, 3297, 4050, 3822, 158, 7030, 1744, 1531, 1328, 5740, 7115, 4403, 4069, 2627, 196, 7045, 6977, 1570, 7688, 3237, 7789, 6977, 5222, 987, 7089, 3844, 7030, 2128, 196]",1
"[4797, 2035, 1744, 3515, 1340, 954, 1502, 7059, 6926, 987, 3565, 3692, 7740, 4833, 1328, 748, 7115, 791, 5991, 7059, 196, 7030, 1614, 4382, 4934, 3825, 737, 4555, 7663, 4050, 2576, 3803, 737, 6603, 4421, 196, 3664, 158, 7039, 4050, 980, 2762, 4555, 7351, 7663, 4168, 4896, 857, 5730, 196, 3692, 7740, 6791, 7115, 6052, 7059, 4552, 196]",1
