comments,is_prompt_exists
"[4688, 1761, 1828, 5013, 5620, 755, 3547, 580, 3673, 792, 61, 5598, 5013, 5174, 5395, 2497, 3478, 4302, 891, 716, 45, 2645, 5013, 5351, 1313, 14, 9, 61, 2500, 2046, 1844, 5097, 5013, 1742, 46, 81]",0
"[2582, 61, 5039, 5620, 2488, 5013, 1791, 3542, 5013, 792, 3493, 827, 2699, 5013, 20, 9, 1203, 61, 5041, 5030, 846, 646, 2314, 81]",0
"[5024, 61, 2870, 5634, 983, 2426, 2645, 1761, 1551, 4057, 837, 2699, 5013, 3198, 3548, 5219, 1131, 390, 22, 45, 2314, 46, 9, 755, 22, 755, 1843, 45, 1902, 81]",1
"[209, 6, 46, 9, 81]",0
"[5013, 3959, 1551, 983, 4746, 296, 2910, 3026, 5598, 3673, 837, 61, 2910, 5598, 5013, 1772, 3542, 5013, 792, 807, 2699, 5013, 20, 9, 1203, 81]",0
"[5024, 61, 2870, 5634, 983, 2426, 2645, 1761, 1551, 4057, 837, 2699, 5013, 3198, 3548, 5220, 3357]",1
"[5013, 1608, 3974, 2853, 5399, 3001, 755, 1546, 2276, 3485, 5338, 1750, 81]",0
"[5541, 1143, 3418, 3299, 4616, 2870, 445]",0
"[3154, 2870, 4610, 2645, 3493, 5013, 4397, 868, 2414, 4, 445, 4, 445, 4]",1
"[2497, 4118, 5049, 5013, 1606, 3974, 61, 2611, 739, 3357, 2711, 5097, 1112, 2314, 837, 5598, 4857, 4100, 5006, 2389, 774, 3350, 5049, 5013, 3198, 81]",0
"[2497, 5097, 1652, 5598, 3794, 3682, 45, 4510, 2870, 944, 755, 2296, 46, 2853, 580, 4785, 955, 83, 5491, 846, 3075, 2699, 580, 1777, 5625, 4]",0
"[5022, 846, 2513, 755, 2513, 3542, 4134, 2412, 1750, 3643, 3542, 5338, 5538, 4134, 5469, 5097, 1496, 5097, 3158, 5567, 3766, 580, 3934, 1283, 61, 4676, 3853, 3299, 439, 3154, 2870, 4615, 755, 3154, 2870, 1777, 4]",0
"[5022, 846, 2513, 755, 2513, 3542, 4134, 2412, 1750, 3643, 3542, 5338, 5538, 4134, 5469, 5097, 1496, 5097, 3158, 5567, 3766, 580, 3934, 1283, 61, 4676, 3853, 3299, 439, 3155, 3357]",0
"[2870, 5634, 983, 4134, 2524, 2645, 61, 2276, 2073, 61, 580, 1749, 3157, 750, 792, 5011, 4935, 675, 3542, 5013, 4429, 703, 782, 61, 755, 5634, 3026, 5097, 1971, 5013, 5351, 5097, 4491, 580, 1612, 4349, 2276, 5011, 703, 81]",1
"[5039, 782, 4011, 5634, 1971, 5013, 5351, 5097, 4491, 2327, 3179, 4350, 733, 932, 3565, 5013, 3766, 61, 755, 4409, 1750, 5013, 5187, 3542, 2497, 5097, 2672, 5016, 3656, 1612, 4350, 81]",0
"[2645, 5692, 5197, 5097, 1516, 3393, 4154, 3511, 5097, 5013, 579, 5097, 390, 10, 1080, 2699, 5013, 3278, 61, 5013, 284, 5304, 5013, 2969, 3511, 5554, 983, 1891, 81]",0
"[4785, 5097, 4251, 390, 217, 81, 46]",0
"[5223, 3393, 3511, 5598, 4505, 1357, 4519, 390, 2276, 2073, 390, 238, 439, 333, 439, 381, 439, 256, 81, 46]",0
"[1515, 5039, 4992, 61, 755, 3706, 2870, 5097, 5013, 579, 5097, 390, 10, 1080, 2699, 5013, 3466, 3275, 2100, 390, 238, 439, 333, 439, 381, 439, 645, 390, 238, 439, 333, 439, 333, 439, 381, 439, 381]",0
"[2006, 3462, 2310, 5097, 718, 1750, 5097, 5345, 3816, 755, 5141, 3026, 3462, 5367, 5526, 1753, 2010, 817, 3565, 5567, 3766]",0
"[5567, 3766, 344, 2853, 2712, 3357, 5135, 2742, 5351, 2103, 81]",0
"[2059, 868, 580, 1749, 5491, 1165, 1571, 3361, 3542, 5013, 837, 2276, 2742, 5357, 5011, 2853, 4759, 81]",0
"[2645, 5491, 3453, 5097, 4948, 1528, 5021, 5021, 5491, 5634, 3453, 3357, 784, 2276, 1758, 3163, 61, 734, 3026, 5701, 45, 2276, 580, 4623, 5351, 46, 61, 5491, 5634, 3453, 750, 2010, 4531, 813, 5533, 1165, 1497, 5013, 1760, 45, 3542, 1963, 46, 4222, 5528, 5491, 1165, 821, 1527, 3877, 3565, 5013, 1758, 868, 5517, 81]",0
"[3154, 4688, 5348, 792, 5011, 4384, 5361, 1338, 83, 81]",1
"[3853, 718, 5013, 610, 5097, 2401, 35, 5104, 3047, 4906, 5526, 580, 2414, 618, 2853, 656, 3565, 5013, 5567, 3766, 81]",1
"[5255, 1150, 2611, 4481, 5013, 5104, 3047, 3542, 2577, 755, 2611, 3026, 2870, 61, 2870, 5634, 983, 2426, 2645, 2611, 1165, 654, 5013, 2401, 35, 3573, 5115, 755, 2495, 5013, 590, 5097, 3154, 1249, 5526, 4906, 2478, 3615, 2910, 2495, 5013, 590, 5097, 654, 5104, 2877, 755, 5040, 2385, 4906, 5097, 5013, 3766, 81]",0
"[2534, 61, 5013, 1026, 2621, 4632, 4263, 2853, 271, 1039, 2699, 5013, 3198, 4623, 792, 3669, 5039, 2853, 4274, 5097, 277, 3120, 4064, 81]",0
"[5692, 1143, 3418, 655, 705, 3615, 4218, 2327, 580, 950, 81]",0
"[2870, 16, 983, 2426, 2645, 5491, 891, 2995, 2488, 5013, 590, 5097, 1247, 4218, 755, 705, 5011, 5519, 1574, 1133, 5011, 792, 81]",1
"[2534, 3299, 61, 2611, 5634, 3026, 5097, 4244, 580, 1109, 1224, 2588, 1338, 5011, 1208, 5013, 2709, 5097, 1567, 2790, 5329, 5413, 5013, 1957, 81]",0
"[2611, 27, 3493, 4888, 2645, 5039, 1165, 983, 597, 868, 5491, 42, 4487, 3565, 3168, 5528, 5013, 3766, 2853, 3485, 4287, 5329, 4149, 580, 4727, 1565, 4992, 5401, 3501, 81]",0
"[3853, 2996, 5694, 1957, 4676, 2611, 1165, 4516, 5692, 5013, 2752, 81]",1
"[2611, 1828, 3493, 5595, 5097, 2996, 2870, 3636, 5022, 81]",0
"[2611, 27, 4470, 2276, 580, 5486, 5097, 4507, 750, 4666, 5097, 580, 4668, 3511, 61, 1982, 5021, 2463, 5013, 4147, 4666, 5598, 4243, 2752, 5097, 5013, 4516, 4666, 81]",0
"[716, 5097, 923, 580, 4669, 81]",0
"[2327, 5520, 2611, 42, 2305, 2611, 3453, 5097, 5345, 390, 4670, 3412, 441, 3466, 4670, 45, 46, 439, 3413, 441, 5029, 439, 115, 4688, 1338, 5097, 876, 2276, 2752, 2327, 5013, 4666, 4534, 3415, 441, 5028, 439, 3414, 45, 46, 439, 755, 5021, 5013, 5351, 2495, 5097, 1438, 5013, 4666, 4510, 83, 45, 3478, 5486, 5097, 4507, 928, 2327, 5013, 792, 445, 46]",0
"[5021, 5013, 4666, 4534, 4511, 580, 4284, 81]",0
"[755, 2611, 5469, 5097, 2385, 5011, 4284, 5097, 3407, 792, 5097, 2473, 2870, 81]",0
"[2853, 2870, 3905, 445]",0
"[755, 2611, 5469, 5097, 2385, 5011, 4284, 5097, 3407, 792, 5097, 2473, 2871, 3357]",0
"[2870, 5634, 983, 5399, 5347, 5097, 983, 592, 5097, 1246, 5013, 3428, 5011, 3407, 837, 806, 868, 5526, 2611, 1267, 5013, 792, 2596, 1634, 81]",1
"[2276, 2073, 61, 2611, 3454, 5097, 4143, 3570, 3542, 3407, 837, 61, 755, 5534, 2870, 808, 5255, 2881, 3466, 3422, 2699, 3198, 61, 2611, 1143, 3418, 1246, 2870, 5097, 5013, 3466, 3422, 2699, 792, 2596, 81]",0
"[868, 580, 4150, 4051, 3542, 580, 5567, 3766, 390, 2611, 3126, 5013, 3837, 61, 755, 2870, 2488, 2603, 3914, 5097, 2444, 2699, 1403, 5598, 758, 755, 811, 81]",0
"[2611, 739, 1424, 2582, 5011, 3299, 846, 3493, 4056, 2000, 2276, 610, 5097, 4862, 5121, 4503, 837, 61, 5533, 846, 3890, 3565, 5013, 2847, 755, 758, 3838, 1902, 81]",0
"[2778, 81]",0
"[2645, 5567, 3778, 846, 5097, 1400, 5030, 2495, 5097, 629, 5013, 1024, 4503, 837, 61, 3615, 5030, 4352, 3120, 3197, 4549, 4100, 5006, 2354, 2870, 81]",0
"[1750, 3400, 983, 2396, 660, 2022, 5380, 2699, 4681, 755, 4019, 5097, 1571, 5386, 3542, 4680, 3026, 4106, 4680, 970, 3565, 2620, 61, 2646, 83, 2052, 81]",1
"[718, 5097, 1571, 709, 755, 4215, 2327, 949, 4951, 2088, 81]",1
"[2611, 27, 1753, 750, 792, 1481, 1635, 5011, 580, 5351, 3309, 5469, 5097, 2914, 2699, 5408, 2276, 580, 5534, 61, 5601, 5630, 594, 615, 3949, 774, 3542, 5013, 2484, 1131, 61, 5023, 2096, 5013, 1608, 5408, 81]",0
"[2870, 5634, 983, 2426, 2645, 2611, 1551, 1807, 750, 3611, 5097, 3090, 5013, 4442, 61, 5533, 5634, 972, 3090, 5013, 4442, 61, 1127, 4575, 3407, 3656, 3669, 868, 5013, 3090, 4442, 81]",1
"[3219, 5013, 3491, 4442, 5081, 5634, 821, 2530, 868, 5517, 61, 4100, 5006, 5013, 3090, 4442, 5081, 81]",0
"[2645, 5013, 4442, 5207, 3545, 61, 3949, 5013, 5285, 1129, 5634, 684, 1807, 3407, 3669, 61, 3219, 5598, 580, 1115, 2951, 891, 5013, 1076, 61, 2792, 5013, 5351, 5097, 4643, 5097, 5285, 81]",0
"[2645, 5013, 4442, 5207, 3545, 61, 3949, 5013, 5285, 1129, 5634, 684, 1807, 3407, 3669, 61, 3219, 5598, 580, 1115, 2951, 891, 5013, 1076, 61, 505, 3357]",0
"[3565, 5013, 5567, 3766, 5505, 61, 3407, 618, 4581, 716, 5013, 837, 2611, 1859, 61, 1127, 683, 4272, 3407, 3766, 61, 2611, 5474, 2279, 5097, 4213, 5533, 3573, 5519, 5347, 5450, 5349, 83]",0
"[718, 3623, 10, 2570, 10, 3565, 580, 3048, 2611, 5634, 3026, 5097, 5345, 5013, 4497, 2060, 2464, 5097, 1571, 580, 3263, 5360, 5013, 3048, 1497, 81]",1
"[4497, 2853, 5013, 1013, 2464, 2276, 5039, 5345, 61, 755, 2870, 998, 868, 2870, 4574, 81]",0
"[5360, 3366, 5554, 4092, 635, 5526, 1872, 755, 3022, 5694, 2223, 61, 5533, 2853, 750, 5307, 4304, 2276, 580, 3263, 81]",0
"[3493, 4134, 4888, 5528, 5097, 4057, 5039, 61, 4676, 2611, 27, 2408, 5097, 876, 2530, 81]",0
"[2611, 4134, 4134, 3127, 5013, 3506, 3846, 4442, 3565, 5013, 5701, 2499, 45, 3026, 5013, 1608, 5701, 4683, 46, 5598, 2752, 755, 4835, 3371, 3645, 5013, 865, 949, 61, 5533, 3680, 81]",0
"[2853, 5022, 774, 5486, 3299, 1551, 2799, 5039, 2828, 5013, 3470, 5395, 3542, 5567, 3766, 445]",0
"[2870, 5474, 580, 2426, 2629, 61, 755, 2611, 27, 4391, 5097, 4481, 2870, 2402, 5598, 5013, 5701, 2499, 755, 3493, 3367, 3645, 5097, 5567, 3766]",0
"[868, 5013, 2507, 4417, 4023, 5120, 5097, 3952, 5357, 2327, 4199, 837, 4100, 5006, 1132, 5013, 2336, 5395, 755, 4794, 1761, 2327, 1001, 1711, 3542, 4052, 5011, 5030, 1719, 81]",0
"[5526, 5491, 846, 3565, 1152, 755, 446, 5013, 4397, 5073, 2611, 5469, 5097, 3113, 5309, 2276, 580, 3511, 2327, 3766, 1061, 61, 2611, 1143, 3418, 1828, 2870, 4339, 3506, 81]",0
"[2611, 26, 2495, 4356, 3636, 5013, 3630, 1156, 3565, 2557, 5097, 2385, 580, 3511, 81]",0
"[658, 5039, 2179, 5554, 2521, 728, 81]",1
"[891, 5013, 3349, 5022, 35, 3478, 5486, 2276, 750, 792, 5097, 2939, 2645, 2881, 3961, 3064, 5065, 2853, 5421, 3615, 3493, 81]",0
"[868, 2460, 5013, 3869, 3542, 3407, 792, 2853, 5013, 2752, 3565, 5013, 3064, 5065, 61, 2611, 16, 3026, 5097, 2495, 580, 3879, 4215, 4575, 2064, 4676, 3555, 2645, 5030, 2495, 3418, 3818, 2870, 61, 1127, 2611, 4617, 1828, 3418, 2939, 5532, 5030, 2495, 3615, 3493, 81]",0
"[737, 5013, 3432, 4446, 2179, 2853, 4245, 5097, 3493, 983, 932, 5304, 5567, 3766, 361, 61, 2611, 2495, 4688, 1425, 4185, 5039, 2179, 5011, 3218, 2670, 5567, 3766, 344, 837, 868, 5517, 81]",0
"[4621, 5039, 2864, 5554, 2670, 3407, 1664, 5526, 1753, 3407, 5567, 3766, 344, 792, 61, 2611, 1828, 3493, 1451, 5039, 3545, 5122, 81]",0
"[2611, 739, 1424, 5532, 5491, 5554, 983, 592, 5097, 3605, 3636, 3615, 1788, 5013, 2179, 5600, 3634, 837, 81]",0
"[2611, 739, 1424, 594, 4480, 755, 1885, 2866, 81]",0
"[5554, 3299, 4023, 750, 782, 5011, 5554, 718, 5338, 5097, 390, 217, 81]",0
"[1788, 5013, 2179, 2013, 81]",1
"[3992, 1971, 3615, 1788, 5013, 2179, 2699, 5387, 849, 3542, 5013, 792, 81]",0
"[1737, 5526, 5022, 2853, 580, 4442, 4571, 898, 4676, 5491, 1165, 3992, 3493, 1807, 61, 3525, 61, 3615, 5484, 3634, 2425, 81]",0
"[2645, 4676, 61, 5520, 2478, 5097, 2093, 5567, 3766, 344, 837, 5011, 4384, 3565, 580, 5567, 3766, 361, 1758, 445]",0
"[5554, 4442, 4572, 5618, 1133, 1675, 2276, 5567, 3766, 344, 837, 445]",0
"[2645, 4676, 61, 755, 5022, 2853, 3478, 782, 5097, 4298, 5342, 2276, 2093, 5567, 3766, 344, 792, 61, 1127, 5022, 5554, 983, 750, 782, 5097, 4298, 2345, 2276, 5567, 3766, 361, 792, 61, 2611, 3218, 5469, 5097, 5459, 2276, 5567, 3766, 361, 993, 1709, 3407, 792, 81]",0
"[3992, 1971, 3615, 1788, 5013, 2180, 3357]",0
"[3026, 758, 5491, 3453, 3766, 3012, 2061, 3026, 45, 4666, 4148, 2060, 61, 1163, 3567, 2060, 61, 3766, 5207, 3567, 2060, 61, 2922, 3090, 2060, 2052, 81, 46]",0
"[4676, 5011, 5491, 1165, 5180, 3634, 813, 3565, 4865, 2061, 81]",0
"[891, 5013, 3349, 1750, 1828, 3493, 2495, 774, 1497, 3565, 4865, 4953, 81]",0
"[755, 2881, 5399, 2333, 5097, 4481, 3630, 3838, 3026, 45, 758, 755, 1045, 46, 1750, 1165, 1914, 1828, 2870, 81]",0
"[2611, 5634, 3026, 580, 579, 3766, 4220, 10, 2699, 5567, 361, 81]",1
"[4676, 5011, 2611, 1165, 3161, 5013, 3766, 61, 4507, 3277, 61, 3161, 837, 61, 618, 61, 4541, 755, 4676, 3565, 81]",0
"[716, 5039, 1133, 5360, 5013, 1025, 755, 2168, 2815, 3542, 5013, 1418, 81]",0
"[2611, 1828, 4134, 3026, 5013, 2629, 3542, 1494, 2699, 5567, 361, 81]",0
"[5554, 5039, 2179, 2714, 2699, 5644, 445]",0
"[3569, 580, 813, 2853, 2782, 2699, 5636, 61, 5022, 4574, 983, 4688, 5486, 5097, 4384, 5011, 813, 5601, 5351, 2766, 2613, 81]",0
"[813, 4574, 4384, 2699, 949, 81]",0
"[3625, 3910, 1133, 4523, 45, 2591, 390, 161, 46, 579, 4389, 1253, 2699, 1957, 4847, 2194, 846, 4240, 1133, 4073, 3202, 5526, 4243, 2853, 4516, 81]",0
"[4786, 5097, 4251, 390, 223, 4507, 750, 1957, 2327, 2401, 5494, 2815, 5598, 5616, 579, 480, 10, 868, 4847, 258, 1857, 5013, 1957, 5360, 3766, 1675, 1314, 45, 5013, 4847, 2853, 4580, 1534, 46, 289, 3945, 4243, 45, 4847, 2853, 4790, 1531, 46, 310, 4507, 5013, 1957, 328, 1267, 4516, 2269, 62, 4847, 2853, 1808, 868, 445, 445, 445, 445]",0
"[338, 1267, 1957, 2699, 2401, 62, 4847, 2853, 1094, 868, 5517, 3663, 81]",0
"[5013, 3766, 2963, 755, 4541, 846, 5235, 1996, 81]",0
"[4389, 2853, 5346, 3578, 868, 660, 2919, 2986, 579, 5013, 1109, 3262, 595, 2417, 580, 3123, 5631, 4621, 2969, 5637, 5313, 390, 2645, 5692, 4251, 4786, 221, 61, 5692, 5554, 2385, 580, 3275, 5598, 646, 503, 1900, 2506, 81]",0
"[5039, 2853, 4134, 2333, 61, 1455, 5011, 5039, 1109, 5474, 5022, 2276, 3357, 5006, 308, 3355, 81]",0
"[734, 61, 4610, 1109, 5474, 4747, 2699, 3432, 5217, 1314, 390, 5021, 5326, 580, 3806, 5097, 3797, 61, 3624, 5214, 2853, 1808, 868, 579, 445, 445, 445, 445, 445, 445, 83, 10]",0
"[2791, 3542, 3487, 1253, 81]",0
"[4389, 2853, 5346, 3578, 868, 660, 2920, 3357]",0
"[837, 5658, 2276, 5644, 5554, 3493, 5618, 3565, 5637, 81]",0
"[3557, 61, 2219, 81]",0
"[2582, 61, 2699, 3617, 5097, 983, 592, 5097, 4880, 56, 3838, 61, 5491, 846, 2408, 5097, 5469, 4688, 2129, 3565, 5013, 5637, 4589, 2699, 3617, 5097, 4880, 5644, 2182, 5011, 846, 3493, 932, 3565, 5013, 3561, 3837, 81]",0
"[4729, 61, 5491, 5554, 5469, 5013, 590, 5097, 2495, 4499, 1975, 3542, 813, 2182, 4676, 5011, 5526, 5013, 5637, 846, 4384, 45, 683, 4532, 1504, 445, 46]",0
"[3565, 3467, 2484, 61, 5030, 4898, 5097, 5013, 3467, 3986, 81]",0
"[966, 5011, 61, 891, 2995, 718, 2276, 3272, 3054, 2276, 5637, 755, 5644, 5398, 4676, 5011, 1615, 2495, 580, 1306, 5319, 3708, 2276, 5013, 4397, 813, 81]",0
"[3615, 61, 5692, 1551, 2910, 4880, 5013, 3432, 4463, 5667, 3565, 5637, 81]",0
"[2611, 26, 4933, 5011, 3645, 5013, 3956, 5219, 81]",0
"[966, 5011, 61, 891, 2995, 718, 2276, 3272, 3054, 2276, 5637, 755, 5644, 5398, 4676, 5011, 1615, 2495, 580, 1306, 5319, 3708, 2277, 3357]",1
"[5013, 1422, 2107, 2882, 5517, 2699, 1004, 1053, 390, 5589, 5162, 505, 1576, 2167, 755, 2262, 3290, 5234, 2591, 390, 169]",0
"[5360, 5431, 2447, 755, 5013, 5346, 1635, 2715, 5270, 1253, 5057, 5539, 3275, 2853, 2150, 81]",0
"[2611, 1551, 2661, 61, 5011, 2699, 5013, 4397, 5486, 5013, 4667, 2853, 4580, 3565, 5013, 3096, 61, 580, 29, 792, 2621, 9, 2853, 4580, 889, 61, 2327, 837, 5011, 2417, 3502, 45, 2138, 61, 5523, 83, 81, 46]",0
"[654, 750, 3611, 5097, 1687, 2351, 824, 2699, 1150, 755, 3942, 3956, 61, 5526, 5346, 5013, 3611, 5097, 4236]",1
"[3837, 4574, 4023, 610, 5097, 1152, 3098, 4676, 5692, 1165, 1571, 817, 5533, 2276, 2073, 4316, 5281, 3516, 2327, 1152, 3098, 755, 2216, 5016, 2752, 2327, 4035, 1787, 81]",1
"[5013, 1619, 5285, 837, 846, 5399, 3890, 3565, 758, 755, 4904, 61, 5491, 2567, 5011, 5491, 1551, 1828, 5013, 4397, 3565, 5637, 81]",0
"[5747, 530, 5735, 2597]",0
"[891, 5013, 3349, 61, 5022, 2853, 222, 4201, 1018, 1391, 755, 1553, 81]",0
"[2870, 35, 3557, 2276, 4654, 1123, 1127, 5520, 594, 1025, 3570, 445]",0
"[5491, 2495, 4545, 1743, 2699, 285, 1553, 755, 2131, 4396, 2699, 3357, 1553, 81]",0
"[4397, 5073, 61, 5637, 4194, 2804, 5491, 3400, 5345, 217, 1554, 3578, 81]",0
"[3359, 61, 4151, 2380, 1298, 5338, 5097, 1167, 5338, 4194, 45, 1608, 3570, 46, 755, 4113, 868, 4388, 81]",0
"[2730, 61, 5491, 33, 1800, 755, 3493, 2479, 83]",0
"[5022, 2853, 3478, 1675, 4009, 3615, 3288, 3542, 3048, 1497, 5533, 5554, 2395, 5338, 5013, 1609, 1030, 2877, 3565, 5408, 3615, 1189, 1497, 2276, 5637]",0
"[1035, 61, 3578, 4537, 4768, 3869, 61, 5526, 5013, 4951, 2853, 4385, 61, 2870, 35, 4002, 579, 2389, 1785, 10, 61, 2870, 35, 709, 579, 1982, 3869, 3493, 2305, 61, 5491, 1551, 3418, 2216, 580, 3207, 2276, 5694, 1985, 3869, 81, 10]",0
"[2611, 1828, 3418, 5035, 5039, 2853, 580, 2412, 1723, 2276, 1035, 61, 2870, 35, 3493, 2253, 81]",0
"[2611, 1327, 983, 3578, 4537, 5013, 4768, 3869, 3615, 3493, 81]",0
"[1609, 5491, 2495, 5097, 1857, 755, 1436, 5013, 4607, 5119, 5097, 2385, 1224, 5232, 1953, 5011, 4574, 4134, 983, 2800, 5598, 5013, 3837, 81]",0
"[3853, 654, 5026, 5097, 5013, 3837, 81]",1
"[5022, 2853, 2955, 3542, 4880, 2276, 1778, 4601, 5669, 1314, 1227, 81]",0
"[734, 5022, 2853, 3478, 4880, 2276, 4805, 1227, 2699, 1226, 4798, 5360, 101, 1338, 755, 3086, 2699, 5013, 1758, 81]",0
"[2142, 3684, 1679, 4065, 3373, 1389, 5123, 61, 1899, 5159, 1647, 855, 4504, 580, 3451, 1828, 5701, 61, 3875, 5736, 4338, 4977, 1647, 5368, 5239, 3991, 4382, 4504, 3867, 1679, 868, 1348, 1625, 3167, 4069, 2056, 4071, 4, 4, 4]",0
"[3139, 5166, 390, 5309, 5013, 3766, 3357, 5150, 2699, 5013, 3197, 2645, 5692, 1165, 4537, 3396, 868, 4349, 61, 705, 2053, 61, 868, 2699, 5567, 2611, 2495, 5097, 1571, 4349, 2143, 5097, 1677, 774, 3373, 868, 580, 4349, 61, 755, 5154, 3542, 2204, 5601, 5013, 3453, 3542, 5701, 61, 2870, 2853, 4337, 5097, 2495, 5097, 5345, 580, 956, 3990, 5601, 1001, 592, 5097, 4537, 5034, 5309, 5013, 5486, 2611, 5469, 4]",0
"[3583, 5013, 1628, 5033, 5309, 81]",0
"[3003, 5006, 326, 7, 3197, 4549, 755, 5013, 3837, 2853, 3357, 3092, 5309, 5006, 3407, 5549, 35, 5373, 81]",0
"[2459, 580, 2426, 2629, 2276, 750, 792, 755, 683, 231, 4476, 3542, 4265, 2611, 2305, 2870, 5474, 2688, 5097, 1828, 5598, 5637, 81]",0
"[5022, 1837, 3493, 4485, 5097, 983, 580, 5486, 5097, 1497, 3468, 2699, 5013, 813, 1715, 3565, 5013, 3198, 81]",0
"[5026, 1715, 734, 806, 1775, 1706, 3565, 5528, 5030, 846, 1001, 5410, 45, 5494, 61, 5701, 3565, 3724, 3615, 1758, 46, 81]",0
"[5013, 5313, 1714, 2194, 2488, 580, 1835, 4053, 61, 1127, 5021, 2699, 5013, 2301, 2611, 4118, 5011, 5039, 2194, 1837, 3493, 806, 2699, 5013, 3198, 81]",0
"[3853, 4023, 580, 5486, 5097, 217, 46, 3930, 2829, 3468, 2828, 5013, 1714, 2195, 256, 46, 3005, 3226, 4481, 2581, 5026, 2195, 5554, 4228, 2699, 5013, 1773, 2025, 45, 5666, 46, 285, 46, 4575, 3226, 2581, 5013, 5313, 1714, 5554, 983, 5346, 2699, 3407, 5315, 792, 5022, 1837, 3493, 4485, 5097, 983, 580, 5486, 5097, 1497, 3468, 2699, 5013, 813, 1715, 3565, 5013, 3198, 81]",1
"[3853, 4023, 580, 5486, 5097, 217, 46, 3930, 2829, 3468, 2828, 5013, 1714, 2195, 256, 46, 3005, 3226, 4481, 2581, 5026, 2195, 5554, 4228, 2699, 5013, 1773, 2025, 45, 5666, 46, 285, 46, 4575, 3226, 2581, 5013, 5313, 1714, 5554, 983, 5346, 2699, 3407, 5316, 3357]",1
"[4077, 5486, 5097, 2402, 5097, 5013, 1076, 3542, 5013, 3290, 4442, 5097, 5408, 5114, 3542, 3815, 837, 81]",0
"[2611, 1609, 1744, 2276, 758, 755, 2840, 81]",0
"[2611, 739, 2813, 2699, 1753, 2276, 5567, 3766, 61, 1127, 5634, 3453, 580, 1758, 61, 5097, 3716, 4194, 755, 2993, 580, 305, 3837, 5097, 1828, 4676, 81]",0
"[5011, 2838, 580, 3123, 3542, 5073, 61, 5533, 2853, 580, 2965, 4352, 5097, 4655, 1754, 1391, 81]",0
"[2645, 3299, 1574, 4688, 2710, 61, 3026, 580, 2314, 1758, 45, 1045, 1770, 5039, 46, 755, 580, 2314, 5685, 3542, 3253, 45, 741, 1770, 5039, 46, 2870, 1551, 1879, 580, 3123, 3542, 1750, 5097, 5013, 3837, 5533, 2853, 1595, 5097, 5013, 3837, 4936, 3545, 81]",1
"[2611, 5634, 2906, 891, 5013, 3602, 5097, 650, 3407, 837, 2276, 5567, 3766, 2645, 3299, 1574, 2710, 2276, 3226, 5097, 5197, 5013, 3839, 81]",0
"[2611, 5634, 2906, 891, 5013, 3602, 5097, 650, 3407, 837, 2276, 5567, 3766, 2645, 3303, 3357]",0
"[1168, 5345, 2919, 2699, 2961, 3341, 2699, 4688, 792]",0
"[5692, 5634, 2215, 983, 592, 5097, 654, 755, 1618, 5694, 709, 755, 4992, 4711, 4]",0
"[3570, 4035, 2269, 5598, 2336, 610, 868, 2249, 3257, 5598, 1434, 4632, 81]",0
"[5011, 2269, 5634, 983, 932, 2276, 716, 837, 81]",0
"[3542, 1559, 1905, 792, 5634, 2495, 3749, 606, 1133, 5351, 755, 1905, 792, 5634, 2495, 3656, 2858, 4797, 2276, 3357, 3968, 81]",0
"[2870, 5634, 983, 3472, 5097, 4481, 5567, 3766, 3367, 5097, 3612, 5389, 970, 2622, 2791, 3542, 4777, 1041, 81]",1
"[5039, 5634, 718, 5013, 813, 962, 45, 3615, 803, 46, 5097, 4273, 2645, 4415, 2499, 4445, 5519, 656, 81]",0
"[2631, 61, 5357, 5634, 3578, 3453, 256, 2622, 2276, 5013, 3198, 390, 41, 9, 45, 1482, 5013, 813, 3422, 46, 61, 755, 24, 9, 45, 2910, 5013, 2621, 2276, 5013, 792, 3047, 46, 81]",0
"[804, 1551, 983, 1574, 891, 320, 755, 4274, 868, 3454, 81]",0
"[2611, 2939, 5039, 2853, 580, 3674, 3565, 1750, 5011, 846, 3493, 1727, 3615, 2495, 1727, 61, 1127, 750, 3611, 5634, 983, 3472, 5073, 4411, 2276, 5013, 2351, 81]",0
"[1609, 2611, 2939, 3542, 1750, 1576, 1673, 3041, 5069, 2327, 5671, 2699, 5016, 813, 61, 4676, 5013, 2629, 2853, 3418, 5115, 2165, 3545, 81]",0
"[5039, 1162, 5309, 5534, 4938, 5097, 3630, 1750, 891, 580, 2191, 4940, 45, 3493, 985, 2611, 1574, 5013, 2967, 5389, 970, 1581, 1383, 2621, 3664, 2276, 5567, 3766, 5011, 3179, 3542, 5692, 5345, 733, 46, 81]",0
"[1609, 2611, 2939, 3542, 1750, 1578, 3357]",0
"[2699, 4568, 61, 3506, 5011, 5491, 1165, 2495, 3393, 5069, 61, 4888, 61, 2870, 35, 2426, 5011, 5030, 1165, 3583, 5013, 792, 81]",0
"[1127, 5541, 3493, 3005, 5338, 2258, 5013, 5065, 2791, 45, 3494, 390, 5013, 3145, 5065, 5634, 55, 3583, 5013, 792, 81, 46]",0
"[5035, 3542, 580, 40, 9, 792, 5528, 5692, 4481, 5013, 3959, 755, 1246, 3565, 5013, 2329, 61, 5021, 4946, 2870, 4581, 5013, 2423, 3565, 5013, 944, 81]",0
"[3745, 580, 1854, 3590, 5013, 792, 3026, 5030, 1828, 3506, 81]",0
