Comments,Mentions_Problem
"[10427, 1365, 5194, 7025, 1845, 3380, 160, 7474, 10475, 4724, 10713, 9987, 10427, 3380, 6392, 161, 228]",1
"[3013, 7025, 2316, 1506, 7165, 3380, 1319, 6392, 11485, 5023]",1
"[10458, 6025, 7165, 4392, 6392, 8215, 10713, 10427, 1365, 228]",1
"[7165, 6392, 10713, 10427, 3380, 1319, 5194, 1845, 8215, 179, 7122, 5633, 4266, 7198, 5633, 5000, 5273, 10988, 10713, 10314]",1
"[8407, 4516, 6025, 3997, 4, 4, 4]",1
"[7165, 7205, 4138, 7402, 6891, 7474, 2895, 5194, 1845, 10635, 10346]",1
"[11856, 179, 10427, 10237, 5194, 5656, 10374, 4709, 2895, 179, 6891, 179, 1238, 5209, 1184, 5574, 5884, 10374, 228]",0
"[10988, 10713, 10314]",1
"[10458, 1456, 519, 2586, 5633, 1160, 228, 7205, 869, 6511, 2287, 5209, 1845, 8256, 10666, 10427, 8131, 7746]",1
"[11856, 179, 10429, 2586, 9778, 4813, 9341, 228, 10475, 5209, 1845, 11744, 7394, 10427, 8131, 4709, 10427, 4071, 7746, 228]",0
"[10458, 6025, 7165, 4392, 6392, 8215, 10713, 10427, 1365]",1
"[519, 2586, 5633, 6271, 476, 3222, 5600, 5209, 1845, 8259, 2469, 4804]",0
"[11341, 5681, 4709, 6661, 10713, 8895, 11700, 869, 3380, 11337, 4]",1
"[11603, 10427, 8131, 11485, 1539, 179, 10427, 10237, 3547, 7025, 6541, 6994, 2586, 228, 2085, 1102, 869, 11530, 1238, 869, 5152, 179, 10475, 9778, 2604, 7394, 869, 8605, 1822, 228, 10427, 4802, 7333, 2586, 11485, 10451, 6381, 179, 11617, 6025, 869, 5053, 10607, 228, 10427, 8131, 3547, 7025, 9246, 10713, 5209, 1845, 2667, 5464, 7474, 1617, 10427, 6271, 6960, 228]",1
"[10427, 8724, 5194, 6605, 2586, 2885, 2121, 10427, 10252, 10667, 10427, 8131, 7746]",0
"[5471, 4780, 6605, 2586, 10666, 10427, 8131, 7746, 883, 4608, 2062, 179, 978, 7134, 4478, 1238, 11118, 8407, 228]",0
"[10427, 11182, 5920, 6025, 11341, 11545, 3448, 179, 1238, 10427, 2416, 1238, 10427, 6973, 11182, 4809, 1222, 1160, 10408, 5471, 147, 8914, 10685, 7255, 228, 10427, 10960, 6025, 11341, 5959, 1238, 10427, 1200, 9392, 7333, 10427, 6420, 5628, 6311, 869, 6511, 228, 10427, 7423, 7810, 11607, 10427, 10960, 11485, 3299, 11485, 10408, 6079, 3547, 7025, 9246, 2816, 228, 10427, 6469, 332, 9486, 7577, 5151, 869, 3564, 10960, 2649, 10713, 7510, 7583, 228, 5471, 10116, 5629, 2815, 11771, 5697, 11182, 4808, 7333, 10427, 1365, 10713, 869, 6511, 7333, 4386, 228]",1
"[11182, 5920, 6025, 11341, 7151, 1238, 11556, 228]",0
"[8406, 1160, 5608, 8764, 3492, 228]",0
"[7401, 1290, 11182, 9485, 5633, 179, 5233, 2159, 7205, 6453, 7522, 228, 10623, 6025, 869, 6569, 4622, 5633, 10427, 11740]",1
"[10623, 1365, 6025, 3380, 7394, 5279, 179, 1238, 10427, 11182, 5920, 6025, 3890, 10713, 11017, 1238, 11154, 228]",0
"[10475, 10237, 5194, 10018, 4677, 6973, 7333, 10427, 2931, 7333, 5053, 8118, 8039, 7333, 9037, 228, 10427, 9136, 11485, 11341, 3489, 1238, 2516, 179, 1238, 10427, 11291, 11577, 7044, 1420, 1238, 3921, 228, 10427, 8407, 8215, 11485, 5263, 179, 2085, 10427, 8131, 6256, 5633, 8113, 3698, 332, 2568, 179, 11617, 6541, 6661, 10713, 5042, 10662, 3866, 6379, 7333, 2469, 10713, 6572, 9305, 7522, 7333, 10427, 2469, 228, 1313, 4813, 10408, 179, 10427, 7956, 9247, 5053, 228]",1
"[10427, 2469, 6025, 7095, 1238, 2735, 11696, 8764, 2568, 1238, 6748, 4709, 1160, 10427, 2287]",0
"[6914, 6379, 748, 835, 3677, 7025, 7109, 10713, 11154, 8878, 228, 2910, 6379, 544, 835, 11873, 9425, 11154, 7402, 6379, 10713, 3301, 869, 3997, 6764, 2911, 6379, 667, 835, 7165, 6666, 6379, 2024, 228, 2914, 6379, 535, 835, 7165, 6666, 6379, 2024, 228]",1
"[10427, 10237, 9252, 10713, 5209, 10346, 10427, 6469, 332, 9486, 6952, 8019, 11545, 228, 5471, 3013, 5189, 4560, 1290, 2062, 10458, 228, 2085, 10427, 10237, 9247, 10713, 5209, 5520, 10361, 7510, 6955, 4383, 228, 10623, 6025, 1834, 10427, 3323, 4869, 5633, 6605, 6955, 6025, 7205, 11744, 228, 4709, 4172, 179, 10427, 8451, 2159, 7205, 3323, 5399, 7474, 2629, 179, 7122, 2159, 869, 5370, 5447, 3323, 5399, 4813, 5330, 5916, 6408, 228]",1
"[10427, 6480, 4869, 3718, 7205, 11732, 4709, 1290, 11182]",1
"[5471, 7221, 10475, 3547, 4948, 10374, 4709, 9619, 2905, 179, 2085, 7205, 4046, 228, 7165, 10374, 4709, 6908, 228]",1
"[10427, 2469, 4677, 1901, 7956, 4709, 6089, 10026, 1506, 5718, 179, 6379, 9332, 179, 1238, 6762, 7061, 228]",0
"[7014, 9905, 1456, 11341, 7151, 179, 1238, 4144, 8764, 4891, 1456, 4575, 228]",0
"[11341, 7154, 11816, 2469, 228, 3818, 8039, 11167, 7154, 228, 4740, 6025, 1184, 3745, 11341, 7154, 228]",0
"[2469, 6493, 179, 1506, 10475, 9108, 179, 76, 4805, 8, 228, 11341, 2408, 179, 4813, 10427, 4527, 5471, 6491, 7545, 228]",0
"[10427, 10237, 5194, 11167, 4184, 9037, 9768, 2502, 7954, 228, 2895, 1506, 11545, 1506, 6891, 5194, 11289, 7050, 11617, 1456, 9279, 4345, 228]",0
"[10427, 2469, 7394, 4994, 5194, 5053, 8389, 11696, 8167, 5718, 1238, 7061, 2931, 228, 9496, 4853, 5209, 1845, 2545, 10727, 5944, 869, 2388, 6359, 179, 5633, 10427, 2208, 7333, 7943, 228, 10427, 11154, 7333, 869, 9530, 11182, 6891, 1238, 8968, 1815, 1658, 5194, 2260, 3818, 51, 11110, 10427, 2469, 228, 7402, 7926, 1202, 10713, 4908, 3818, 11110, 10427, 2469, 179, 6025, 10408, 5633, 6605, 2905, 6359, 5633, 10427, 2208, 7333, 11214, 179, 4144, 6762, 6025, 9853, 10427, 6408, 7333, 8424, 4125, 2622, 5633, 1228, 5839, 11289, 848, 8426, 228, 9597, 179, 5633, 10623, 2208, 869, 2152, 6359, 1859, 2159, 1826, 11167, 10713, 9097, 10427, 8424, 4125, 2622, 5633, 848, 8426, 11289, 179, 9597, 10408, 1160, 6772, 5209, 910, 10713, 6082, 10427, 11154, 7333, 1414, 6098, 5850, 7333, 6504, 2835, 6359, 4709, 1238, 11636, 4689, 9037, 122, 5053, 2502, 7956, 228, 4144, 2895, 9355, 869, 9698, 8247, 1238, 10427, 11154, 7333, 869, 2613, 11543, 1238, 6100, 1593, 11386, 5194, 1117, 6946, 10427, 2469, 4709, 3890, 4378, 228]",0
"[9037, 8327, 2469, 9768, 1456, 2988, 4677, 228, 1238, 2469, 6025, 2594, 8169, 228]",0
"[10427, 11182, 5920, 6025, 11341, 5959, 228, 5471, 6359, 10427, 6923, 6488, 1238, 4491, 7333, 10427, 10960, 1506, 11545, 1506, 10427, 5479, 1238, 5540, 228, 6079, 122, 8308, 8106, 228, 4184, 11732, 4, 10427, 11308, 2091, 1456, 5633, 5053, 6449, 228, 10427, 2086, 10394, 3013, 1826, 3200, 179, 5425, 228, 10427, 868, 7134, 11182, 9, 6392, 3013, 1826, 6541, 5944, 869, 1941, 2086, 179, 11617, 11771, 6572, 6079, 6964, 8153, 228, 8952, 7255, 6079, 6025, 5180, 10713, 9235, 228]",1
"[10960, 5194, 6931, 11617, 6025, 5053, 228]",0
"[10427, 5924, 6025, 11341, 5053, 179, 2408, 1238, 11341, 3890, 10713, 11154, 228]",0
"[11341, 7151, 10960, 179, 5105, 11254, 228, 5105, 11154, 7333, 6641, 3436, 5479, 1238, 1987, 228, 4042, 11235, 10427, 11528, 228, 5105, 6150, 4]",0
"[5633, 4940, 179, 10960, 11485, 5105, 228, 10427, 9533, 6493, 8445, 2408, 179, 1238, 10427, 2091, 3547, 11587, 5471, 4247, 10443, 10713, 3677, 228]",0
"[11182, 5920, 6025, 11545, 7493, 1238, 3890, 10713, 11154, 228]",0
"[5319, 5959, 11182, 5920, 228, 8169, 9802, 1049, 1506, 11545, 1506, 7134, 11182, 6469, 228, 10427, 7081, 10427, 6457, 5633, 11182, 1506, 11545, 1506, 6453, 7522, 7471, 228, 11341, 3890, 10713, 11182, 1238, 11024, 228]",0
"[10427, 11182, 5920, 6025, 11341, 1346, 228, 10427, 9438, 11361, 6025, 4117, 8671, 10408, 6577, 5053, 11154, 7333, 10427, 1636, 2395, 7333, 3151, 1238, 1987, 228, 10427, 7087, 6404, 8215, 5633, 4144, 7577, 1456, 11341, 5263, 10713, 4363, 10427, 11528, 228, 10427, 10134, 11182, 2182, 6577, 6079, 3890, 4709, 11207, 10713, 10134, 1911, 8976, 11700, 10427, 5203, 7333, 6461, 7522, 1238, 6461, 5633, 1117, 228, 7402, 6045, 10408, 5471, 4012, 11485, 10408, 10427, 5798, 2895, 5194, 7205, 1845, 4838, 5574, 179, 11617, 6262, 10427, 11528, 5944, 1228, 4103, 7577, 228]",1
"[11856, 10427, 10960, 6025, 5912, 1238, 3890, 10713, 11154, 228]",0
"[10427, 10361, 11485, 10632, 179, 1206, 7402, 6891, 1238, 7402, 2895, 5743, 3547, 7205, 1347, 10713, 1826, 10346, 10635, 228]",1
"[6955, 5209, 10314, 2214, 228]",0
"[11856, 179, 1617, 6300, 7402, 2895, 1238, 7402, 6891, 5209, 1845, 10346, 228]",0
"[9619, 10314, 2214, 1456, 6847, 4709, 2683, 4647, 6359, 8424, 4125, 2629, 9425, 7423, 1826, 3324, 11603, 10458, 1456, 7165, 8464, 1539, 228]",1
"[10427, 5812, 2895, 11485, 10635, 10346, 179, 2085, 7193, 7333, 10427, 6908, 1347, 10713, 5209, 10427, 9070, 1224, 7333, 10361, 228]",1
"[10943, 10374, 5209, 1845, 5574, 1238, 11744, 228]",0
"[10427, 10237, 5194, 7205, 11867, 9778, 10713, 10314, 10429, 6908, 160, 11071, 10314, 161, 1238, 2895, 160, 4849, 1238, 5884, 10314, 161, 228, 10314, 3803, 3513, 160, 10231, 161, 6025, 869, 5053, 9870, 10713, 10314, 10427, 1365, 4478, 1855, 1238, 3846, 10427, 1365, 3513, 7771, 228, 2121, 11235, 10231, 179, 6079, 6025, 7926, 10713, 1288, 10427, 7941, 7804, 4447, 1238, 2977, 2214, 179, 1855, 9780, 10713, 1025, 10427, 2469, 10713, 10192, 10643, 228]",1
"[5453, 4853, 1456, 11744, 8169, 228]",0
"[10427, 10237, 11167, 7005, 3513, 2018, 1238, 869, 6630, 2014, 1175, 11696, 4803, 2586, 10713, 9813, 5633, 10143, 228]",0
"[11856, 179, 10427, 10237, 6225, 7394, 8259, 10429, 2287, 228]",0
"[11856, 179, 10458, 1456, 7748, 2586, 1238, 10427, 6748, 1456, 11341, 3427, 228]",0
"[9780, 7394, 9341, 596, 1238, 5048, 11110, 10662, 10726, 4, 465, 2586, 6025, 5105, 228]",0
"[869, 10759, 7333, 469, 2586, 228, 2799, 11118, 3745, 7394, 4997, 228]",0
"[10427, 10237, 5194, 9778, 10713, 11732, 7394, 10427, 8131, 4813, 9340, 523, 1238, 5194, 8609, 8256, 10429, 2586, 10713, 10427, 8737, 228, 1996, 10427, 10237, 6690, 5209, 1845, 963, 2887, 10713, 10427, 8131, 228, 869, 10759, 7333, 745, 2586, 5209, 1845, 6541, 9597, 4455, 1238, 10427, 8131, 6025, 8124, 1617, 869, 11341, 5053, 8353, 228]",0
"[5471, 3013, 9235, 2586, 6541, 7016, 10237, 6690, 5633, 10694, 6595, 228]",0
"[2469, 6025, 11816, 8169, 1238, 4677, 9037, 4797, 11696, 7014, 1449, 228, 1184, 995, 11308, 7575, 228]",0
"[1819, 7956, 11577, 4677, 8883, 7333, 2469, 6025, 6564, 1238, 10427, 2469, 6025, 11545, 5889]",0
"[6511, 7333, 11732, 6025, 3745, 179, 5053, 6156, 4503, 10057, 4813, 7016, 4019, 179, 11907, 160, 419, 161, 10374, 7205, 5574, 4709, 1996, 6891, 1238, 2895, 160, 544, 161, 12116, 3677, 9260, 11907, 841, 6, 842, 4729, 160, 835, 8975, 179, 11895, 835, 7005, 842, 846, 835, 10920, 179, 835, 2327, 842, 846, 848, 11190, 11895, 11898, 8971, 11900, 292, 847, 160, 8971, 161, 11900, 179, 8971, 179, 4448, 161, 6, 846, 12083, 8976, 1456, 7205, 11410, 5633, 10960, 160, 630, 161, 12152, 5540, 1456, 11130, 179, 5633, 5370, 8109, 6079, 6025, 7205, 3643, 179, 1184, 1506, 5471, 11017, 7005, 5540, 4709, 5370, 1456, 1166, 5273, 6100, 5695, 10713, 11229, 12112, 835, 5537, 228, 160, 687, 161, 11275, 4709, 6908, 10026, 869, 5370, 1456, 6855, 160, 722, 161, 6100, 869, 5053, 2502, 10274, 10713, 1033, 835, 7617, 5633, 2916, 160, 748, 161, 5633, 10960, 6079, 6025, 5053, 10713, 978, 5633, 10181, 9597, 10408, 1160, 4511, 1456, 1155, 160, 775, 161, 11873, 5225, 835, 1654, 4, 12083, 5633, 10427, 2895, 10374, 5471, 3677, 7205, 9235, 6469, 1506, 7628, 10427, 10374, 228, 11907, 11907, 11907, 11907, 841]",1
"[10427, 10237, 5194, 4677, 5053, 2502, 7956, 11712, 8051, 7394, 7014, 6891, 228, 3866, 6900, 5194, 869, 9698, 8968, 11617, 5194, 7205, 1845, 8706, 5633, 7510, 7658, 7333, 10427, 2469, 228, 11907, 5471, 1210, 5030, 654, 1834, 429, 10427, 2469, 11771, 5209, 1903, 8389, 5505, 10037, 1224, 7333, 2568, 1456, 5656, 5633, 10427, 2469, 228, 1184, 179, 5505, 10427, 8968, 7333, 3866, 6900, 6025, 3703, 5633, 10427, 2469, 4516, 1617, 10427, 1867, 10451, 7510, 2892, 6657, 4491, 3890, 10713, 4669, 10427, 2469, 228, 547, 3818, 2722, 2159, 1826, 11167, 10713, 869, 1903, 4386, 228]",1
"[6079, 5194, 869, 5053, 9898, 179, 2348, 7333, 7050, 7333, 10427, 4527, 6025, 1414, 1238, 8391]",0
"[10427, 7971, 1049, 3492, 1456, 7205, 6699, 7394, 4994, 228, 10465, 179, 5471, 1210, 10988, 10713, 10314, 1049]",1
"[11182, 5920, 6025, 7151, 228, 10237, 5194, 10904, 6226, 10427, 10960, 1506, 7724, 9768, 1238, 3890, 10713, 910, 10713, 11182, 228, 10475, 5209, 1184, 995, 11272, 228, 10237, 3013, 5021, 6964, 2421, 1238, 11024, 4108, 228]",1
"[7165, 3113, 4709, 1049, 1696, 5633, 10427, 8407, 228, 2134, 7025, 910, 10427, 1049, 9219, 1238, 5273, 2159, 7205, 5078, 6079, 228, 11907, 1184, 179, 7165, 8976, 5209, 1845, 3302, 5633, 10427, 9486, 4728, 228, 5273, 179, 2159, 7205, 5497, 869, 4940, 11182, 1506, 1228, 1056, 228, 11907, 5273, 10988, 10713, 8895, 10427, 910, 2893, 6772, 7333, 10427, 8131, 228]",1
"[160, 419, 161, 5441, 835, 363, 3718, 7205, 6327, 11873, 4066, 8981, 11617, 10451, 4427, 10427, 11182, 9486, 160, 544, 161, 7165, 3492, 7333, 1049, 5026, 11907, 160, 630, 161, 10904, 6461, 4709, 2622, 1238, 5069, 1228, 4103, 179, 5441, 835, 361, 11696, 9619, 2543, 179, 11485, 881, 10713, 6469, 2085, 10451, 1117, 11603, 10904, 11124, 933, 5072, 9, 4103, 419, 4103, 8127, 10623, 11182, 4813, 1879, 9099, 835, 9, 179, 5471, 10131, 10408, 6025, 1834, 8968, 4508, 3718, 7205, 5209, 869, 11284, 160, 687, 161, 6408, 7333, 11207, 1879, 9448, 4709, 3102, 869, 7134, 5414, 160, 722, 161, 6051, 5633, 9303, 6748, 10904, 9303, 869, 6745, 5069, 4103, 868, 5441, 835, 362, 9]",1
"[10427, 10960, 6493, 1346, 1238, 11341, 3890, 10713, 4669, 228, 10427, 2348, 7333, 6286, 8169, 3568, 11308, 2388, 7333, 4853, 7926, 11696, 10427, 1365, 228, 11867, 10427, 10960, 6258, 10427, 1893, 1523, 429, 10458, 6025, 7165, 2722, 7333, 11182, 8968, 5633, 10427, 9486, 4728, 228, 10647, 10458, 6025, 8968, 4508, 179, 6079, 1209, 9459, 3997, 228, 547, 4503, 6404, 5633, 10427, 6286, 1456, 2047, 228, 635, 4503, 4511, 6359, 10427, 7775, 7281, 2159, 1826, 6541, 7470, 4709, 3102, 11207, 11617, 3878, 10427, 8088, 228]",1
"[5471, 3013, 7205, 4560, 1049, 3113, 5633, 8386, 4536, 8841, 7333, 10427, 5920, 6025, 5053]",1
"[9468, 11110, 4709, 8976, 7205, 1696, 1049, 3113, 7205, 8215, 2159, 7205, 9468, 11110, 1506, 8459, 4813, 10960, 228, 5273, 2159, 7205, 11334, 1290, 7333, 10427, 4853, 2159, 7205, 4560, 9203, 4473, 228, 8407, 4516, 6025, 7205, 5763, 228, 10739, 9411, 228]",1
"[10427, 5920, 6025, 11545, 3448, 1238, 5194, 869, 5065, 2085, 10427, 1819, 4853, 1456, 2027, 228, 10988, 10713, 6469, 1506, 5449, 1238, 2159, 7739, 10429, 8811, 7451, 228, 5471, 1600, 10427, 3296, 11182, 6025, 10427, 8451, 228, 160, 1506, 1102, 6469, 5471, 2159, 7423, 7935, 7134, 5370, 161, 228]",1
"[5471, 1210, 10988, 10713, 9468, 11110, 228, 5471, 1210, 4988, 10427, 4685, 4103, 835, 11907, 11506, 115, 9643, 179, 2085, 9625, 11576, 11835, 228, 5505, 11873, 1456, 10427, 1365, 7568, 2316, 10427, 6481, 4709, 6964, 5756, 228]",1
"[10475, 5209, 10346, 5772, 10361, 2085, 4849, 10361, 7333, 4853, 6025, 7205, 3745, 228, 7401, 11506, 6453, 5633, 179, 11506, 3677, 7205, 11017, 11617, 11182, 6025, 6079, 228, 8451, 5370, 5447, 228]",1
"[10427, 10237, 5194, 10346, 7658, 7333, 3564, 6908, 179, 2085, 7193, 7333, 10427, 6908, 6025, 10635, 10346, 4709, 4849, 11331, 228]",1
"[5471, 3013, 7205, 9235, 10427, 6408, 7333, 10314, 2214]",1
"[8451, 11182, 2159, 7739, 1819, 4853, 228]",0
"[7860, 9987, 10427, 11696, 7971, 11207, 228, 1506, 5471, 1210, 10988, 10713, 10314, 1294, 228]",1
"[11856, 228, 11506, 3013, 9235, 11122, 4994, 228, 5273, 5471, 2180, 10408, 10475, 1456, 11124, 2469, 8609, 228]",0
"[9630, 228, 9527, 5471, 2159, 9235, 10427, 2586, 11577, 6541, 5633, 544, 3222, 7423]",0
"[10458, 11577, 599, 2586, 5633, 748, 3222, 11617, 6670, 10408, 10475, 5209, 1845, 11744, 5633, 6271, 4503, 3222, 1238, 5209, 1845, 3736, 2317, 8609, 9527, 10475, 9778, 11732, 228]",0
"[10427, 10237, 5194, 3921, 11737, 7394, 7005, 2586, 179, 11867, 10471, 10057, 7109, 10713, 1826, 4677, 11907, 10057, 835, 11907, 429, 2576, 6745, 2203, 5105, 5607, 4709, 10427, 4582, 6331, 7333, 2469, 2273, 1233, 228, 9597, 10623, 5194, 10713, 4297, 10427, 2287, 10713, 869, 3246, 4386, 228, 2576, 6748, 5633, 10623, 8737, 6025, 11259, 840, 5505, 10475, 1456, 6667, 179, 6079, 8543, 9619, 3930, 5633, 1232, 10427, 2469, 10693, 228]",1
"[5471, 2159, 9235, 609, 2586, 179, 11617, 6025, 3404]",0
"[4994, 5194, 1845, 11167, 8169, 2085, 7111, 10237, 2888, 228, 10458, 6025, 7423, 7402, 2602, 228]",1
"[11060, 179, 5471, 1210, 10988, 10713, 11361, 10623, 4994, 8737, 228, 10623, 6025, 179, 6973, 6363, 179, 3828, 10713, 10427, 4412, 10408, 10427, 8724, 6025, 9370, 10713, 8053, 1238, 7423, 1696, 10713, 10643, 3178, 2519, 228, 5471, 11771, 10044, 6579, 10427, 9380, 1047, 4709, 10427, 8724, 10713, 1826, 8229, 9597, 8922, 1238, 10170, 122, 2159, 5078, 10427, 11732, 10408, 5194, 1852, 228, 11603, 2502, 179, 10201, 7214, 7333, 10427, 9962, 7204, 7333, 9037, 8593, 6762, 2155, 179, 7620, 179, 1238, 10146, 1901, 7956, 228, 1017, 179, 6561, 869, 2816, 5723, 9141, 4709, 3877, 7333, 8895, 228]",1
"[4997, 6392, 887, 5029, 697, 4103, 228, 7860, 4595, 6079, 228]",1
"[4997, 6392, 6025, 7205, 8535, 228, 9459, 697, 7205, 4780, 228, 7860, 3378, 10427, 1365, 7394, 1290, 7333, 10427, 7856, 228]",1
"[7165, 4997, 6392, 1696, 1506, 10429, 7577, 6101, 5633, 7205, 11744, 2121, 9450, 6079, 6025, 7205, 1696, 228]",1
"[4997, 6392, 6025, 2047, 1238, 10427, 8131, 5194, 7205, 1845, 3380, 228, 3677, 7025, 6242, 5422, 10713, 8895, 10623, 8131, 228]",1
"[10427, 4994, 6392, 8215, 8534, 6661, 10713, 869, 7577, 9110, 868, 697, 7205, 4780, 228, 9, 9527, 10458, 6025, 7025, 1290, 6404, 7333, 10427, 3380, 8131, 179, 5471, 3013, 7205, 10314, 6079, 228]",1
"[10427, 8131, 6025, 7205, 11744, 1617, 1160, 228]",1
"[10458, 11485, 7165, 6392, 5656, 10713, 1165, 869, 8920, 910, 10713, 10427, 3380, 1365, 228, 11603, 11873, 1456, 4555, 881, 10713, 9987, 10427, 1414, 11744, 6392, 179, 5471, 11771, 10044, 5229, 869, 8407, 10408, 2845, 10427, 10045, 9037, 2853, 179, 1175, 11696, 179, 10427, 5756, 4015, 2121, 10427, 8131, 11783, 11112, 1017, 179, 5471, 11771, 10044, 5229, 869, 7758, 7205, 7649, 5633, 10427, 3035, 10713, 10201, 869, 6488, 1617, 11875, 1365, 228, 5233, 6657, 1826, 881, 10713, 7341, 869, 11502, 10713, 4924, 10427, 3877, 1238, 3922, 7333, 11875, 9533, 228, 10475, 6657, 1184, 7341, 11281, 5830, 5944, 4473, 7816, 1238, 7577, 4634, 228]",1
"[10429, 4997, 6392, 6025, 10995, 1238, 7176, 4849, 228, 10475, 3677, 7025, 9246, 10713, 5209, 11130, 7394, 5279, 1319, 228]",1
"[10427, 4994, 6657, 11341, 11545, 2841, 10427, 1414, 10361, 4527, 840, 5425, 179, 5471, 1210, 10988, 10713, 11361, 10427, 3828, 10713, 10427, 8052, 9381, 7333, 10427, 8737, 228, 5471, 11771, 10044, 10408, 11875, 10925, 1238, 10314, 10643, 6912, 10408, 5209, 10427, 6973, 2679, 10829, 10573, 7333, 2763, 5633, 11875, 8099, 228, 6572, 10120, 10713, 10314, 10427, 11275, 1238, 2003, 2214, 10635, 179, 4117, 6891, 1639, 10408, 5209, 8854, 7394, 10608, 10026, 1506, 6319, 1238, 10948, 10458, 1456, 1184, 9387, 5840, 5633, 10427, 8131, 11607, 11308, 11207, 2159, 924, 10427, 9070, 10224, 2085, 11696, 9560, 3563, 228, 6079, 11675, 1826, 10713, 11875, 1896, 10713, 7707, 2449, 1634, 5633, 3102, 10374, 10408, 2159, 8718, 10471, 10224, 228]",1
"[10427, 4994, 6392, 6025, 7205, 2981, 228, 1184, 179, 10427, 8131, 6025, 7205, 3380, 228]",1
"[10988, 10713, 11361, 10427, 4994, 8737, 228, 4994, 6025, 10922, 11875, 4807, 3846, 3513, 228, 6572, 869, 5150, 7333, 8445, 2604, 11696, 11178, 2576, 6748, 1238, 1617, 1414, 4473, 3513, 10695, 228, 7016, 10237, 1238, 5471, 4780, 10408, 5229, 3564, 2586, 4709, 3866, 4473, 5563, 4925, 6605, 7471, 4709, 7884, 5633, 10686, 10408, 11506, 3013, 8894, 1775, 10713, 5633, 10427, 5970, 10408, 9625, 11576, 1726, 228]",1
"[11545, 9901, 2469, 11235, 7014, 7696, 228, 12092, 7025, 4560, 1049, 3113, 6699, 7394, 8407, 228]",1
"[10427, 4997, 2469, 8737, 6025, 2735, 1238, 11545, 6564, 228, 10427, 2469, 1814, 4689, 5052, 9037, 1238, 8327, 2502, 7956, 228, 10427, 7014, 1451, 9544, 6025, 5574, 5633, 1228, 3957, 6595, 228, 10427, 3469, 4478, 7109, 10713, 1826, 5574, 1238, 10427, 9234, 6051, 7109, 10713, 1826, 4599, 228]",1
"[11873, 1456, 4685, 5053, 9037, 2502, 7956, 228, 4709, 9619, 7817, 11607, 11873, 1456, 2650, 4709, 4172, 5633, 6473, 5505, 7616, 849, 835, 6469, 850, 849, 835, 3978, 850, 843, 19, 848, 1049, 8, 7, 7, 7616, 849, 835, 6469, 850, 849, 835, 7674, 850, 843, 20, 11873, 2159, 11154, 869, 2825, 4516, 11607, 11873, 2159, 11783, 10471, 19, 848, 1050, 8, 1238, 11154, 10408, 2825, 228, 6100, 7205, 869, 5053, 7954, 10713, 11783, 6079, 6359, 10623, 228, 7515, 4150, 9252, 5053, 228]",1
"[9037, 11502, 7333, 11812, 868, 5505, 4, 9620, 9, 6025, 868, 11081, 2753, 9, 3032, 7333, 6266, 5505, 3969, 9905, 10408, 3013, 1826, 2047, 3772, 228]",1
"[10427, 1775, 2086, 6025, 869, 6499, 228, 5471, 2159, 7132, 10869, 1775, 10713, 3201]",1
"[11182, 11361, 6025, 3890, 10713, 11017, 1238, 7084, 228, 10458, 1456, 2259, 6404, 11617, 3677, 7025, 11760, 3718, 7025, 6436, 1290, 7577, 228]",1
"[10427, 2469, 6025, 1506, 7724, 2502, 7956, 228, 7151, 4582, 1630, 228]",0
"[6493, 5053, 10713, 6661, 228, 10427, 9037, 3818, 2469, 1399, 6025, 4677, 10666, 228]",0
"[3890, 10713, 11017, 228]",0
"[11856, 179, 6079, 6025, 11341, 5959, 1238, 3890, 10713, 11154, 228]",0
"[10314, 2214, 1456, 4951, 10662, 9114, 228]",0
"[5471, 1210, 10988, 10713, 5042, 1775, 10713, 3201, 228, 5273, 5471, 1210, 10988, 10713, 10314, 10427, 4853, 7333, 5370, 5447, 228, 11907, 10427, 1775, 2086, 6025, 869, 6569, 8065, 228]",1
"[7423, 2895, 10346]",0
"[7205, 1160, 4853, 1456, 11744, 179, 2085, 10427, 7401, 11617, 1456, 11744, 1456, 4019, 10713, 4019, 10346, 1238, 11753, 4568, 228, 10458, 1456, 4503, 2287, 11617, 1456, 8764, 180, 2159, 7205, 3078, 1228, 5815, 2159, 7205, 2316, 10427, 7941, 2117, 2159, 7205, 6408, 869, 5370, 2159, 7205, 9203, 869, 5370]",1
"[10427, 10237, 5194, 7205, 5574, 869, 10361, 6952, 1506, 7333, 11867, 228]",0
"[11885, 7245, 1299, 11867, 228]",1
"[10314, 9545, 1456, 8001, 228, 3718, 7025, 6488, 6359, 10374, 1456, 995, 11867, 228]",0
"[2594, 10666, 10427, 7746, 10713, 1707, 6736, 2780, 228]",0
"[10427, 4853, 5209, 1845, 5574, 179, 2085, 10427, 1775, 2086, 6025, 869, 6569, 8065]",1
"[11856, 179, 10694, 8259, 7333, 2469, 1238, 3108, 7333, 2018, 10713, 1707, 6736, 2775]",0
"[10427, 10237, 5194, 869, 11545, 3703, 5332, 7333, 2586, 4709, 10427, 2469, 8737]",0
"[11873, 5146, 9778, 8019, 6273, 228, 2085, 7549, 5105, 3930, 228, 5105, 10960, 228]",0
"[5053, 2502, 9953, 228]",0
"[11856, 179, 10427, 2469, 11485, 11816, 11545, 2085, 869, 6511, 7333, 4866, 10427, 9364, 11485, 7205, 995, 228]",1
