Comments,Suggest_Solutions
"[2283, 6472, 112, 5810, 3230, 6354, 1312, 112, 5810, 5113, 6354, 762, 112, 4086, 5616, 430, 1639, 977, 5246, 675, 4428, 112]",1
"[5810, 2010, 1316, 2344, 3968, 4097, 5810, 4485, 5470, 1129, 642, 6360, 2327, 517, 3323, 112, 3348, 4495, 5928, 2337, 2967, 5833, 5369, 5810, 4485, 4042, 5810, 5036, 1702, 112]",1
"[6501, 93, 5810, 887, 1929, 3109, 5763, 4345, 675, 5763, 1201, 112, 642, 5810, 5763, 1201, 5147, 5610, 2296, 5928, 1655, 3841, 4042, 5810, 2116, 1201, 112]",1
"[6501, 93, 5810, 5786, 769, 5886, 112, 3919, 5372, 2582, 3098, 5810, 1341, 112]",1
"[5810, 5723, 2819, 531, 5763, 1197, 2563, 3396, 4086, 5088, 112, 5824, 3323, 3949, 5763, 4337, 112, 3348, 3323, 581, 5928, 520, 3837, 5763, 1201, 2563, 625, 5810, 3737, 3098, 5810, 5566, 1299, 5928, 1253, 3025, 5810, 2302, 2647, 3323, 3968, 1093, 112]",1
"[5810, 5763, 3323, 2340, 6418, 5810, 2456, 6142, 3098, 5810, 5695, 2574, 112, 3348, 6461, 2830, 986, 2741, 5928, 859, 454, 5112, 4042, 5810, 5763, 3025, 4394, 112]",1
"[5833, 1974, 3396, 208, 5763, 1197, 675, 1929, 3056, 3348, 112, 5372, 3837, 1621, 1201, 1168, 977, 5894, 4042, 112]",1
"[5810, 4599, 3323, 6339, 3697, 1129, 3002, 6461, 5613, 5810, 5441, 977, 3697, 3098, 5810, 1017, 3640, 2563, 1341, 1292, 112, 5158, 114, 2619, 5687, 3878, 6369, 1489, 435]",1
"[634, 625, 6222, 3730, 3887, 769, 6340, 112, 5616, 430, 6019, 5928, 4765, 3730, 65, 8, 3098, 3832, 4868, 1149, 6184, 2824, 3226, 4042, 4694, 3571, 1197, 6366, 5473, 112]",1
"[4972, 94, 1168, 977, 3829, 112, 2384, 5810, 6229, 2476, 675, 6467, 3931, 3737, 2563, 2100, 112]",1
"[5810, 1341, 3323, 6339, 6481, 1129, 2447, 3837, 1392, 991, 2265, 2658, 2830, 3605, 3348, 2107, 5928, 6063, 5810, 1341, 112]",1
"[5810, 2433, 2002, 6436, 794, 4269, 5810, 3697, 2640, 112, 5824, 769, 5372, 5618, 3697, 675, 6461, 977, 2741, 5928, 3109, 5763, 1201, 2563, 5810, 5058, 3098, 2667, 112]",1
"[3949, 3512, 5928, 5810, 732, 4124, 454, 5109, 4042, 3642, 5780, 112, 6526, 5616, 430, 6510, 1168, 6019, 5928, 520, 5113, 4042, 5810, 5780, 4282, 675, 859, 3348, 5928, 5810, 6472]",1
"[6501, 93, 5810, 6399, 2022, 2337, 5810, 2640, 6339, 112, 1639, 2830, 986, 1024, 5928, 2830, 3837, 872, 3098, 5810, 5572, 3098, 5810, 1925, 112, 5882, 1639, 2855, 5810, 6150, 3419, 464, 5810, 1904, 4042, 5810, 5513, 4255, 6142, 112]",1
"[5810, 5763, 3323, 531, 6060, 5810, 5763, 531, 5132, 675, 3323, 6339, 2340, 6060, 5810, 5695, 2574, 112, 1639, 2830, 4500, 454, 5112, 4042, 5810, 5763, 93, 3025, 3348, 6305, 454, 4393, 5928, 2684, 112, 5882, 2865, 5810, 2667, 5730, 5928, 3419, 6360, 3414, 4042, 5763, 4942, 5928, 2311, 112]",1
"[2116, 1201, 3776, 2619, 5810, 5763, 1197, 112, 6467, 3837, 5763, 1201, 6418, 3293, 3183, 6033, 112, 2278, 94, 2723, 454, 5517, 5928, 667, 3240, 6030, 675, 4630, 667, 2241, 492, 112]",1
"[5316, 5810, 4524, 3305, 1832, 4042, 4025, 3737, 675, 5441, 93, 3348, 6461, 977, 2741, 5928, 2361, 5466, 3098, 5810, 5763, 4337, 3025, 5824, 6354, 698, 5786, 4460, 5801, 6142, 5832, 3740, 112, 642, 93, 3025, 5833, 769, 4443, 5833, 3916, 5928, 977, 3820]",1
"[892, 2830, 1603, 5763, 4337, 3282, 667, 753, 5763, 1197, 112, 5616, 430, 6526, 5810, 892, 1168, 3088, 5810, 6472, 3025, 5833, 2145, 3837, 4082, 5810, 5780, 746, 6142, 2563, 5810, 3935, 531, 1341, 112]",1
"[5810, 5723, 2819, 2035, 2768, 3375, 1149, 1872, 5810, 746, 675, 2343, 5058, 3098, 1901, 1149, 537, 454, 4316, 4877, 4042, 5810, 4255, 6145, 93, 3348, 6461, 977, 3837, 2861, 3025, 5810, 5723, 1639, 520, 1904, 464, 5810, 3887, 4042, 5810, 1299, 675, 5810, 2274, 1341, 1239, 2035, 3098, 5810, 6399, 4185, 112, 794, 3348, 6461, 2855, 700, 3098, 2667, 5928, 6063, 6360, 769, 5810, 2274, 1239, 3063, 112, 3098, 5882, 6314, 5810, 1435, 1341, 6418, 5810, 4138, 1341, 3098, 2716, 1168, 977, 915, 112]",1
"[6501, 6243, 6339, 6481, 112, 3002, 6461, 2830, 2724, 2632, 3659, 3025, 6510, 6461, 2830, 531, 1341, 5356, 675, 5112, 4042, 5810, 991, 675, 593, 2430, 112, 6285, 3348, 6461, 2830, 986, 2768, 5928, 6063, 5810, 1239, 4617, 112]",1
"[3348, 6461, 1033, 3029, 2647, 4042, 5810, 4025, 3737, 86, 5801, 6354, 4838, 2093, 5810, 4767, 87, 3323, 3697, 435, 675, 642, 2337, 6395, 5833, 6354, 4025, 112]",1
"[5824, 769, 3869, 698, 5763, 1201, 3527, 3098, 5810, 6472, 112, 1168, 2337, 5810, 5763, 1201, 454, 1048, 3098, 5810, 2716, 1396, 3717, 112]",1
"[5780, 2819, 986, 2035, 6339, 112, 5780, 1639, 2830, 986, 3837, 2375, 112, 1732, 5810, 5675, 4097, 5786, 3025, 5810, 4931, 769, 1623, 2563, 4541, 3183, 112, 1050, 4124, 3949, 3183, 4124, 2404, 1201, 5251, 642, 2830, 986, 5772, 112]",1
"[3949, 1201, 6354, 3697, 3098, 5810, 5763, 4337, 2866, 1639, 3968, 5745, 3348, 3323, 1603, 3282, 904, 5786, 112, 4355, 2145, 3348, 112, 6526]",1
"[3889, 3578, 2484, 112, 1639, 4484, 2830, 6147, 441, 3226, 4042, 3326, 112]",1
"[625, 3737, 675, 6221, 769, 5620, 4042, 5810, 2647, 112, 5810, 6290, 5687, 1639, 2830, 986, 3884, 5928, 977, 3882, 3098, 454, 3837, 1877, 6314, 112, 3002, 2002, 3968, 6063, 6360, 3323, 5810, 3680, 4042, 6289, 112]",1
"[2268, 3578, 2484, 93, 2284, 2563, 454, 2447, 4333, 6369, 5824, 769, 3338, 6418, 3141, 112]",1
"[454, 5339, 5616, 93, 3933, 95, 440, 888, 5810, 6221, 93, 3737, 675, 1295, 3887, 769, 763, 3882, 112, 3002, 1639, 3968, 2477, 3887, 6375, 769, 3968, 5620, 4042, 2647, 112]",1
"[2759, 5810, 4204, 3006, 3323, 3968, 1877, 2207, 112, 4355, 1519, 1248, 3348, 5928, 977, 3837, 1878]",1
"[3109, 5763, 1201, 2563, 3920, 5091, 794, 6339, 112]",1
"[5810, 1341, 2819, 1392, 856, 5810, 998, 4042, 5810, 2647, 112, 1639, 2830, 531, 5372, 3837, 1392, 6369, 5810, 2655, 769, 3440, 2563, 2553, 112, 1168, 520, 6395, 454, 1223, 1229, 3098, 5810, 2446, 4496, 6305, 3605, 93, 5359, 5801, 3939, 5915, 3348, 1168, 977, 4772, 6385, 1356, 2665, 112]",1
"[5810, 5723, 2819, 2035, 6339, 5928, 2543, 5810, 5038, 5560, 2783, 675, 2819, 2215, 5928, 3406, 5810, 1341, 2072, 112, 2969, 93, 3864, 5612, 3323, 5928, 520, 1392, 3098, 5810, 1341, 2563, 5810, 4666, 5928, 2543, 5810, 1341, 2108, 112]",1
"[5810, 1392, 6354, 5403, 112, 3676, 93, 1383, 6109, 6418, 454, 2447, 6435, 991, 2265, 3730, 6461, 3625, 5810, 4524, 3837, 6068, 112]",1
"[1115, 3323, 2404, 112, 1623, 3348, 1149, 6071, 5810, 4718, 112, 2741, 3375, 4082, 5038, 5456, 2563, 5810, 3889, 1599, 112]",1
"[5810, 1341, 5150, 5928, 6436, 2563, 972, 4895, 2647, 112, 3916, 5928, 520, 3837, 4009, 4042, 2116, 1201, 6418, 5763, 4945, 6369, 5824, 3323, 454, 4393, 4042, 454, 2408, 675, 454, 3574, 3282, 5810, 6436, 783, 3323, 4895, 112]",1
"[5810, 887, 67, 6436, 5046, 5348, 112, 3348, 1639, 2830, 986, 1024, 2792, 5833, 4567, 454, 5243, 1841, 6247, 112, 3002, 1639, 3968, 2453, 4155, 6369, 6354, 5810, 1239, 3605, 3098, 5810, 5675, 112, 5833, 1639, 2830, 6481, 5810, 3905, 5491, 112, 1961, 2728, 5810, 2521, 6420, 698, 1557, 3323, 5961, 5928, 6063, 112]",1
"[3002, 6461, 4097, 5613, 6510, 5928, 520, 3837, 1392, 5928, 6511, 1341, 112, 3002, 3419, 5801, 3949, 1392, 6354, 4460, 531, 2563, 6510, 5928, 2438, 4045, 4042, 93, 1129, 3002, 2779, 454, 3622, 803, 4042, 5832, 4144, 4529, 3323, 5928, 520, 794, 3646, 1392, 794, 4394, 5928, 5810, 2302, 1341, 112]",1
"[3745, 3323, 6481, 6026, 3098, 5810, 5058, 2456, 93, 1822, 3348, 112]",1
"[5723, 2819, 6481, 454, 4506, 675, 6068, 6472, 112, 2582, 3323, 2741, 112, 6418, 2741, 2348, 4042, 5810, 746, 5705, 5928, 5368, 5810, 3334, 112, 1692, 6314, 4042, 6478, 991, 675, 593, 4042, 5810, 1341, 5356, 112, 5723, 1639, 2830, 531, 4319, 5928, 3625, 3348, 3837, 4802, 2563, 6169, 3931, 6418, 2327, 112]",1
"[6339, 2340, 112, 520, 5112, 4042, 5810, 1239, 6375, 1168, 2855, 6063, 5810, 1229, 6285, 112]",1
"[5810, 6472, 6305, 6481, 6339, 2207, 5928, 2967, 675, 6360, 5810, 4524, 2022, 112, 5810, 4097, 5616, 3323, 5928, 3109, 5113, 112, 5801, 6461, 3625, 5810, 6467, 6109, 2259, 3837, 2111, 5928, 6063, 112]",1
"[1942, 5928, 5763, 675, 4965, 5810, 6436, 4086, 5316, 5824, 6354, 3949, 5113, 4567, 112, 3002, 6305, 3968, 462, 5928, 2477, 667, 3220, 4042, 454, 4965, 6375, 1639, 977, 5581, 794, 454, 5723, 1129, 3968, 1149, 3157, 3692, 4042, 5810, 5723, 112, 5372, 4042, 5810, 6327, 1668, 593, 1324, 4082, 454, 4227, 818, 5928, 6249, 5810, 4965, 4866, 112, 5618, 430, 5810, 5723, 1639, 2337, 5491, 5928, 479, 5810, 453, 4965, 6249, 9, 93, 5359, 5801, 3642, 5780, 1639, 977, 2035, 112, 5810, 5723, 1639, 1674, 2082, 834, 2563, 5780, 112, 3676, 93, 537, 5113, 6461, 2855, 3098, 5810, 4496, 112]",1
"[5810, 2010, 1316, 2344, 6360, 6305, 5810, 4485, 675, 6360, 6305, 5810, 5364, 5833, 4554, 2830, 642, 1434, 675, 1570, 6418, 5810, 4459, 5364, 6375, 3323, 2741, 112, 5833, 2830, 5709, 464, 2967, 1936, 5005, 1381, 3282, 4352, 6418, 4922, 5928, 5140, 4293, 675, 6360, 5810, 4558, 675, 1516, 4042, 2839, 2838, 5890, 5005, 112, 1435, 5810, 1341, 1239, 2672, 454, 1314, 6249, 4042, 5810, 1341, 1239, 112, 4086, 3091, 1639, 977, 3098, 5810, 23, 8, 4213, 5707, 3348, 794, 3348, 6305, 430, 5810, 3623, 4042, 5810, 4524, 6305, 4805, 5928, 5371, 3338, 4784, 5810, 1832, 4042, 565, 675, 3233, 495, 112, 565, 675, 3233, 769, 1074, 493, 6033, 5801, 3170, 1000, 2619, 6150, 1129, 769, 86, 208, 87, 2798, 675, 1823, 3098, 1936, 1350, 112, 2666, 93, 4546, 769, 6142, 4082, 454, 6150, 5801, 769, 3869, 4082, 667, 565, 93, 86, 284, 87, 5602, 794, 5723, 3023, 4124, 1652, 847, 86, 208, 87, 5810, 1936, 1350, 1639, 2830, 986, 5270, 5928, 2694, 454, 1024, 6249, 86, 858, 454, 5112, 93, 1524, 3348, 6307, 6419, 5810, 4485, 5101, 87, 86, 284, 87, 652, 93, 6395, 5832, 4546, 773, 4082, 565, 3323, 1805, 3098, 5810, 2589, 5216, 93, 3348, 6305, 3536, 6057, 6385, 4670, 3348, 112, 86, 3348, 1639, 2830, 986, 4621, 5801, 19, 6316, 6404, 5141, 3348, 3098, 5810, 2589, 5134, 8, 87]",1
"[6501, 93, 5763, 4337, 3323, 1442, 2207, 642, 5723, 2819, 2340, 5810, 5763, 4337, 5743, 5928, 6142, 5928, 498, 3348, 112, 2741, 3421, 4042, 1183, 5780, 112, 5723, 1639, 2830, 531, 5763, 5091, 2563, 2100, 3334, 5488, 1149, 5488, 4639, 5799, 5319, 3509, 112]",1
"[5810, 5763, 4337, 3323, 3776, 3098, 5810, 6399, 4185, 112, 5810, 1554, 3098, 5882, 5132, 1639, 977, 5810, 4086, 5614, 3098, 5810, 465, 1387, 93, 5928, 3396, 3109, 625, 5810, 5763, 1201, 531, 675, 6467, 454, 1097, 1873, 464, 2100, 112]",1
"[3002, 5878, 5811, 3287, 675, 3334, 5134, 1316, 5272, 6363, 5810, 6436, 3323, 4805, 5928, 93, 5833, 642, 520, 5372, 5113, 6375, 2855, 3678, 6063, 6360, 5833, 2830, 2035, 112, 1129, 3002, 1168, 3968, 6063, 6360, 3323, 1065, 675, 6360, 3348, 3323, 6142, 2563, 93, 3002, 5878, 3348, 3323, 1942, 2563, 5375, 3495, 3678, 6390, 2830, 3968, 6142, 1065, 5928, 6063, 5832, 6418, 4097, 454, 5243, 1873, 112, 3025, 5833, 1168, 6467, 5376, 3837, 464, 1068, 3348, 6404, 977, 1025]",1
"[3109, 5810, 1341, 5356, 3098, 5810, 6467, 6109, 794, 6339, 112]",1
"[5763, 4337, 3323, 3110, 3098, 5810, 6472, 5132, 112, 5833, 2830, 2340, 464, 5810, 972, 5763, 1201, 675, 2967, 3348, 3323, 3063, 112, 2116, 1201, 93, 3293, 3182, 6216, 773, 2340, 3098, 5810, 6472, 112]",1
"[5810, 892, 1481, 2337, 5810, 6436, 5833, 1929, 112, 794, 454, 5616, 93, 3002, 6461, 799, 5814, 5928, 3109, 5810, 5786, 6481, 3098, 5810, 6403, 4185, 794, 6339, 112, 5810, 3011, 3323, 2563, 698, 4666, 5928, 6063, 232, 6, 6360, 625, 2807, 3098, 5810, 4524, 93, 6420, 3577, 856, 5810, 1341, 112]",1
"[6526, 6501, 5833, 2830, 454, 5763, 5132, 112, 5810, 664, 4042, 1656, 531, 2563, 5810, 3931, 5786, 3323, 2768, 112, 3406, 3348, 6109, 93, 2969, 3002, 6461, 2830, 3496, 5801, 5810, 892, 531, 3837, 3920, 1201, 794, 4212, 4042, 5682, 2853, 6086, 5787, 3002, 5141, 3842, 5810, 92, 5763, 1201, 1007, 2798, 3098, 5810, 5787, 6526]",1
"[5810, 6472, 3112, 5811, 5880, 3736, 675, 6395, 5833, 789, 856, 5801, 5364, 112, 27, 75, 1832, 8, 1316, 2344, 6360, 6353, 6488, 3098, 5810, 2302, 1341, 675, 6360, 5251, 977, 531, 112, 4086, 5616, 6461, 977, 93, 3226, 4042, 5267, 25, 8, 675, 15, 8, 93, 5833, 1639, 2830, 3483, 2714, 5052, 6038, 6239, 4042, 90, 93, 94, 3098, 4746, 675, 2771, 5928, 2830, 5270, 5810, 1935, 112, 1129, 25, 593, 8, 6314, 6439, 5941, 4]",1
"[5810, 2348, 3323, 4618, 2741, 5928, 5745, 6360, 3323, 5810, 1723, 675, 5810, 4895, 2647, 112, 5810, 5113, 4329, 769, 3968, 1442, 93, 794, 3098, 5833, 1737, 5810, 1341, 856, 5810, 4992, 2191, 112, 3226, 3002, 6461, 5613, 5928, 4329, 5810, 2716, 3512, 5928, 5810, 1341, 1239, 93, 5359, 5801, 5810, 6399, 984, 5246, 675, 6510, 1168, 2337, 2100, 1341, 1229, 1024, 3098, 5810, 6399, 112, 642, 93, 5810, 4978, 1168, 1433, 5810, 1341, 6418, 6511, 2348, 4542, 3025, 2840, 2819, 5810, 3512, 5928, 5810, 1341, 112]",1
"[5810, 6467, 6109, 3323, 4075, 1129, 1639, 977, 454, 1048, 3837, 1877, 112, 1639, 2830, 4567, 5106, 5249, 4042, 5810, 1239, 5928, 2855, 4666, 6063, 1024, 112, 3949, 3171, 3230, 4082, 6369, 5928, 2694, 5463, 112]",1
"[5882, 4524, 3323, 4082, 3067, 454, 5319, 4801, 4269, 5723, 2563, 4984, 3226, 4042, 4269, 4216, 4984, 675, 642, 3628, 5810, 2441, 3512, 2563, 4984, 3837, 481, 112, 5810, 6472, 2340, 5810, 954, 464, 2327, 675, 5810, 3845, 2563, 5810, 4524, 112, 3348, 5819, 3848, 4082, 5928, 3522, 5810, 5716, 5801, 6354, 3063, 675, 2461, 5801, 6354, 3819, 3098, 5810, 4524, 112, 3348, 5266, 5810, 1723, 675, 3931, 3059, 1316, 112, 5810, 6472, 93, 2969, 93, 1639, 2830, 4621, 5810, 5786, 2035, 6184, 5033, 675, 5810, 6038, 93, 3226, 4042, 4336, 3702, 5810, 5801, 5810, 5786, 6354, 3819, 5928, 5626, 5810, 1723, 3059, 112]",1
"[3002, 6305, 462, 5928, 6063, 6360, 5810, 4524, 2022, 5928, 454, 1223, 2378, 112, 5810, 6472, 1639, 2830, 986, 3837, 2160, 6418, 6264, 4042, 5810, 4185, 991, 675, 593, 5810, 1240, 3348, 553, 3154, 6360, 2647, 5810, 6436, 3323, 4805, 5928, 112]",1
"[5810, 5723, 2819, 3697, 5810, 4485, 5470, 675, 5810, 3737, 6375, 5833, 2830, 3063, 5928, 5368, 5810, 4486, 2969, 93, 5824, 3323, 454, 1944, 5928, 2543, 5810, 6442, 5316, 5824, 769, 3949, 5113, 860, 4124, 698, 6247, 3512, 4567, 112, 5810, 5723, 1639, 3088, 5882, 1149, 537, 454, 5112, 4042, 5810, 6116, 6442, 1017, 5810, 1239, 5270, 3098, 5810, 6472]",1
"[5810, 5723, 2819, 6481, 454, 6339, 5527, 6468, 93, 1129, 3348, 3431, 1864, 3098, 1223, 772, 112, 5824, 3323, 3916, 2563, 3837, 954, 4082, 6360, 667, 887, 2441, 3323, 112, 5810, 4524, 1873, 2727, 454, 1024, 3011, 112, 4355, 6019, 5928, 3109, 1904, 2619, 5824, 112, 5810, 3441, 5182, 6060, 5810, 54, 8, 2842, 93, 453, 6510, 5251, 1229, 5882, 5928, 3522, 5810, 5733, 1369, 2441, 5928, 3358, 4980, 5928, 454, 4227, 818, 9, 3323, 454, 1048, 1508, 112, 4355, 4855, 5810, 5182, 5359, 794, 5928, 520, 1292, 5928, 3350, 6526, 3230, 4082, 2967, 5928, 3643, 5763, 5810, 2647, 3323, 3776, 112, 3348, 6305, 1942, 5928, 2453, 4155, 2967, 5928, 3903, 5928, 675, 5763, 5810, 2647, 112, 3348, 6461, 977, 4694, 2861, 5928, 520, 5882, 3098, 5810, 6399, 112]",1
"[5824, 3323, 454, 5187, 5780, 5132, 3098, 5810, 6472, 93, 1129, 3348, 2022, 3968, 2830, 3852, 2348, 112, 1639, 2830, 531, 454, 1649, 4042, 5763, 1197, 2350, 112, 642, 93, 454, 5112, 4042, 454, 4235, 5763, 1197, 1639, 6436, 6431, 112]",1
"[5810, 892, 2830, 1523, 6229, 4432, 1129, 2116, 1201, 769, 3968, 5772, 112, 3949, 5763, 4337, 2819, 986, 4567, 112, 5372, 5786, 2830, 986, 2125, 5928, 3690, 5810, 3931, 4899, 112, 3646, 1491, 2830, 986, 1260, 6184, 45, 2161, 8, 1201, 6375, 1639, 2830, 986, 3837, 2153, 112]",1
"[5810, 5763, 4337, 5132, 3396, 5476, 5801, 5810, 2302, 5763, 1201, 2563, 2441, 4269, 3691, 3323, 2502, 5928, 5067, 5810, 3931, 2441, 4269, 5723, 3059, 112, 3348, 6461, 2830, 986, 2130, 3025, 5411, 4423, 93, 2116, 1201, 93, 3293, 3183, 6216, 2254, 769, 2798, 112, 2563, 2278, 93, 3098, 5882, 1197, 5810, 3183, 6418, 3776, 5723, 3006, 4124, 4086, 3691, 5730, 1168, 977, 6142, 794, 2741, 1173, 5928, 5763, 5810, 3059, 112]",1
"[5810, 5763, 4337, 2022, 3968, 3574, 1442, 112, 3348, 3396, 5079, 5810, 2302, 5763, 1201, 2563, 5810, 4965, 2441, 1149, 454, 5723, 3226, 4042, 454, 5723, 3691, 112, 1639, 2830, 3697, 5810, 2116, 1201, 675, 2967, 5833, 5772, 3348, 112]",1
"[5810, 892, 2830, 3396, 3697, 5801, 5810, 5763, 1201, 6354, 6116, 112, 3348, 6461, 977, 2741, 3025, 5810, 1341, 1932, 2563, 5810, 5763, 1197, 3817, 6354, 642, 4567, 5359, 5801, 6316, 2694, 667, 3011, 464, 5810, 3414, 4042, 1239, 3605, 112]",1
"[5810, 6472, 3703, 464, 5810, 1239, 2035, 3098, 5810, 1341, 1129, 3968, 2967, 675, 6395, 3348, 6305, 2035, 112, 3226, 93, 5810, 5723, 1639, 2337, 2100, 1341, 1229, 3837, 675, 2723, 454, 3512, 5928, 5810, 1341, 1229, 86, 2619, 2716, 87]",1
"[1639, 2830, 986, 3837, 2160, 112, 3949, 3696, 4042, 1880, 4467, 4124, 4257, 6144]",1
"[5810, 5723, 2819, 2361, 3697, 5810, 1299, 675, 5810, 3878, 4042, 5810, 2461, 6369, 5833, 2830, 3605, 1239, 112, 2969, 93, 3002, 6461, 5613, 5810, 5723, 5928, 520, 5810, 2460, 465, 1341, 5357, 5801, 5833, 2830, 860, 3098, 5810, 6468, 112, 5882, 6461, 3625, 3348, 2107, 2563, 5810, 4666, 5928, 2543, 5810, 6442, 112]",1
"[5810, 6468, 2819, 1902, 2967, 5810, 887, 2819, 2035, 5810, 1239, 112, 1129, 3348, 2405, 5928, 543, 6395, 5810, 4227, 1957, 6305, 5705, 93, 3098, 5372, 1201, 112, 3348, 6461, 977, 2741, 5928, 2164, 4082, 5801, 794, 6339, 112, 3098, 8, 5366, 3063, 114, 8, 5132, 93, 3348, 6461, 977, 2741, 5928, 3109, 5810, 3887, 4042, 5810, 2461, 991, 2100, 1341, 5356, 675, 3968, 3396, 5810, 1873, 5359, 5801, 3348, 3323, 2107, 2563, 5810, 4666, 5928, 4804]",1
"[5810, 5763, 1201, 769, 1311, 6481, 2549, 2741, 4418, 112, 5372, 4042, 5810, 3141, 3919, 5928, 977, 555, 5928, 1548, 1024, 4660, 112, 642, 93, 6419, 5810, 3709, 2456, 93, 6510, 769, 2248, 5780, 6028, 1299, 3950, 675, 3707, 112, 3002, 656, 3968, 5652, 6395, 5801, 3323, 112, 3323, 5810, 3950, 1295, 675, 3180, 1295, 4042, 3707, 441, 6588, 5832, 6028, 1299, 5251, 977, 5188, 3282, 1936, 5033, 2461, 5928, 2214, 454, 1024, 3889, 5227, 112, 3676, 5882, 1639, 977, 1289, 3098, 5810, 6399, 5359, 5801, 4667, 6461, 6063, 5810, 1880, 1271, 112, 4171, 2768, 6436, 112]",1
"[3841, 4042, 5810, 1351, 769, 6339, 5530, 93, 1129, 5376, 3495, 453, 4954, 667, 2237, 3351, 9, 3323, 3571, 675, 3348, 3323, 1024, 5928, 5187, 5814, 112]",1
"[5810, 5723, 2819, 3285, 5810, 2655, 1316, 93, 1129, 3348, 3675, 977, 1024, 5928, 642, 3109, 5810, 3287, 4042, 2326, 3359, 112, 1020, 93, 5810, 3845, 3323, 2678, 93, 520, 5372, 5411, 1904, 2563, 5882, 4524, 6461, 977, 1024, 112, 794, 2421, 794, 3002, 656, 1475, 93, 2563, 5810, 2647, 4042, 5810, 3707, 93, 5810, 3287, 3323, 642, 454, 3536, 1048, 2678, 112, 537, 3837, 1904, 464, 6360, 5810, 2636, 4042, 5810, 3707, 93, 5359, 6316, 1168, 3419, 1316, 6360, 5251, 977, 5772, 675, 3025, 5810, 5763, 3323, 2207, 112]",1
"[5810, 4171, 4583, 4042, 5810, 4524, 93, 5810, 3916, 2563, 3793, 93, 675, 5810, 5091, 4042, 2100, 5763, 1197, 769, 6243, 6339, 4446, 435, 2969, 93, 5824, 3323, 3536, 2348, 464, 6395, 1223, 5786, 6354, 3063, 3098, 698, 4227, 2423, 112, 3348, 6461, 977, 936, 538, 5928, 3109, 454, 2447, 4042, 6511, 5763, 1201, 675, 2337, 6511, 4722, 1006, 6396, 6510, 3063, 5801, 5763, 1197, 112, 537, 5882, 6461, 2665, 1291, 6511, 1884, 4337, 1272, 675, 3625, 2563, 454, 2420, 4657, 112]",1
"[4355, 3625, 5652, 1341, 3495, 4592, 6492, 3323, 915, 112, 4836, 5814, 675, 1396, 5810, 1341, 600, 112, 1117, 769, 2404, 112, 5141, 5810, 6001, 1115, 1904, 679, 1327, 2244, 675, 2499, 5814]",1
"[2636, 93, 6220, 3887, 769, 4073, 1129, 5824, 6354, 5038, 1356, 5560, 3338, 3495, 3968, 6184, 2163, 1057, 93, 3968, 3407, 1341, 1480, 682, 2549, 5038, 5674, 5118, 2563, 1604, 3954, 6187, 2461, 3323, 454, 2741, 746, 112]",1
"[6526, 1605, 3211, 112, 6105, 6223, 3210, 4837, 3731, 6526]",1
"[208, 87, 3949, 93, 2636, 3471, 3323, 2741, 284, 87, 3949, 112, 5833, 769, 762, 112, 331, 87, 1392, 769, 3968, 3110, 93, 6375, 3628, 3348, 2812, 5928, 2543, 93, 794, 5810, 1239, 769, 3968, 4784, 2647, 4639, 5799, 5675, 3059, 93, 1392, 5251, 2830, 986, 2145, 675, 1903, 6395, 5810, 1229, 3323, 2035, 359, 87, 6501, 5833, 1929, 369, 87, 3949, 112, 5810, 1341, 6305, 2072, 675, 4958, 2137]",1
"[1168, 3968, 5763, 5810, 1341, 794, 5810, 732, 3323, 3968, 4107, 675, 5810, 6248, 6121, 769, 1046, 2461, 112]",1
"[2978, 430, 175, 6526, 3323, 3968, 6445, 112, 642, 93, 5810, 6247, 3323, 3968, 5044, 93, 4355, 6120, 3098, 6512, 112]",1
"[5810, 6481, 2348, 3323, 2741, 112, 520, 2447, 5116, 5810, 1229, 5928, 977, 462, 5928, 6063, 5810, 1239, 2035, 6285, 112]",1
"[6501, 3348, 2344, 6418, 1292, 5810, 3334, 856, 2794, 93, 6187, 4097, 5642, 7, 2967, 5801, 1218, 6013, 112, 642, 3087, 2582, 4042, 2973, 5702, 112]",1
"[5810, 2010, 1961, 1997, 3282, 3334, 93, 5833, 1639, 2830, 4567, 3837, 3165, 4082, 1936, 5091, 5801, 769, 1732, 2396, 5810, 5057, 3334, 675, 3358, 3609, 112, 5882, 1639, 2830, 986, 2861, 5928, 1648, 5810, 4485, 3098, 5810, 2667, 3098, 4146, 5091]",1
"[5833, 2830, 3110, 5763, 4337, 1129, 2447, 2280, 675, 5112, 4042, 5811, 6436, 6461, 2830, 986, 454, 4360, 4363, 112]",1
"[5780, 3323, 2035, 3643, 675, 5824, 3323, 3696, 4042, 904, 5786, 3098, 5810, 6399, 1129, 3949, 2461, 769, 5151, 112, 3348, 67, 1024, 5928, 4566, 625, 3520, 3495, 2716, 1341, 93, 5780, 6248, 675, 6399, 6385, 5583, 4082, 2327, 112, 6526]",1
"[5810, 2542, 2461, 3098, 5810, 2062, 1168, 3968, 977, 4353, 112, 1168, 6510, 6120, 5810, 6247, 4082, 6512, 5359, 5801, 3348, 3323, 2111, 2563, 2267, 441]",1
"[6501, 93, 3348, 2022, 2337, 1129, 1639, 2830, 531, 3837, 1904, 5928, 3625, 3348, 1313]",1
